,p1,p2,p3,average,accumulated,win_ratio,max_win,max_loss
1913,10.0,17.0,13.0,0.005,1.858,0.405,0.196,-0.102
1914,10.0,17.0,14.0,0.005,1.859,0.413,0.196,-0.102
1915,10.0,17.0,15.0,0.005,2.044,0.406,0.196,-0.102
1916,10.0,17.0,16.0,0.005,2.024,0.403,0.196,-0.096
1917,10.0,17.0,17.0,0.005,1.949,0.403,0.196,-0.096
1918,10.0,17.0,18.0,0.005,1.996,0.409,0.196,-0.096
1919,10.0,17.0,19.0,0.006,2.101,0.425,0.196,-0.107
1920,10.0,18.0,5.0,0.002,1.157,0.382,0.214,-0.205
1921,10.0,18.0,6.0,0.002,1.324,0.38,0.225,-0.175
1922,10.0,18.0,7.0,0.003,1.426,0.384,0.223,-0.175
1923,10.0,18.0,8.0,0.003,1.282,0.379,0.223,-0.173
1924,10.0,18.0,9.0,0.004,1.65,0.396,0.223,-0.173
1925,10.0,18.0,10.0,0.004,1.823,0.403,0.223,-0.102
1926,10.0,18.0,11.0,0.004,1.788,0.39,0.204,-0.102
1927,10.0,18.0,12.0,0.004,1.809,0.402,0.196,-0.102
1928,10.0,18.0,13.0,0.005,1.871,0.404,0.196,-0.102
1929,10.0,18.0,14.0,0.005,1.991,0.404,0.196,-0.102
1930,10.0,18.0,15.0,0.005,2.021,0.405,0.196,-0.102
1931,10.0,18.0,16.0,0.005,1.974,0.403,0.196,-0.096
1932,10.0,18.0,17.0,0.005,1.996,0.409,0.196,-0.096
1933,10.0,18.0,18.0,0.006,2.111,0.425,0.196,-0.107
1934,10.0,18.0,19.0,0.006,2.186,0.44,0.176,-0.067
1935,10.0,19.0,5.0,0.002,1.265,0.38,0.214,-0.205
1936,10.0,19.0,6.0,0.003,1.344,0.388,0.225,-0.175
1937,10.0,19.0,7.0,0.003,1.444,0.388,0.223,-0.173
1938,10.0,19.0,8.0,0.003,1.393,0.385,0.223,-0.173
1939,10.0,19.0,9.0,0.004,1.774,0.395,0.223,-0.11
1940,10.0,19.0,10.0,0.004,1.775,0.392,0.223,-0.102
1941,10.0,19.0,11.0,0.005,1.841,0.4,0.204,-0.102
1942,10.0,19.0,12.0,0.004,1.753,0.399,0.196,-0.102
1943,10.0,19.0,13.0,0.005,1.934,0.411,0.196,-0.102
1944,10.0,19.0,14.0,0.005,2.012,0.412,0.196,-0.102
1945,10.0,19.0,15.0,0.005,1.978,0.404,0.196,-0.096
1946,10.0,19.0,16.0,0.006,2.008,0.413,0.196,-0.096
1947,10.0,19.0,17.0,0.006,2.101,0.425,0.196,-0.107
1948,10.0,19.0,18.0,0.006,2.186,0.44,0.176,-0.067
1949,10.0,19.0,19.0,0.006,2.126,0.44,0.176,-0.067
1950,10.0,20.0,5.0,0.002,1.399,0.381,0.221,-0.175
1951,10.0,20.0,6.0,0.003,1.366,0.388,0.223,-0.175
1952,10.0,20.0,7.0,0.003,1.313,0.378,0.223,-0.173
1953,10.0,20.0,8.0,0.003,1.499,0.39,0.223,-0.173
1954,10.0,20.0,9.0,0.004,1.79,0.39,0.223,-0.102
1955,10.0,20.0,10.0,0.004,1.84,0.391,0.204,-0.102
1956,10.0,20.0,11.0,0.004,1.782,0.408,0.196,-0.102
1957,10.0,20.0,12.0,0.005,1.85,0.401,0.196,-0.102
1958,10.0,20.0,13.0,0.005,1.969,0.407,0.196,-0.102
1959,10.0,20.0,14.0,0.005,2.019,0.412,0.196,-0.096
1960,10.0,20.0,15.0,0.005,1.972,0.41,0.196,-0.096
1961,10.0,20.0,16.0,0.006,2.087,0.426,0.196,-0.107
1962,10.0,20.0,17.0,0.006,2.199,0.43,0.176,-0.067
1963,10.0,20.0,18.0,0.006,2.113,0.438,0.176,-0.067
1964,10.0,20.0,19.0,0.006,1.953,0.42,0.176,-0.065
1965,10.0,21.0,5.0,0.002,1.347,0.384,0.221,-0.175
1966,10.0,21.0,6.0,0.003,1.401,0.389,0.223,-0.173
1967,10.0,21.0,7.0,0.003,1.358,0.378,0.223,-0.173
1968,10.0,21.0,8.0,0.004,1.66,0.388,0.223,-0.11
1969,10.0,21.0,9.0,0.004,1.839,0.392,0.223,-0.102
1970,10.0,21.0,10.0,0.004,1.853,0.396,0.204,-0.102
1971,10.0,21.0,11.0,0.005,1.803,0.405,0.196,-0.102
1972,10.0,21.0,12.0,0.005,1.896,0.406,0.196,-0.102
1973,10.0,21.0,13.0,0.005,2.008,0.408,0.196,-0.096
1974,10.0,21.0,14.0,0.005,1.895,0.403,0.196,-0.096
1975,10.0,21.0,15.0,0.006,2.098,0.419,0.196,-0.096
1976,10.0,21.0,16.0,0.006,2.069,0.429,0.176,-0.107
1977,10.0,21.0,17.0,0.006,2.084,0.43,0.176,-0.067
1978,10.0,21.0,18.0,0.006,1.953,0.419,0.176,-0.067
1979,10.0,21.0,19.0,0.006,1.988,0.422,0.183,-0.056
1980,10.0,22.0,5.0,0.002,1.23,0.383,0.221,-0.175
1981,10.0,22.0,6.0,0.003,1.395,0.382,0.221,-0.173
1982,10.0,22.0,7.0,0.002,1.229,0.375,0.223,-0.173
1983,10.0,22.0,8.0,0.004,1.775,0.388,0.223,-0.11
1984,10.0,22.0,9.0,0.004,1.771,0.389,0.204,-0.102
1985,10.0,22.0,10.0,0.004,1.77,0.407,0.196,-0.102
1986,10.0,22.0,11.0,0.005,1.836,0.404,0.196,-0.102
1987,10.0,22.0,12.0,0.005,1.844,0.402,0.196,-0.102
1988,10.0,22.0,13.0,0.005,1.917,0.406,0.196,-0.096
1989,10.0,22.0,14.0,0.005,2.02,0.412,0.196,-0.096
1990,10.0,22.0,15.0,0.006,2.123,0.425,0.196,-0.107
1991,10.0,22.0,16.0,0.006,2.169,0.432,0.176,-0.067
1992,10.0,22.0,17.0,0.006,1.957,0.429,0.176,-0.067
1993,10.0,22.0,18.0,0.006,2.006,0.422,0.183,-0.056
1994,10.0,22.0,19.0,0.006,1.956,0.415,0.183,-0.056
1995,10.0,23.0,5.0,0.002,1.191,0.379,0.221,-0.175
1996,10.0,23.0,6.0,0.003,1.394,0.385,0.221,-0.173
1997,10.0,23.0,7.0,0.003,1.531,0.384,0.223,-0.11
1998,10.0,23.0,8.0,0.004,1.741,0.384,0.223,-0.102
1999,10.0,23.0,9.0,0.004,1.84,0.391,0.204,-0.102
2000,10.0,23.0,10.0,0.004,1.752,0.401,0.196,-0.102
2001,10.0,23.0,11.0,0.004,1.772,0.394,0.196,-0.102
2002,10.0,23.0,12.0,0.005,1.922,0.402,0.196,-0.096
2003,10.0,23.0,13.0,0.005,1.862,0.399,0.196,-0.096
2004,10.0,23.0,14.0,0.006,2.099,0.423,0.196,-0.107
2005,10.0,23.0,15.0,0.006,2.134,0.437,0.176,-0.067
2006,10.0,23.0,16.0,0.006,1.942,0.43,0.176,-0.067
2007,10.0,23.0,17.0,0.006,1.939,0.418,0.183,-0.057
2008,10.0,23.0,18.0,0.006,1.904,0.406,0.183,-0.056
2009,10.0,23.0,19.0,0.007,2.034,0.429,0.183,-0.056
2010,10.0,24.0,5.0,0.002,1.305,0.383,0.221,-0.173
2011,10.0,24.0,6.0,0.003,1.342,0.387,0.221,-0.173
2012,10.0,24.0,7.0,0.004,1.67,0.384,0.223,-0.11
2013,10.0,24.0,8.0,0.004,1.811,0.392,0.204,-0.102
2014,10.0,24.0,9.0,0.004,1.849,0.397,0.196,-0.102
2015,10.0,24.0,10.0,0.005,1.802,0.391,0.196,-0.102
2016,10.0,24.0,11.0,0.005,1.799,0.397,0.196,-0.102
2017,10.0,24.0,12.0,0.005,1.871,0.402,0.196,-0.096
2018,10.0,24.0,13.0,0.005,1.961,0.41,0.196,-0.096
2019,10.0,24.0,14.0,0.006,2.246,0.431,0.176,-0.067
2020,10.0,24.0,15.0,0.006,2.039,0.426,0.176,-0.067
2021,10.0,24.0,16.0,0.006,1.949,0.416,0.183,-0.057
2022,10.0,24.0,17.0,0.006,1.986,0.415,0.183,-0.056
2023,10.0,24.0,18.0,0.007,2.041,0.424,0.183,-0.056
2024,10.0,24.0,19.0,0.006,1.999,0.424,0.183,-0.061
2025,10.0,25.0,5.0,0.003,1.455,0.385,0.221,-0.173
2026,10.0,25.0,6.0,0.003,1.291,0.385,0.221,-0.173
2027,10.0,25.0,7.0,0.004,1.736,0.388,0.223,-0.11
2028,10.0,25.0,8.0,0.004,1.798,0.394,0.204,-0.102
2029,10.0,25.0,9.0,0.004,1.777,0.392,0.196,-0.102
2030,10.0,25.0,10.0,0.004,1.68,0.384,0.196,-0.102
2031,10.0,25.0,11.0,0.005,1.818,0.396,0.196,-0.102
2032,10.0,25.0,12.0,0.005,1.809,0.395,0.196,-0.096
2033,10.0,25.0,13.0,0.006,2.078,0.415,0.196,-0.107
2034,10.0,25.0,14.0,0.006,2.127,0.432,0.176,-0.067
2035,10.0,25.0,15.0,0.006,1.955,0.426,0.183,-0.067
2036,10.0,25.0,16.0,0.006,1.98,0.424,0.183,-0.056
2037,10.0,25.0,17.0,0.006,2.028,0.422,0.183,-0.056
2038,10.0,25.0,18.0,0.006,2.017,0.43,0.183,-0.061
2039,10.0,25.0,19.0,0.006,1.999,0.42,0.183,-0.061
2040,10.0,26.0,5.0,0.002,1.374,0.383,0.221,-0.173
2041,10.0,26.0,6.0,0.003,1.489,0.381,0.221,-0.11
2042,10.0,26.0,7.0,0.004,1.774,0.393,0.204,-0.11
2043,10.0,26.0,8.0,0.004,1.847,0.395,0.196,-0.102
2044,10.0,26.0,9.0,0.004,1.81,0.39,0.196,-0.102
2045,10.0,26.0,10.0,0.004,1.684,0.387,0.196,-0.102
2046,10.0,26.0,11.0,0.005,1.828,0.393,0.196,-0.096
2047,10.0,26.0,12.0,0.005,1.873,0.403,0.196,-0.096
2048,10.0,26.0,13.0,0.006,2.24,0.431,0.176,-0.067
2049,10.0,26.0,14.0,0.006,1.945,0.424,0.183,-0.067
2050,10.0,26.0,15.0,0.006,1.922,0.413,0.183,-0.057
2051,10.0,26.0,16.0,0.006,1.951,0.418,0.183,-0.056
2052,10.0,26.0,17.0,0.007,2.025,0.428,0.183,-0.056
2053,10.0,26.0,18.0,0.006,1.969,0.427,0.183,-0.061
2054,10.0,26.0,19.0,0.007,2.098,0.41,0.183,-0.061
2055,10.0,27.0,5.0,0.002,1.279,0.379,0.221,-0.173
2056,10.0,27.0,6.0,0.003,1.542,0.376,0.221,-0.11
2057,10.0,27.0,7.0,0.004,1.766,0.391,0.204,-0.102
2058,10.0,27.0,8.0,0.004,1.657,0.381,0.196,-0.102
2059,10.0,27.0,9.0,0.004,1.759,0.382,0.196,-0.102
2060,10.0,27.0,10.0,0.004,1.717,0.396,0.196,-0.102
2061,10.0,27.0,11.0,0.005,1.788,0.392,0.196,-0.096
2062,10.0,27.0,12.0,0.006,2.002,0.415,0.196,-0.107
2063,10.0,27.0,13.0,0.006,2.122,0.429,0.176,-0.067
2064,10.0,27.0,14.0,0.006,1.967,0.418,0.183,-0.067
2065,10.0,27.0,15.0,0.006,1.965,0.419,0.183,-0.056
2066,10.0,27.0,16.0,0.006,2.024,0.424,0.183,-0.056
2067,10.0,27.0,17.0,0.007,2.047,0.431,0.183,-0.061
2068,10.0,27.0,18.0,0.007,2.062,0.419,0.183,-0.061
2069,10.0,27.0,19.0,0.007,2.084,0.428,0.18,-0.061
2070,10.0,28.0,5.0,0.002,1.269,0.377,0.221,-0.173
2071,10.0,28.0,6.0,0.003,1.634,0.376,0.221,-0.11
2072,10.0,28.0,7.0,0.004,1.682,0.389,0.203,-0.102
2073,10.0,28.0,8.0,0.004,1.686,0.385,0.196,-0.102
2074,10.0,28.0,9.0,0.004,1.757,0.385,0.196,-0.102
2075,10.0,28.0,10.0,0.005,1.79,0.391,0.196,-0.096
2076,10.0,28.0,11.0,0.005,1.862,0.396,0.196,-0.096
2077,10.0,28.0,12.0,0.006,2.074,0.417,0.176,-0.067
2078,10.0,28.0,13.0,0.006,2.003,0.42,0.183,-0.067
2079,10.0,28.0,14.0,0.006,1.916,0.416,0.183,-0.057
2080,10.0,28.0,15.0,0.006,1.959,0.422,0.183,-0.056
2081,10.0,28.0,16.0,0.006,2.036,0.429,0.183,-0.061
2082,10.0,28.0,17.0,0.006,2.009,0.423,0.183,-0.061
2083,10.0,28.0,18.0,0.007,2.13,0.415,0.18,-0.061
2084,10.0,28.0,19.0,0.007,2.047,0.422,0.18,-0.061
2085,10.0,29.0,5.0,0.003,1.378,0.374,0.221,-0.11
2086,10.0,29.0,6.0,0.003,1.614,0.377,0.203,-0.11
2087,10.0,29.0,7.0,0.004,1.647,0.391,0.203,-0.102
2088,10.0,29.0,8.0,0.004,1.697,0.39,0.196,-0.102
2089,10.0,29.0,9.0,0.004,1.74,0.387,0.196,-0.102
2090,10.0,29.0,10.0,0.005,1.812,0.395,0.196,-0.096
2091,10.0,29.0,11.0,0.005,1.852,0.398,0.196,-0.107
2092,10.0,29.0,12.0,0.006,2.075,0.425,0.183,-0.067
2093,10.0,29.0,13.0,0.006,1.929,0.415,0.183,-0.067
2094,10.0,29.0,14.0,0.006,1.92,0.41,0.183,-0.053
2095,10.0,29.0,15.0,0.006,2.022,0.425,0.183,-0.056
2096,10.0,29.0,16.0,0.007,2.061,0.424,0.183,-0.061
2097,10.0,29.0,17.0,0.006,2.05,0.407,0.183,-0.061
2098,10.0,29.0,18.0,0.007,2.044,0.421,0.18,-0.061
2099,10.0,29.0,19.0,0.007,2.055,0.418,0.199,-0.061
2100,10.0,30.0,5.0,0.003,1.386,0.374,0.221,-0.11
2101,10.0,30.0,6.0,0.003,1.595,0.378,0.203,-0.11
2102,10.0,30.0,7.0,0.004,1.684,0.4,0.203,-0.102
2103,10.0,30.0,8.0,0.004,1.67,0.382,0.203,-0.102
2104,10.0,30.0,9.0,0.004,1.775,0.389,0.196,-0.102
2105,10.0,30.0,10.0,0.005,1.816,0.385,0.196,-0.096
2106,10.0,30.0,11.0,0.006,1.994,0.416,0.203,-0.067
2107,10.0,30.0,12.0,0.006,1.99,0.414,0.183,-0.067
2108,10.0,30.0,13.0,0.006,1.884,0.411,0.183,-0.067
2109,10.0,30.0,14.0,0.006,1.903,0.415,0.183,-0.053
2110,10.0,30.0,15.0,0.006,1.992,0.427,0.183,-0.061
2111,10.0,30.0,16.0,0.006,1.992,0.416,0.183,-0.061
2112,10.0,30.0,17.0,0.007,2.096,0.418,0.18,-0.061
2113,10.0,30.0,18.0,0.006,1.988,0.402,0.199,-0.061
2114,10.0,30.0,19.0,0.007,1.986,0.409,0.199,-0.061
2115,10.0,31.0,5.0,0.003,1.487,0.374,0.221,-0.11
2116,10.0,31.0,6.0,0.003,1.628,0.377,0.203,-0.11
2117,10.0,31.0,7.0,0.004,1.614,0.392,0.203,-0.102
2118,10.0,31.0,8.0,0.004,1.756,0.386,0.203,-0.102
2119,10.0,31.0,9.0,0.004,1.802,0.391,0.203,-0.096
2120,10.0,31.0,10.0,0.005,1.816,0.393,0.203,-0.107
2121,10.0,31.0,11.0,0.006,2.052,0.418,0.183,-0.067
2122,10.0,31.0,12.0,0.006,2.042,0.427,0.183,-0.067
2123,10.0,31.0,13.0,0.005,1.825,0.402,0.183,-0.053
2124,10.0,31.0,14.0,0.006,2.01,0.424,0.183,-0.053
2125,10.0,31.0,15.0,0.006,2.005,0.421,0.183,-0.061
2126,10.0,31.0,16.0,0.006,2.032,0.411,0.18,-0.061
2127,10.0,31.0,17.0,0.006,2.01,0.416,0.18,-0.061
2128,10.0,31.0,18.0,0.007,2.034,0.407,0.199,-0.061
2129,10.0,31.0,19.0,0.007,1.981,0.411,0.199,-0.061
2130,10.0,32.0,5.0,0.003,1.54,0.377,0.203,-0.11
2131,10.0,32.0,6.0,0.003,1.568,0.375,0.203,-0.102
2132,10.0,32.0,7.0,0.004,1.707,0.395,0.203,-0.102
2133,10.0,32.0,8.0,0.004,1.75,0.382,0.203,-0.102
2134,10.0,32.0,9.0,0.005,1.816,0.389,0.203,-0.096
2135,10.0,32.0,10.0,0.005,1.887,0.405,0.203,-0.107
2136,10.0,32.0,11.0,0.006,1.966,0.417,0.183,-0.067
2137,10.0,32.0,12.0,0.006,1.918,0.414,0.183,-0.067
2138,10.0,32.0,13.0,0.006,1.898,0.411,0.183,-0.052
2139,10.0,32.0,14.0,0.006,1.98,0.421,0.183,-0.053
2140,10.0,32.0,15.0,0.006,1.966,0.415,0.183,-0.061
2141,10.0,32.0,16.0,0.007,2.08,0.418,0.18,-0.061
2142,10.0,32.0,17.0,0.007,2.037,0.41,0.199,-0.061
2143,10.0,32.0,18.0,0.007,2.007,0.412,0.199,-0.061
2144,10.0,32.0,19.0,0.007,2.002,0.414,0.21,-0.061
2145,10.0,33.0,5.0,0.003,1.54,0.374,0.203,-0.11
2146,10.0,33.0,6.0,0.004,1.733,0.387,0.203,-0.102
2147,10.0,33.0,7.0,0.004,1.74,0.394,0.203,-0.102
2148,10.0,33.0,8.0,0.004,1.765,0.383,0.203,-0.102
2149,10.0,33.0,9.0,0.005,1.772,0.384,0.203,-0.096
2150,10.0,33.0,10.0,0.006,2.035,0.41,0.203,-0.067
2151,10.0,33.0,11.0,0.006,1.972,0.414,0.183,-0.067
2152,10.0,33.0,12.0,0.005,1.823,0.397,0.183,-0.067
2153,10.0,33.0,13.0,0.006,1.956,0.419,0.183,-0.053
2154,10.0,33.0,14.0,0.006,2.012,0.417,0.183,-0.061
2155,10.0,33.0,15.0,0.006,1.992,0.406,0.18,-0.061
2156,10.0,33.0,16.0,0.007,2.072,0.412,0.18,-0.061
2157,10.0,33.0,17.0,0.007,2.003,0.405,0.199,-0.061
2158,10.0,33.0,18.0,0.007,2.039,0.414,0.199,-0.061
2159,10.0,33.0,19.0,0.007,2.02,0.414,0.21,-0.061
2160,10.0,34.0,5.0,0.003,1.511,0.371,0.203,-0.11
2161,10.0,34.0,6.0,0.004,1.724,0.39,0.203,-0.102
2162,10.0,34.0,7.0,0.004,1.748,0.393,0.203,-0.102
2163,10.0,34.0,8.0,0.004,1.799,0.381,0.203,-0.102
2164,10.0,34.0,9.0,0.005,1.802,0.382,0.203,-0.107
2165,10.0,34.0,10.0,0.005,1.925,0.407,0.183,-0.067
2166,10.0,34.0,11.0,0.005,1.924,0.412,0.183,-0.067
2167,10.0,34.0,12.0,0.006,1.9,0.395,0.183,-0.052
2168,10.0,34.0,13.0,0.006,1.976,0.412,0.183,-0.051
2169,10.0,34.0,14.0,0.006,1.983,0.412,0.183,-0.061
2170,10.0,34.0,15.0,0.006,2.045,0.415,0.18,-0.061
2171,10.0,34.0,16.0,0.007,1.997,0.412,0.199,-0.061
2172,10.0,34.0,17.0,0.007,1.968,0.411,0.199,-0.061
2173,10.0,34.0,18.0,0.007,2.006,0.414,0.21,-0.061
2174,10.0,34.0,19.0,0.007,2.054,0.42,0.21,-0.054
2175,10.0,35.0,5.0,0.003,1.61,0.372,0.203,-0.11
2176,10.0,35.0,6.0,0.004,1.69,0.388,0.203,-0.102
2177,10.0,35.0,7.0,0.004,1.733,0.384,0.203,-0.102
2178,10.0,35.0,8.0,0.005,1.869,0.393,0.203,-0.096
2179,10.0,35.0,9.0,0.005,1.844,0.394,0.203,-0.107
2180,10.0,35.0,10.0,0.006,1.978,0.412,0.183,-0.067
2181,10.0,35.0,11.0,0.005,1.842,0.407,0.183,-0.067
2182,10.0,35.0,12.0,0.006,1.894,0.409,0.183,-0.052
2183,10.0,35.0,13.0,0.006,1.94,0.408,0.183,-0.061
2184,10.0,35.0,14.0,0.006,2.006,0.407,0.18,-0.061
2185,10.0,35.0,15.0,0.006,1.985,0.41,0.18,-0.061
2186,10.0,35.0,16.0,0.007,2.041,0.412,0.199,-0.061
2187,10.0,35.0,17.0,0.007,2.004,0.412,0.199,-0.061
2188,10.0,35.0,18.0,0.007,2.002,0.414,0.21,-0.054
2189,10.0,35.0,19.0,0.007,2.099,0.421,0.21,-0.054
2190,10.0,36.0,5.0,0.003,1.595,0.371,0.203,-0.11
2191,10.0,36.0,6.0,0.004,1.691,0.387,0.203,-0.102
2192,10.0,36.0,7.0,0.004,1.765,0.381,0.203,-0.102
2193,10.0,36.0,8.0,0.005,1.866,0.394,0.203,-0.096
2194,10.0,36.0,9.0,0.005,1.91,0.394,0.203,-0.067
2195,10.0,36.0,10.0,0.005,1.844,0.4,0.183,-0.067
2196,10.0,36.0,11.0,0.005,1.829,0.399,0.183,-0.057
2197,10.0,36.0,12.0,0.006,1.878,0.405,0.183,-0.051
2198,10.0,36.0,13.0,0.006,1.981,0.41,0.183,-0.061
2199,10.0,36.0,14.0,0.006,2.013,0.41,0.18,-0.061
2200,10.0,36.0,15.0,0.006,2.002,0.421,0.18,-0.061
2201,10.0,36.0,16.0,0.007,2.027,0.404,0.199,-0.061
2202,10.0,36.0,17.0,0.007,1.948,0.408,0.208,-0.061
2203,10.0,36.0,18.0,0.007,2.101,0.423,0.21,-0.054
2204,10.0,36.0,19.0,0.008,2.125,0.433,0.21,-0.059
2205,10.0,37.0,5.0,0.003,1.673,0.373,0.203,-0.11
2206,10.0,37.0,6.0,0.004,1.693,0.387,0.203,-0.102
2207,10.0,37.0,7.0,0.004,1.805,0.384,0.203,-0.102
2208,10.0,37.0,8.0,0.005,1.896,0.385,0.203,-0.096
2209,10.0,37.0,9.0,0.005,1.935,0.401,0.203,-0.067
2210,10.0,37.0,10.0,0.005,1.839,0.402,0.183,-0.067
2211,10.0,37.0,11.0,0.005,1.841,0.397,0.183,-0.051
2212,10.0,37.0,12.0,0.005,1.856,0.401,0.183,-0.051
2213,10.0,37.0,13.0,0.006,1.937,0.402,0.18,-0.061
2214,10.0,37.0,14.0,0.006,1.96,0.411,0.18,-0.061
2215,10.0,37.0,15.0,0.006,1.958,0.417,0.199,-0.061
2216,10.0,37.0,16.0,0.007,2.003,0.407,0.199,-0.061
2217,10.0,37.0,17.0,0.007,2.041,0.413,0.208,-0.054
2218,10.0,37.0,18.0,0.008,2.13,0.416,0.21,-0.054
2219,10.0,37.0,19.0,0.008,2.139,0.422,0.21,-0.059
2220,10.0,38.0,5.0,0.003,1.672,0.368,0.203,-0.11
2221,10.0,38.0,6.0,0.004,1.693,0.381,0.203,-0.102
2222,10.0,38.0,7.0,0.004,1.888,0.39,0.203,-0.102
2223,10.0,38.0,8.0,0.005,1.795,0.379,0.203,-0.107
2224,10.0,38.0,9.0,0.005,1.859,0.4,0.183,-0.067
2225,10.0,38.0,10.0,0.005,1.806,0.402,0.183,-0.057
2226,10.0,38.0,11.0,0.005,1.812,0.391,0.183,-0.051
2227,10.0,38.0,12.0,0.006,1.956,0.398,0.183,-0.061
2228,10.0,38.0,13.0,0.006,2.032,0.398,0.18,-0.061
2229,10.0,38.0,14.0,0.006,1.939,0.411,0.18,-0.061
2230,10.0,38.0,15.0,0.006,1.967,0.406,0.199,-0.061
2231,10.0,38.0,16.0,0.007,1.968,0.41,0.199,-0.054
2232,10.0,38.0,17.0,0.007,2.091,0.413,0.208,-0.054
2233,10.0,38.0,18.0,0.008,2.13,0.424,0.21,-0.054
2234,10.0,38.0,19.0,0.008,2.079,0.412,0.21,-0.059
2235,10.0,39.0,5.0,0.003,1.606,0.363,0.203,-0.11
2236,10.0,39.0,6.0,0.004,1.676,0.376,0.203,-0.102
2237,10.0,39.0,7.0,0.004,1.854,0.383,0.203,-0.102
2238,10.0,39.0,8.0,0.005,1.813,0.382,0.203,-0.067
2239,10.0,39.0,9.0,0.005,1.837,0.396,0.183,-0.067
2240,10.0,39.0,10.0,0.005,1.773,0.402,0.183,-0.057
2241,10.0,39.0,11.0,0.005,1.84,0.393,0.183,-0.051
2242,10.0,39.0,12.0,0.006,1.934,0.393,0.18,-0.061
2243,10.0,39.0,13.0,0.006,1.953,0.409,0.18,-0.061
2244,10.0,39.0,14.0,0.006,1.923,0.405,0.18,-0.061
2245,10.0,39.0,15.0,0.007,2.025,0.409,0.199,-0.061
2246,10.0,39.0,16.0,0.007,2.026,0.412,0.208,-0.054
2247,10.0,39.0,17.0,0.007,2.114,0.412,0.208,-0.054
2248,10.0,39.0,18.0,0.008,2.145,0.427,0.21,-0.059
2249,10.0,39.0,19.0,0.007,2.007,0.395,0.21,-0.076
2250,11.0,16.0,5.0,0.002,1.14,0.379,0.214,-0.205
2251,11.0,16.0,6.0,0.002,1.326,0.381,0.225,-0.205
2252,11.0,16.0,7.0,0.003,1.436,0.387,0.223,-0.175
2253,11.0,16.0,8.0,0.003,1.434,0.388,0.223,-0.173
2254,11.0,16.0,9.0,0.004,1.628,0.398,0.223,-0.173
2255,11.0,16.0,10.0,0.004,1.777,0.397,0.223,-0.102
2256,11.0,16.0,11.0,0.004,1.815,0.386,0.223,-0.102
2257,11.0,16.0,12.0,0.005,1.869,0.403,0.204,-0.102
2258,11.0,16.0,13.0,0.005,1.832,0.394,0.196,-0.102
2259,11.0,16.0,14.0,0.005,1.945,0.405,0.196,-0.102
2260,11.0,16.0,15.0,0.006,2.133,0.415,0.196,-0.102
2261,11.0,16.0,16.0,0.006,2.081,0.408,0.196,-0.096
2262,11.0,16.0,17.0,0.006,1.997,0.409,0.196,-0.096
2263,11.0,16.0,18.0,0.006,2.04,0.422,0.196,-0.107
2264,11.0,16.0,19.0,0.006,2.078,0.43,0.196,-0.107
2265,11.0,17.0,5.0,0.002,1.223,0.375,0.214,-0.205
2266,11.0,17.0,6.0,0.003,1.419,0.387,0.225,-0.175
2267,11.0,17.0,7.0,0.003,1.418,0.387,0.223,-0.175
2268,11.0,17.0,8.0,0.003,1.354,0.389,0.223,-0.173
2269,11.0,17.0,9.0,0.004,1.66,0.395,0.223,-0.173
2270,11.0,17.0,10.0,0.004,1.822,0.394,0.223,-0.102
2271,11.0,17.0,11.0,0.005,1.843,0.4,0.204,-0.102
2272,11.0,17.0,12.0,0.005,1.89,0.399,0.196,-0.102
2273,11.0,17.0,13.0,0.005,1.907,0.408,0.196,-0.102
2274,11.0,17.0,14.0,0.006,2.095,0.411,0.196,-0.102
2275,11.0,17.0,15.0,0.006,2.066,0.406,0.196,-0.096
2276,11.0,17.0,16.0,0.006,1.997,0.409,0.196,-0.096
2277,11.0,17.0,17.0,0.006,2.037,0.422,0.196,-0.107
2278,11.0,17.0,18.0,0.006,2.081,0.433,0.196,-0.107
2279,11.0,17.0,19.0,0.006,2.134,0.426,0.176,-0.067
2280,11.0,18.0,5.0,0.003,1.425,0.384,0.221,-0.175
2281,11.0,18.0,6.0,0.003,1.375,0.38,0.225,-0.175
2282,11.0,18.0,7.0,0.003,1.307,0.381,0.223,-0.173
2283,11.0,18.0,8.0,0.003,1.605,0.394,0.223,-0.173
2284,11.0,18.0,9.0,0.004,1.808,0.4,0.223,-0.102
2285,11.0,18.0,10.0,0.004,1.788,0.39,0.204,-0.102
2286,11.0,18.0,11.0,0.005,1.838,0.405,0.196,-0.102
2287,11.0,18.0,12.0,0.005,1.846,0.412,0.196,-0.102
2288,11.0,18.0,13.0,0.006,2.081,0.408,0.196,-0.102
2289,11.0,18.0,14.0,0.006,2.05,0.402,0.196,-0.096
2290,11.0,18.0,15.0,0.006,2.0,0.409,0.196,-0.096
2291,11.0,18.0,16.0,0.006,2.04,0.422,0.196,-0.107
2292,11.0,18.0,17.0,0.006,2.081,0.433,0.196,-0.107
2293,11.0,18.0,18.0,0.006,2.133,0.424,0.176,-0.067
2294,11.0,18.0,19.0,0.006,1.996,0.439,0.176,-0.065
2295,11.0,19.0,5.0,0.002,1.359,0.382,0.221,-0.175
2296,11.0,19.0,6.0,0.003,1.449,0.392,0.223,-0.175
2297,11.0,19.0,7.0,0.003,1.287,0.384,0.223,-0.173
2298,11.0,19.0,8.0,0.004,1.747,0.392,0.223,-0.11
2299,11.0,19.0,9.0,0.004,1.761,0.387,0.223,-0.102
2300,11.0,19.0,10.0,0.005,1.841,0.4,0.204,-0.102
