,p1,p2,average,accumulated,win_ratio,max_win,max_loss
1135,30.0,45.0,0.042,3.031,0.444,0.638,-0.095
1136,30.0,46.0,0.043,2.998,0.443,0.638,-0.095
1137,30.0,47.0,0.043,2.992,0.429,0.638,-0.095
1138,30.0,48.0,0.043,3.001,0.435,0.638,-0.095
1139,30.0,49.0,0.045,3.025,0.448,0.638,-0.095
1140,30.0,50.0,0.045,2.999,0.448,0.612,-0.095
1141,30.0,51.0,0.043,2.928,0.441,0.612,-0.095
1142,30.0,52.0,0.042,2.879,0.449,0.612,-0.095
1143,30.0,53.0,0.043,2.934,0.456,0.612,-0.095
1144,30.0,54.0,0.042,2.904,0.449,0.61,-0.095
1145,30.0,55.0,0.042,2.914,0.464,0.61,-0.105
1146,30.0,56.0,0.043,2.91,0.456,0.61,-0.105
1147,30.0,57.0,0.042,2.832,0.456,0.61,-0.105
1148,30.0,58.0,0.041,2.822,0.456,0.61,-0.105
1149,30.0,59.0,0.041,2.767,0.448,0.61,-0.105
1150,30.0,60.0,0.042,2.793,0.448,0.61,-0.105
1151,30.0,61.0,0.041,2.749,0.448,0.586,-0.106
1152,30.0,62.0,0.039,2.712,0.429,0.586,-0.106
1153,30.0,63.0,0.038,2.52,0.448,0.571,-0.106
1154,30.0,64.0,0.038,2.484,0.462,0.571,-0.106
1155,30.0,65.0,0.039,2.481,0.469,0.571,-0.106
1156,30.0,66.0,0.042,2.62,0.476,0.633,-0.106
1157,30.0,67.0,0.042,2.668,0.476,0.644,-0.106
1158,30.0,68.0,0.042,2.637,0.476,0.644,-0.106
1159,30.0,69.0,0.042,2.574,0.459,0.644,-0.106
1160,30.0,70.0,0.043,2.553,0.467,0.644,-0.106
1161,30.0,71.0,0.043,2.554,0.467,0.644,-0.106
1162,30.0,72.0,0.04,2.453,0.435,0.644,-0.106
1163,30.0,73.0,0.039,2.425,0.435,0.644,-0.106
1164,30.0,74.0,0.039,2.442,0.419,0.636,-0.106
1165,30.0,75.0,0.038,2.38,0.397,0.636,-0.106
1166,30.0,76.0,0.038,2.376,0.381,0.636,-0.106
1167,30.0,77.0,0.037,2.344,0.381,0.636,-0.106
1168,30.0,78.0,0.037,2.382,0.359,0.706,-0.106
1169,30.0,79.0,0.039,2.405,0.377,0.706,-0.106
1170,31.0,36.0,0.037,2.978,0.45,0.633,-0.095
1171,31.0,37.0,0.037,2.97,0.45,0.633,-0.095
1172,31.0,38.0,0.038,2.975,0.462,0.633,-0.095
1173,31.0,39.0,0.039,2.95,0.474,0.634,-0.095
1174,31.0,40.0,0.039,2.951,0.48,0.634,-0.095
1175,31.0,41.0,0.04,2.96,0.459,0.636,-0.095
1176,31.0,42.0,0.041,2.984,0.458,0.636,-0.095
1177,31.0,43.0,0.042,2.994,0.458,0.643,-0.095
1178,31.0,44.0,0.041,2.999,0.425,0.638,-0.095
1179,31.0,45.0,0.044,3.047,0.435,0.638,-0.095
1180,31.0,46.0,0.043,2.982,0.429,0.638,-0.095
1181,31.0,47.0,0.044,3.017,0.435,0.638,-0.095
1182,31.0,48.0,0.045,3.011,0.433,0.638,-0.095
1183,31.0,49.0,0.044,2.959,0.433,0.611,-0.095
1184,31.0,50.0,0.042,2.911,0.42,0.612,-0.095
1185,31.0,51.0,0.042,2.881,0.435,0.612,-0.095
1186,31.0,52.0,0.043,2.896,0.441,0.612,-0.095
1187,31.0,53.0,0.043,2.898,0.441,0.612,-0.105
1188,31.0,54.0,0.042,2.898,0.435,0.61,-0.105
1189,31.0,55.0,0.043,2.909,0.456,0.61,-0.105
1190,31.0,56.0,0.043,2.862,0.433,0.61,-0.105
1191,31.0,57.0,0.042,2.841,0.441,0.61,-0.105
1192,31.0,58.0,0.041,2.793,0.441,0.61,-0.105
1193,31.0,59.0,0.041,2.773,0.441,0.61,-0.105
1194,31.0,60.0,0.04,2.729,0.435,0.586,-0.106
1195,31.0,61.0,0.036,2.588,0.417,0.586,-0.106
1196,31.0,62.0,0.039,2.559,0.455,0.571,-0.106
1197,31.0,63.0,0.038,2.514,0.455,0.571,-0.106
1198,31.0,64.0,0.039,2.554,0.47,0.571,-0.106
1199,31.0,65.0,0.041,2.654,0.462,0.644,-0.106
1200,31.0,66.0,0.041,2.652,0.462,0.644,-0.106
1201,31.0,67.0,0.042,2.616,0.444,0.644,-0.106
1202,31.0,68.0,0.041,2.553,0.444,0.644,-0.106
1203,31.0,69.0,0.04,2.55,0.444,0.644,-0.106
1204,31.0,70.0,0.04,2.494,0.452,0.644,-0.106
1205,31.0,71.0,0.04,2.478,0.435,0.644,-0.106
1206,31.0,72.0,0.038,2.372,0.413,0.636,-0.106
1207,31.0,73.0,0.04,2.451,0.387,0.636,-0.106
1208,31.0,74.0,0.038,2.416,0.381,0.636,-0.106
1209,31.0,75.0,0.037,2.376,0.369,0.636,-0.106
1210,31.0,76.0,0.039,2.459,0.365,0.706,-0.106
1211,31.0,77.0,0.037,2.397,0.359,0.706,-0.106
1212,31.0,78.0,0.039,2.445,0.371,0.706,-0.106
1213,31.0,79.0,0.04,2.422,0.377,0.706,-0.106
1214,31.0,80.0,0.039,2.441,0.365,0.732,-0.106
1215,32.0,37.0,0.038,2.968,0.456,0.633,-0.095
1216,32.0,38.0,0.04,2.964,0.48,0.634,-0.095
1217,32.0,39.0,0.039,2.947,0.48,0.634,-0.095
1218,32.0,40.0,0.04,2.95,0.459,0.636,-0.095
1219,32.0,41.0,0.042,2.982,0.465,0.632,-0.095
1220,32.0,42.0,0.042,3.01,0.458,0.644,-0.095
1221,32.0,43.0,0.041,3.026,0.419,0.643,-0.095
1222,32.0,44.0,0.044,3.03,0.435,0.638,-0.095
1223,32.0,45.0,0.043,2.98,0.42,0.638,-0.095
1224,32.0,46.0,0.044,3.011,0.426,0.638,-0.095
1225,32.0,47.0,0.045,3.01,0.433,0.638,-0.095
1226,32.0,48.0,0.045,2.986,0.433,0.611,-0.095
1227,32.0,49.0,0.043,2.945,0.435,0.612,-0.095
1228,32.0,50.0,0.042,2.925,0.435,0.612,-0.095
1229,32.0,51.0,0.042,2.932,0.435,0.612,-0.105
1230,32.0,52.0,0.043,2.931,0.441,0.612,-0.105
1231,32.0,53.0,0.042,2.917,0.435,0.61,-0.105
1232,32.0,54.0,0.042,2.839,0.426,0.61,-0.105
1233,32.0,55.0,0.043,2.857,0.439,0.61,-0.105
1234,32.0,56.0,0.042,2.821,0.433,0.61,-0.105
1235,32.0,57.0,0.043,2.809,0.439,0.61,-0.105
1236,32.0,58.0,0.041,2.746,0.433,0.586,-0.106
1237,32.0,59.0,0.037,2.593,0.429,0.586,-0.106
1238,32.0,60.0,0.035,2.554,0.417,0.586,-0.106
1239,32.0,61.0,0.038,2.568,0.448,0.571,-0.106
1240,32.0,62.0,0.039,2.534,0.477,0.571,-0.106
1241,32.0,63.0,0.039,2.576,0.47,0.571,-0.106
1242,32.0,64.0,0.042,2.688,0.469,0.644,-0.106
1243,32.0,65.0,0.043,2.687,0.468,0.644,-0.106
1244,32.0,66.0,0.041,2.57,0.452,0.644,-0.106
1245,32.0,67.0,0.04,2.528,0.444,0.644,-0.106
1246,32.0,68.0,0.041,2.552,0.452,0.644,-0.106
1247,32.0,69.0,0.04,2.49,0.452,0.636,-0.106
1248,32.0,70.0,0.038,2.395,0.413,0.636,-0.106
1249,32.0,71.0,0.038,2.412,0.397,0.636,-0.106
1250,32.0,72.0,0.04,2.454,0.393,0.636,-0.106
1251,32.0,73.0,0.038,2.423,0.381,0.636,-0.106
1252,32.0,74.0,0.038,2.459,0.375,0.706,-0.106
1253,32.0,75.0,0.038,2.424,0.359,0.706,-0.106
1254,32.0,76.0,0.038,2.449,0.359,0.706,-0.106
1255,32.0,77.0,0.038,2.444,0.359,0.732,-0.106
1256,32.0,78.0,0.039,2.463,0.365,0.732,-0.106
1257,32.0,79.0,0.04,2.475,0.371,0.732,-0.106
1258,32.0,80.0,0.039,2.435,0.365,0.732,-0.106
1259,32.0,81.0,0.039,2.435,0.365,0.747,-0.106
1260,33.0,38.0,0.039,2.945,0.48,0.634,-0.095
1261,33.0,39.0,0.04,2.948,0.459,0.636,-0.095
1262,33.0,40.0,0.042,2.976,0.465,0.632,-0.095
1263,33.0,41.0,0.042,3.013,0.458,0.632,-0.095
1264,33.0,42.0,0.042,3.048,0.425,0.643,-0.095
1265,33.0,43.0,0.043,3.024,0.414,0.638,-0.095
1266,33.0,44.0,0.044,3.005,0.42,0.638,-0.095
1267,33.0,45.0,0.044,3.017,0.426,0.638,-0.095
1268,33.0,46.0,0.044,2.965,0.433,0.638,-0.095
1269,33.0,47.0,0.043,2.985,0.42,0.611,-0.095
1270,33.0,48.0,0.043,2.95,0.435,0.612,-0.095
1271,33.0,49.0,0.043,2.945,0.441,0.612,-0.095
1272,33.0,50.0,0.044,2.946,0.448,0.612,-0.105
1273,33.0,51.0,0.044,2.959,0.448,0.612,-0.105
1274,33.0,52.0,0.043,2.9,0.441,0.61,-0.105
1275,33.0,53.0,0.042,2.83,0.426,0.61,-0.105
1276,33.0,54.0,0.042,2.809,0.433,0.61,-0.105
1277,33.0,55.0,0.041,2.809,0.426,0.61,-0.105
1278,33.0,56.0,0.041,2.775,0.433,0.61,-0.105
1279,33.0,57.0,0.04,2.665,0.433,0.586,-0.106
1280,33.0,58.0,0.037,2.557,0.414,0.586,-0.106
1281,33.0,59.0,0.036,2.518,0.42,0.586,-0.106
1282,33.0,60.0,0.038,2.536,0.47,0.571,-0.106
1283,33.0,61.0,0.04,2.578,0.477,0.571,-0.106
1284,33.0,62.0,0.041,2.638,0.484,0.571,-0.106
1285,33.0,63.0,0.044,2.709,0.475,0.644,-0.106
1286,33.0,64.0,0.044,2.703,0.468,0.644,-0.106
1287,33.0,65.0,0.041,2.549,0.452,0.644,-0.106
1288,33.0,66.0,0.042,2.593,0.452,0.644,-0.106
1289,33.0,67.0,0.041,2.54,0.452,0.636,-0.106
1290,33.0,68.0,0.04,2.422,0.426,0.636,-0.106
1291,33.0,69.0,0.04,2.439,0.41,0.636,-0.106
1292,33.0,70.0,0.042,2.497,0.4,0.636,-0.106
1293,33.0,71.0,0.042,2.504,0.407,0.636,-0.106
1294,33.0,72.0,0.044,2.551,0.414,0.706,-0.106
1295,33.0,73.0,0.041,2.522,0.377,0.706,-0.106
1296,33.0,74.0,0.04,2.487,0.371,0.706,-0.106
1297,33.0,75.0,0.041,2.503,0.377,0.732,-0.106
1298,33.0,76.0,0.04,2.481,0.371,0.732,-0.106
1299,33.0,77.0,0.041,2.509,0.377,0.732,-0.106
1300,33.0,78.0,0.044,2.529,0.397,0.732,-0.106
1301,33.0,79.0,0.043,2.469,0.397,0.747,-0.106
1302,33.0,80.0,0.041,2.482,0.393,0.748,-0.106
1303,33.0,81.0,0.039,2.471,0.365,0.748,-0.106
1304,33.0,82.0,0.039,2.464,0.365,0.802,-0.106
1305,34.0,39.0,0.041,2.958,0.458,0.632,-0.095
1306,34.0,40.0,0.043,3.02,0.465,0.632,-0.095
1307,34.0,41.0,0.042,3.031,0.417,0.643,-0.095
1308,34.0,42.0,0.043,3.04,0.414,0.638,-0.095
1309,34.0,43.0,0.044,3.017,0.42,0.638,-0.095
1310,34.0,44.0,0.044,3.022,0.426,0.638,-0.095
1311,34.0,45.0,0.044,3.005,0.426,0.638,-0.095
1312,34.0,46.0,0.043,2.97,0.42,0.611,-0.095
1313,34.0,47.0,0.043,2.937,0.441,0.611,-0.095
1314,34.0,48.0,0.043,2.919,0.441,0.612,-0.105
1315,34.0,49.0,0.044,2.943,0.448,0.612,-0.105
1316,34.0,50.0,0.043,2.9,0.433,0.612,-0.105
1317,34.0,51.0,0.042,2.847,0.441,0.61,-0.105
1318,34.0,52.0,0.041,2.796,0.42,0.61,-0.105
1319,34.0,53.0,0.041,2.756,0.433,0.61,-0.105
1320,34.0,54.0,0.041,2.768,0.426,0.61,-0.105
1321,34.0,55.0,0.041,2.762,0.433,0.61,-0.106
1322,34.0,56.0,0.039,2.585,0.433,0.586,-0.106
1323,34.0,57.0,0.037,2.579,0.42,0.586,-0.106
1324,34.0,58.0,0.039,2.596,0.455,0.586,-0.106
1325,34.0,59.0,0.04,2.553,0.469,0.571,-0.106
1326,34.0,60.0,0.04,2.584,0.462,0.571,-0.106
1327,34.0,61.0,0.041,2.592,0.469,0.571,-0.106
1328,34.0,62.0,0.043,2.649,0.468,0.644,-0.106
1329,34.0,63.0,0.042,2.632,0.468,0.644,-0.106
1330,34.0,64.0,0.041,2.556,0.452,0.644,-0.106
1331,34.0,65.0,0.042,2.577,0.452,0.636,-0.106
1332,34.0,66.0,0.041,2.506,0.443,0.636,-0.106
1333,34.0,67.0,0.04,2.413,0.417,0.636,-0.106
1334,34.0,68.0,0.04,2.429,0.417,0.636,-0.106
1335,34.0,69.0,0.043,2.513,0.414,0.636,-0.106
1336,34.0,70.0,0.045,2.592,0.421,0.706,-0.106
1337,34.0,71.0,0.043,2.561,0.407,0.706,-0.106
1338,34.0,72.0,0.044,2.579,0.397,0.732,-0.106
1339,34.0,73.0,0.042,2.548,0.377,0.732,-0.106
1340,34.0,74.0,0.041,2.529,0.377,0.732,-0.106
1341,34.0,75.0,0.041,2.536,0.371,0.732,-0.106
1342,34.0,76.0,0.043,2.562,0.383,0.747,-0.106
1343,34.0,77.0,0.043,2.514,0.407,0.747,-0.106
1344,34.0,78.0,0.043,2.525,0.39,0.748,-0.106
1345,34.0,79.0,0.043,2.531,0.39,0.742,-0.106
1346,34.0,80.0,0.042,2.532,0.377,0.802,-0.106
1347,34.0,81.0,0.043,2.561,0.39,0.802,-0.106
1348,34.0,82.0,0.041,2.488,0.383,0.795,-0.106
1349,34.0,83.0,0.042,2.496,0.39,0.795,-0.1
1350,35.0,40.0,0.044,3.048,0.414,0.644,-0.095
1351,35.0,41.0,0.044,3.04,0.42,0.638,-0.095
1352,35.0,42.0,0.044,3.018,0.426,0.638,-0.095
1353,35.0,43.0,0.045,3.022,0.433,0.638,-0.095
1354,35.0,44.0,0.046,3.022,0.439,0.638,-0.095
1355,35.0,45.0,0.044,2.995,0.426,0.611,-0.095
1356,35.0,46.0,0.044,2.93,0.448,0.611,-0.095
1357,35.0,47.0,0.044,2.936,0.448,0.612,-0.105
1358,35.0,48.0,0.043,2.91,0.448,0.612,-0.105
1359,35.0,49.0,0.043,2.867,0.433,0.612,-0.105
1360,35.0,50.0,0.041,2.842,0.429,0.61,-0.105
1361,35.0,51.0,0.041,2.815,0.426,0.61,-0.105
1362,35.0,52.0,0.041,2.758,0.433,0.61,-0.105
1363,35.0,53.0,0.042,2.787,0.433,0.61,-0.105
1364,35.0,54.0,0.041,2.73,0.439,0.61,-0.106
1365,35.0,55.0,0.04,2.619,0.439,0.586,-0.106
1366,35.0,56.0,0.037,2.554,0.435,0.586,-0.106
1367,35.0,57.0,0.041,2.629,0.469,0.586,-0.106
1368,35.0,58.0,0.04,2.574,0.469,0.571,-0.106
1369,35.0,59.0,0.042,2.613,0.468,0.571,-0.106
1370,35.0,60.0,0.04,2.544,0.453,0.571,-0.106
1371,35.0,61.0,0.042,2.651,0.444,0.644,-0.106
1372,35.0,62.0,0.043,2.63,0.459,0.644,-0.106
1373,35.0,63.0,0.042,2.559,0.459,0.644,-0.106
1374,35.0,64.0,0.041,2.511,0.443,0.636,-0.106
1375,35.0,65.0,0.04,2.451,0.426,0.636,-0.106
1376,35.0,66.0,0.042,2.455,0.424,0.636,-0.106
1377,35.0,67.0,0.041,2.446,0.424,0.636,-0.106
1378,35.0,68.0,0.044,2.58,0.414,0.706,-0.106
1379,35.0,69.0,0.045,2.537,0.429,0.706,-0.106
1380,35.0,70.0,0.045,2.576,0.421,0.732,-0.106
1381,35.0,71.0,0.045,2.54,0.404,0.732,-0.106
1382,35.0,72.0,0.042,2.521,0.383,0.732,-0.106
1383,35.0,73.0,0.041,2.525,0.377,0.732,-0.106
1384,35.0,74.0,0.041,2.52,0.377,0.747,-0.106
1385,35.0,75.0,0.043,2.581,0.4,0.747,-0.106
1386,35.0,76.0,0.044,2.556,0.397,0.748,-0.106
1387,35.0,77.0,0.044,2.539,0.397,0.742,-0.106
1388,35.0,78.0,0.046,2.615,0.404,0.802,-0.106
1389,35.0,79.0,0.043,2.557,0.39,0.795,-0.106
1390,35.0,80.0,0.043,2.559,0.383,0.795,-0.1
1391,35.0,81.0,0.043,2.481,0.397,0.795,-0.1
1392,35.0,82.0,0.043,2.509,0.39,0.795,-0.1
1393,35.0,83.0,0.043,2.429,0.404,0.79,-0.1
1394,35.0,84.0,0.044,2.398,0.4,0.79,-0.1
1395,36.0,41.0,0.044,3.023,0.426,0.638,-0.095
1396,36.0,42.0,0.045,3.011,0.433,0.638,-0.095
1397,36.0,43.0,0.045,2.984,0.439,0.611,-0.095
1398,36.0,44.0,0.046,3.058,0.448,0.611,-0.095
1399,36.0,45.0,0.044,2.889,0.455,0.611,-0.105
1400,36.0,46.0,0.043,2.904,0.441,0.612,-0.105
1401,36.0,47.0,0.044,2.933,0.448,0.612,-0.105
1402,36.0,48.0,0.042,2.869,0.426,0.612,-0.105
1403,36.0,49.0,0.039,2.802,0.423,0.61,-0.105
1404,36.0,50.0,0.041,2.794,0.426,0.61,-0.105
1405,36.0,51.0,0.041,2.767,0.433,0.61,-0.105
1406,36.0,52.0,0.041,2.76,0.433,0.61,-0.105
1407,36.0,53.0,0.04,2.624,0.439,0.586,-0.106
1408,36.0,54.0,0.04,2.619,0.439,0.586,-0.106
1409,36.0,55.0,0.037,2.585,0.435,0.586,-0.106
1410,36.0,56.0,0.04,2.589,0.469,0.586,-0.106
1411,36.0,57.0,0.042,2.635,0.476,0.571,-0.106
1412,36.0,58.0,0.041,2.586,0.46,0.571,-0.106
1413,36.0,59.0,0.041,2.559,0.468,0.571,-0.106
1414,36.0,60.0,0.042,2.645,0.429,0.644,-0.106
1415,36.0,61.0,0.042,2.584,0.435,0.644,-0.106
1416,36.0,62.0,0.042,2.527,0.45,0.636,-0.106
1417,36.0,63.0,0.041,2.489,0.433,0.636,-0.106
1418,36.0,64.0,0.042,2.483,0.441,0.636,-0.106
1419,36.0,65.0,0.043,2.482,0.431,0.636,-0.106
1420,36.0,66.0,0.043,2.47,0.431,0.636,-0.106
1421,36.0,67.0,0.046,2.615,0.421,0.706,-0.106
1422,36.0,68.0,0.045,2.564,0.421,0.732,-0.106
1423,36.0,69.0,0.045,2.576,0.404,0.732,-0.106
1424,36.0,70.0,0.044,2.57,0.397,0.732,-0.106
1425,36.0,71.0,0.042,2.513,0.383,0.732,-0.106
1426,36.0,72.0,0.043,2.553,0.383,0.747,-0.106
1427,36.0,73.0,0.044,2.595,0.407,0.748,-0.106
1428,36.0,74.0,0.043,2.549,0.39,0.748,-0.106
1429,36.0,75.0,0.044,2.545,0.397,0.742,-0.106
1430,36.0,76.0,0.045,2.583,0.397,0.802,-0.106
1431,36.0,77.0,0.044,2.551,0.397,0.795,-0.1
1432,36.0,78.0,0.045,2.544,0.404,0.795,-0.1
1433,36.0,79.0,0.042,2.464,0.397,0.795,-0.1
1434,36.0,80.0,0.043,2.509,0.39,0.795,-0.1
1435,36.0,81.0,0.045,2.494,0.393,0.79,-0.1
1436,36.0,82.0,0.045,2.404,0.407,0.79,-0.1
1437,36.0,83.0,0.045,2.433,0.407,0.833,-0.1
1438,36.0,84.0,0.045,2.441,0.407,0.833,-0.1
1439,36.0,85.0,0.045,2.447,0.407,0.829,-0.1
1440,37.0,42.0,0.045,2.99,0.439,0.611,-0.095
1441,37.0,43.0,0.045,3.037,0.448,0.611,-0.095
1442,37.0,44.0,0.044,2.894,0.455,0.611,-0.105
1443,37.0,45.0,0.043,2.914,0.448,0.612,-0.105
1444,37.0,46.0,0.044,2.946,0.448,0.612,-0.105
1445,37.0,47.0,0.042,2.863,0.426,0.612,-0.105
1446,37.0,48.0,0.04,2.805,0.429,0.61,-0.105
1447,37.0,49.0,0.042,2.792,0.433,0.61,-0.105
1448,37.0,50.0,0.041,2.766,0.433,0.61,-0.105
1449,37.0,51.0,0.041,2.731,0.433,0.61,-0.106
1450,37.0,52.0,0.04,2.62,0.439,0.586,-0.106
1451,37.0,53.0,0.039,2.65,0.441,0.586,-0.106
1452,37.0,54.0,0.038,2.608,0.441,0.586,-0.106
1453,37.0,55.0,0.041,2.643,0.469,0.586,-0.106
1454,37.0,56.0,0.041,2.601,0.46,0.571,-0.106
1455,37.0,57.0,0.042,2.604,0.468,0.571,-0.106
1456,37.0,58.0,0.042,2.577,0.475,0.571,-0.106
1457,37.0,59.0,0.044,2.614,0.45,0.644,-0.106
1458,37.0,60.0,0.042,2.549,0.426,0.636,-0.106
1459,37.0,61.0,0.04,2.46,0.41,0.636,-0.106
1460,37.0,62.0,0.042,2.465,0.441,0.636,-0.106
1461,37.0,63.0,0.041,2.436,0.424,0.636,-0.106
1462,37.0,64.0,0.043,2.482,0.431,0.636,-0.106
1463,37.0,65.0,0.044,2.526,0.431,0.706,-0.106
1464,37.0,66.0,0.045,2.593,0.421,0.706,-0.106
1465,37.0,67.0,0.046,2.559,0.429,0.732,-0.106
1466,37.0,68.0,0.043,2.523,0.397,0.732,-0.106
1467,37.0,69.0,0.043,2.554,0.39,0.732,-0.106
1468,37.0,70.0,0.045,2.57,0.404,0.747,-0.106
1469,37.0,71.0,0.044,2.596,0.407,0.747,-0.106
1470,37.0,72.0,0.044,2.559,0.397,0.748,-0.106
1471,37.0,73.0,0.042,2.502,0.39,0.742,-0.106
1472,37.0,74.0,0.045,2.616,0.397,0.802,-0.106
1473,37.0,75.0,0.044,2.55,0.414,0.795,-0.1
1474,37.0,76.0,0.044,2.539,0.397,0.795,-0.1
1475,37.0,77.0,0.043,2.507,0.397,0.795,-0.1
1476,37.0,78.0,0.043,2.451,0.404,0.79,-0.1
1477,37.0,79.0,0.042,2.415,0.379,0.79,-0.1
1478,37.0,80.0,0.045,2.457,0.407,0.79,-0.1
1479,37.0,81.0,0.045,2.41,0.407,0.833,-0.1
1480,37.0,82.0,0.045,2.407,0.407,0.829,-0.1
1481,37.0,83.0,0.045,2.407,0.407,0.829,-0.1
1482,37.0,84.0,0.044,2.361,0.407,0.829,-0.1
1483,37.0,85.0,0.041,2.209,0.407,0.792,-0.1
1484,37.0,86.0,0.041,2.211,0.407,0.792,-0.112
1485,38.0,43.0,0.044,2.894,0.455,0.611,-0.105
1486,38.0,44.0,0.043,2.913,0.448,0.612,-0.105
1487,38.0,45.0,0.044,2.922,0.433,0.612,-0.105
1488,38.0,46.0,0.042,2.877,0.426,0.612,-0.105
1489,38.0,47.0,0.041,2.838,0.42,0.612,-0.105
1490,38.0,48.0,0.042,2.786,0.433,0.61,-0.105
1491,38.0,49.0,0.041,2.735,0.433,0.61,-0.105
1492,38.0,50.0,0.041,2.746,0.433,0.61,-0.106
1493,38.0,51.0,0.04,2.632,0.439,0.586,-0.106
1494,38.0,52.0,0.04,2.702,0.441,0.586,-0.106
1495,38.0,53.0,0.039,2.631,0.441,0.586,-0.106
1496,38.0,54.0,0.042,2.647,0.476,0.586,-0.106
1497,38.0,55.0,0.042,2.596,0.468,0.571,-0.106
1498,38.0,56.0,0.043,2.6,0.475,0.571,-0.106
1499,38.0,57.0,0.042,2.552,0.475,0.571,-0.106
1500,38.0,58.0,0.044,2.618,0.45,0.644,-0.106
1501,38.0,59.0,0.043,2.567,0.433,0.636,-0.106
1502,38.0,60.0,0.041,2.46,0.417,0.636,-0.106
1503,38.0,61.0,0.04,2.429,0.417,0.636,-0.106
1504,38.0,62.0,0.041,2.445,0.424,0.636,-0.106
1505,38.0,63.0,0.043,2.472,0.431,0.636,-0.106
1506,38.0,64.0,0.044,2.524,0.431,0.706,-0.106
1507,38.0,65.0,0.046,2.603,0.421,0.732,-0.106
1508,38.0,66.0,0.044,2.534,0.414,0.732,-0.106
1509,38.0,67.0,0.044,2.572,0.397,0.732,-0.106
1510,38.0,68.0,0.045,2.592,0.397,0.747,-0.106
1511,38.0,69.0,0.046,2.617,0.421,0.747,-0.106
1512,38.0,70.0,0.043,2.559,0.39,0.748,-0.106
1513,38.0,71.0,0.044,2.551,0.397,0.742,-0.106
1514,38.0,72.0,0.042,2.499,0.39,0.742,-0.1
1515,38.0,73.0,0.045,2.591,0.414,0.795,-0.1
1516,38.0,74.0,0.043,2.508,0.414,0.795,-0.1
1517,38.0,75.0,0.043,2.488,0.397,0.795,-0.1
1518,38.0,76.0,0.042,2.437,0.379,0.79,-0.1
1519,38.0,77.0,0.042,2.413,0.386,0.79,-0.1
1520,38.0,78.0,0.042,2.433,0.379,0.79,-0.1
1521,38.0,79.0,0.044,2.406,0.4,0.833,-0.1
1522,38.0,80.0,0.045,2.425,0.407,0.829,-0.1
1523,38.0,81.0,0.044,2.4,0.407,0.829,-0.1
1524,38.0,82.0,0.043,2.325,0.407,0.829,-0.112
1525,38.0,83.0,0.041,2.233,0.407,0.829,-0.112
1526,38.0,84.0,0.04,2.176,0.407,0.797,-0.112
1527,38.0,85.0,0.04,2.174,0.407,0.797,-0.112
1528,38.0,86.0,0.041,2.153,0.415,0.797,-0.112
1529,38.0,87.0,0.041,2.2,0.426,0.797,-0.112
1530,39.0,44.0,0.044,2.927,0.439,0.612,-0.105
1531,39.0,45.0,0.042,2.869,0.426,0.612,-0.105
1532,39.0,46.0,0.041,2.839,0.42,0.612,-0.105
1533,39.0,47.0,0.042,2.788,0.433,0.61,-0.105
1534,39.0,48.0,0.041,2.732,0.433,0.61,-0.105
1535,39.0,49.0,0.039,2.629,0.433,0.61,-0.106
1536,39.0,50.0,0.04,2.657,0.455,0.586,-0.106
1537,39.0,51.0,0.039,2.64,0.441,0.586,-0.106
1538,39.0,52.0,0.04,2.656,0.448,0.586,-0.106
1539,39.0,53.0,0.044,2.669,0.475,0.586,-0.106
1540,39.0,54.0,0.043,2.602,0.475,0.571,-0.106
1541,39.0,55.0,0.042,2.565,0.475,0.571,-0.106
1542,39.0,56.0,0.041,2.517,0.459,0.571,-0.106
1543,39.0,57.0,0.043,2.604,0.433,0.636,-0.106
1544,39.0,58.0,0.044,2.568,0.424,0.636,-0.106
1545,39.0,59.0,0.041,2.463,0.417,0.636,-0.106
1546,39.0,60.0,0.04,2.428,0.417,0.636,-0.106
1547,39.0,61.0,0.041,2.448,0.407,0.636,-0.106
1548,39.0,62.0,0.044,2.532,0.431,0.706,-0.106
1549,39.0,63.0,0.044,2.552,0.431,0.732,-0.106
1550,39.0,64.0,0.045,2.567,0.421,0.732,-0.106
1551,39.0,65.0,0.044,2.529,0.397,0.732,-0.106
1552,39.0,66.0,0.045,2.624,0.397,0.747,-0.106
1553,39.0,67.0,0.046,2.61,0.421,0.747,-0.106
1554,39.0,68.0,0.046,2.595,0.404,0.748,-0.106
1555,39.0,69.0,0.044,2.526,0.397,0.742,-0.106
1556,39.0,70.0,0.044,2.528,0.397,0.742,-0.1
1557,39.0,71.0,0.045,2.601,0.414,0.795,-0.1
1558,39.0,72.0,0.043,2.521,0.414,0.795,-0.1
1559,39.0,73.0,0.043,2.519,0.414,0.795,-0.1
1560,39.0,74.0,0.042,2.45,0.379,0.79,-0.1
1561,39.0,75.0,0.042,2.408,0.386,0.79,-0.1
1562,39.0,76.0,0.042,2.409,0.386,0.79,-0.1
1563,39.0,77.0,0.043,2.426,0.386,0.79,-0.1
1564,39.0,78.0,0.045,2.442,0.407,0.829,-0.1
1565,39.0,79.0,0.045,2.408,0.415,0.829,-0.112
1566,39.0,80.0,0.044,2.375,0.407,0.829,-0.112
1567,39.0,81.0,0.042,2.265,0.407,0.829,-0.112
1568,39.0,82.0,0.04,2.183,0.407,0.797,-0.112
1569,39.0,83.0,0.04,2.169,0.407,0.797,-0.112
1570,39.0,84.0,0.04,2.153,0.407,0.797,-0.112
