,p1,p2,p3,average,accumulated,win_ratio,max_win,max_loss
1407,8.0,31.0,17.0,0.095,4.105,0.442,1.012,-0.134
1408,8.0,31.0,18.0,0.094,4.056,0.442,1.012,-0.134
1409,8.0,31.0,19.0,0.105,4.185,0.475,1.012,-0.134
1410,8.0,32.0,5.0,0.051,3.468,0.412,1.199,-0.183
1411,8.0,32.0,6.0,0.056,3.464,0.387,1.199,-0.208
1412,8.0,32.0,7.0,0.059,3.446,0.397,1.097,-0.158
1413,8.0,32.0,8.0,0.065,3.449,0.434,1.097,-0.188
1414,8.0,32.0,9.0,0.074,3.625,0.469,1.097,-0.188
1415,8.0,32.0,10.0,0.078,3.672,0.447,1.097,-0.182
1416,8.0,32.0,11.0,0.088,3.891,0.455,1.097,-0.157
1417,8.0,32.0,12.0,0.095,4.187,0.455,1.097,-0.157
1418,8.0,32.0,13.0,0.09,4.068,0.467,1.097,-0.156
1419,8.0,32.0,14.0,0.093,4.106,0.455,1.012,-0.134
1420,8.0,32.0,15.0,0.098,4.226,0.465,1.012,-0.134
1421,8.0,32.0,16.0,0.098,4.231,0.465,1.012,-0.134
1422,8.0,32.0,17.0,0.097,4.074,0.452,1.012,-0.134
1423,8.0,32.0,18.0,0.099,4.168,0.476,1.012,-0.134
1424,8.0,32.0,19.0,0.103,4.127,0.475,1.012,-0.134
1425,8.0,33.0,5.0,0.05,3.398,0.412,1.199,-0.183
1426,8.0,33.0,6.0,0.055,3.388,0.387,1.199,-0.208
1427,8.0,33.0,7.0,0.062,3.465,0.411,1.097,-0.158
1428,8.0,33.0,8.0,0.066,3.472,0.434,1.097,-0.188
1429,8.0,33.0,9.0,0.077,3.678,0.479,1.097,-0.188
1430,8.0,33.0,10.0,0.079,3.69,0.447,1.097,-0.157
1431,8.0,33.0,11.0,0.086,3.879,0.444,1.097,-0.157
1432,8.0,33.0,12.0,0.087,4.02,0.435,1.097,-0.156
1433,8.0,33.0,13.0,0.091,4.023,0.477,1.097,-0.134
1434,8.0,33.0,14.0,0.099,4.256,0.465,1.012,-0.134
1435,8.0,33.0,15.0,0.098,4.226,0.465,1.012,-0.134
1436,8.0,33.0,16.0,0.098,4.216,0.442,1.012,-0.134
1437,8.0,33.0,17.0,0.094,4.024,0.442,1.012,-0.134
1438,8.0,33.0,18.0,0.104,4.179,0.475,1.012,-0.134
1439,8.0,33.0,19.0,0.112,4.242,0.5,1.012,-0.134
1440,8.0,34.0,5.0,0.049,3.336,0.412,1.199,-0.183
1441,8.0,34.0,6.0,0.055,3.422,0.387,1.199,-0.183
1442,8.0,34.0,7.0,0.061,3.433,0.429,1.097,-0.188
1443,8.0,34.0,8.0,0.065,3.36,0.442,1.097,-0.188
1444,8.0,34.0,9.0,0.073,3.587,0.469,1.097,-0.163
1445,8.0,34.0,10.0,0.078,3.746,0.438,1.097,-0.157
1446,8.0,34.0,11.0,0.087,3.937,0.444,1.097,-0.157
1447,8.0,34.0,12.0,0.09,4.071,0.444,1.097,-0.156
1448,8.0,34.0,13.0,0.089,3.996,0.467,0.97,-0.134
1449,8.0,34.0,14.0,0.095,4.19,0.455,1.012,-0.134
1450,8.0,34.0,15.0,0.098,4.235,0.465,1.012,-0.134
1451,8.0,34.0,16.0,0.094,4.06,0.442,1.012,-0.134
1452,8.0,34.0,17.0,0.096,4.108,0.465,1.012,-0.134
1453,8.0,34.0,18.0,0.101,4.121,0.463,1.012,-0.134
1454,8.0,34.0,19.0,0.111,4.234,0.5,1.012,-0.134
1455,8.0,35.0,5.0,0.052,3.427,0.409,1.199,-0.183
1456,8.0,35.0,6.0,0.054,3.375,0.371,1.097,-0.183
1457,8.0,35.0,7.0,0.061,3.408,0.429,1.097,-0.188
1458,8.0,35.0,8.0,0.066,3.354,0.451,1.097,-0.188
1459,8.0,35.0,9.0,0.078,3.721,0.458,1.097,-0.163
1460,8.0,35.0,10.0,0.083,3.795,0.435,1.097,-0.157
1461,8.0,35.0,11.0,0.09,4.052,0.444,1.097,-0.157
1462,8.0,35.0,12.0,0.09,4.059,0.444,1.097,-0.156
1463,8.0,35.0,13.0,0.092,4.032,0.455,0.97,-0.134
1464,8.0,35.0,14.0,0.095,4.171,0.455,0.97,-0.134
1465,8.0,35.0,15.0,0.095,4.195,0.455,1.012,-0.134
1466,8.0,35.0,16.0,0.095,4.067,0.442,1.012,-0.134
1467,8.0,35.0,17.0,0.094,3.933,0.452,1.012,-0.134
1468,8.0,35.0,18.0,0.115,4.268,0.514,1.012,-0.134
1469,8.0,35.0,19.0,0.113,4.169,0.541,1.012,-0.134
1470,8.0,36.0,5.0,0.054,3.499,0.4,1.199,-0.183
1471,8.0,36.0,6.0,0.055,3.386,0.371,1.097,-0.151
1472,8.0,36.0,7.0,0.063,3.445,0.436,1.097,-0.163
1473,8.0,36.0,8.0,0.069,3.445,0.46,1.097,-0.163
1474,8.0,36.0,9.0,0.078,3.722,0.458,1.097,-0.163
1475,8.0,36.0,10.0,0.082,3.795,0.435,1.097,-0.157
1476,8.0,36.0,11.0,0.086,4.063,0.426,1.097,-0.157
1477,8.0,36.0,12.0,0.088,3.973,0.467,1.097,-0.156
1478,8.0,36.0,13.0,0.094,4.148,0.455,0.97,-0.134
1479,8.0,36.0,14.0,0.095,4.183,0.455,0.97,-0.134
1480,8.0,36.0,15.0,0.095,4.171,0.455,1.012,-0.134
1481,8.0,36.0,16.0,0.095,4.104,0.465,1.012,-0.134
1482,8.0,36.0,17.0,0.097,4.086,0.452,1.012,-0.134
1483,8.0,36.0,18.0,0.112,4.241,0.5,1.012,-0.134
1484,8.0,36.0,19.0,0.119,4.166,0.543,1.012,-0.134
1485,8.0,37.0,5.0,0.055,3.555,0.4,1.199,-0.183
1486,8.0,37.0,6.0,0.055,3.388,0.371,1.097,-0.151
1487,8.0,37.0,7.0,0.063,3.455,0.436,1.097,-0.163
1488,8.0,37.0,8.0,0.071,3.525,0.46,1.097,-0.163
1489,8.0,37.0,9.0,0.078,3.72,0.438,1.097,-0.157
1490,8.0,37.0,10.0,0.084,3.853,0.435,1.097,-0.157
1491,8.0,37.0,11.0,0.084,4.094,0.408,1.097,-0.156
1492,8.0,37.0,12.0,0.089,3.984,0.467,0.97,-0.134
1493,8.0,37.0,13.0,0.094,4.146,0.455,0.97,-0.134
1494,8.0,37.0,14.0,0.093,4.166,0.444,0.97,-0.134
1495,8.0,37.0,15.0,0.093,4.074,0.455,1.012,-0.134
1496,8.0,37.0,16.0,0.089,3.913,0.432,1.012,-0.134
1497,8.0,37.0,17.0,0.108,4.208,0.487,1.012,-0.134
1498,8.0,37.0,18.0,0.121,4.344,0.528,1.012,-0.134
1499,8.0,37.0,19.0,0.119,4.171,0.571,1.012,-0.134
1500,9.0,14.0,5.0,0.037,3.15,0.353,0.878,-0.202
1501,9.0,14.0,6.0,0.041,3.136,0.39,1.077,-0.202
1502,9.0,14.0,7.0,0.05,3.588,0.361,1.199,-0.175
1503,9.0,14.0,8.0,0.056,3.727,0.403,1.199,-0.175
1504,9.0,14.0,9.0,0.058,3.603,0.435,1.199,-0.175
1505,9.0,14.0,10.0,0.063,3.805,0.417,1.199,-0.168
1506,9.0,14.0,11.0,0.063,3.728,0.424,1.199,-0.168
1507,9.0,14.0,12.0,0.066,3.689,0.446,1.199,-0.197
1508,9.0,14.0,13.0,0.069,3.665,0.415,1.199,-0.197
1509,9.0,14.0,14.0,0.065,3.389,0.385,1.097,-0.197
1510,9.0,14.0,15.0,0.068,3.355,0.408,1.097,-0.197
1511,9.0,14.0,16.0,0.075,3.463,0.435,1.097,-0.197
1512,9.0,14.0,17.0,0.077,3.531,0.435,1.097,-0.151
1513,9.0,14.0,18.0,0.082,3.694,0.444,1.097,-0.151
1514,9.0,14.0,19.0,0.088,3.794,0.488,1.142,-0.151
1515,9.0,15.0,5.0,0.041,3.25,0.362,1.077,-0.202
1516,9.0,15.0,6.0,0.042,3.186,0.368,1.077,-0.202
1517,9.0,15.0,7.0,0.052,3.652,0.386,1.199,-0.175
1518,9.0,15.0,8.0,0.057,3.628,0.422,1.199,-0.175
1519,9.0,15.0,9.0,0.062,3.804,0.426,1.199,-0.168
1520,9.0,15.0,10.0,0.061,3.679,0.417,1.199,-0.168
1521,9.0,15.0,11.0,0.062,3.557,0.439,1.199,-0.197
1522,9.0,15.0,12.0,0.066,3.629,0.455,1.199,-0.197
1523,9.0,15.0,13.0,0.067,3.464,0.385,1.097,-0.197
1524,9.0,15.0,14.0,0.068,3.355,0.408,1.097,-0.197
1525,9.0,15.0,15.0,0.075,3.463,0.435,1.097,-0.197
1526,9.0,15.0,16.0,0.077,3.531,0.435,1.097,-0.151
1527,9.0,15.0,17.0,0.085,3.755,0.455,1.142,-0.151
1528,9.0,15.0,18.0,0.089,3.749,0.452,1.142,-0.151
1529,9.0,15.0,19.0,0.087,3.738,0.465,1.142,-0.18
1530,9.0,16.0,5.0,0.041,3.253,0.362,1.077,-0.202
1531,9.0,16.0,6.0,0.049,3.6,0.384,1.199,-0.202
1532,9.0,16.0,7.0,0.058,3.739,0.415,1.199,-0.175
1533,9.0,16.0,8.0,0.059,3.615,0.443,1.199,-0.168
1534,9.0,16.0,9.0,0.063,3.803,0.417,1.199,-0.168
1535,9.0,16.0,10.0,0.059,3.466,0.424,1.199,-0.168
1536,9.0,16.0,11.0,0.067,3.628,0.444,1.199,-0.197
1537,9.0,16.0,12.0,0.066,3.474,0.396,1.097,-0.197
1538,9.0,16.0,13.0,0.069,3.369,0.408,1.097,-0.197
1539,9.0,16.0,14.0,0.075,3.463,0.435,1.097,-0.197
1540,9.0,16.0,15.0,0.077,3.531,0.435,1.097,-0.151
1541,9.0,16.0,16.0,0.085,3.757,0.455,1.142,-0.151
1542,9.0,16.0,17.0,0.089,3.752,0.452,1.142,-0.151
1543,9.0,16.0,18.0,0.088,3.763,0.488,1.142,-0.18
1544,9.0,16.0,19.0,0.094,3.859,0.488,1.142,-0.182
1545,9.0,17.0,5.0,0.042,3.301,0.372,1.077,-0.202
1546,9.0,17.0,6.0,0.053,3.681,0.391,1.199,-0.202
1547,9.0,17.0,7.0,0.058,3.632,0.413,1.199,-0.175
1548,9.0,17.0,8.0,0.063,3.753,0.417,1.199,-0.168
1549,9.0,17.0,9.0,0.063,3.708,0.424,1.199,-0.168
1550,9.0,17.0,10.0,0.067,3.631,0.444,1.199,-0.197
1551,9.0,17.0,11.0,0.065,3.467,0.415,1.097,-0.197
1552,9.0,17.0,12.0,0.067,3.42,0.412,1.097,-0.197
1553,9.0,17.0,13.0,0.071,3.328,0.426,1.097,-0.197
1554,9.0,17.0,14.0,0.077,3.531,0.435,1.097,-0.151
1555,9.0,17.0,15.0,0.085,3.755,0.455,1.142,-0.151
1556,9.0,17.0,16.0,0.089,3.752,0.452,1.142,-0.151
1557,9.0,17.0,17.0,0.087,3.757,0.488,1.142,-0.18
1558,9.0,17.0,18.0,0.094,3.871,0.488,1.142,-0.182
1559,9.0,17.0,19.0,0.1,4.187,0.476,1.142,-0.182
1560,9.0,18.0,5.0,0.046,3.473,0.36,1.077,-0.202
1561,9.0,18.0,6.0,0.053,3.633,0.397,1.199,-0.208
1562,9.0,18.0,7.0,0.058,3.585,0.419,1.199,-0.168
1563,9.0,18.0,8.0,0.063,3.772,0.417,1.199,-0.168
1564,9.0,18.0,9.0,0.06,3.454,0.414,1.199,-0.197
1565,9.0,18.0,10.0,0.07,3.703,0.434,1.199,-0.197
1566,9.0,18.0,11.0,0.066,3.438,0.404,1.097,-0.197
1567,9.0,18.0,12.0,0.071,3.385,0.438,1.097,-0.197
1568,9.0,18.0,13.0,0.074,3.395,0.435,1.097,-0.224
1569,9.0,18.0,14.0,0.082,3.694,0.444,1.097,-0.151
1570,9.0,18.0,15.0,0.089,3.749,0.452,1.142,-0.151
1571,9.0,18.0,16.0,0.088,3.763,0.488,1.142,-0.18
1572,9.0,18.0,17.0,0.094,3.871,0.488,1.142,-0.182
1573,9.0,18.0,18.0,0.1,4.187,0.476,1.142,-0.182
1574,9.0,18.0,19.0,0.101,4.348,0.488,1.142,-0.156
1575,9.0,19.0,5.0,0.055,3.868,0.4,1.199,-0.202
1576,9.0,19.0,6.0,0.058,3.784,0.415,1.199,-0.208
1577,9.0,19.0,7.0,0.064,3.764,0.441,1.199,-0.168
1578,9.0,19.0,8.0,0.061,3.581,0.424,1.199,-0.168
1579,9.0,19.0,9.0,0.067,3.61,0.426,1.199,-0.197
1580,9.0,19.0,10.0,0.068,3.533,0.423,1.097,-0.197
1581,9.0,19.0,11.0,0.067,3.409,0.412,1.097,-0.197
1582,9.0,19.0,12.0,0.076,3.509,0.457,1.097,-0.197
1583,9.0,19.0,13.0,0.079,3.632,0.457,1.097,-0.151
1584,9.0,19.0,14.0,0.088,3.794,0.488,1.142,-0.151
1585,9.0,19.0,15.0,0.087,3.738,0.465,1.142,-0.18
1586,9.0,19.0,16.0,0.094,3.859,0.488,1.142,-0.182
1587,9.0,19.0,17.0,0.1,4.187,0.476,1.142,-0.182
1588,9.0,19.0,18.0,0.101,4.348,0.488,1.142,-0.156
1589,9.0,19.0,19.0,0.111,4.427,0.525,1.142,-0.134
1590,9.0,20.0,5.0,0.056,3.847,0.406,1.199,-0.202
1591,9.0,20.0,6.0,0.059,3.799,0.406,1.199,-0.208
1592,9.0,20.0,7.0,0.064,3.747,0.424,1.199,-0.168
1593,9.0,20.0,8.0,0.062,3.582,0.414,1.199,-0.197
1594,9.0,20.0,9.0,0.072,3.739,0.423,1.199,-0.197
1595,9.0,20.0,10.0,0.068,3.479,0.431,1.097,-0.197
1596,9.0,20.0,11.0,0.071,3.4,0.438,1.097,-0.197
1597,9.0,20.0,12.0,0.081,3.639,0.467,1.097,-0.151
1598,9.0,20.0,13.0,0.081,3.665,0.467,1.097,-0.151
1599,9.0,20.0,14.0,0.088,3.802,0.488,1.142,-0.18
1600,9.0,20.0,15.0,0.095,3.877,0.488,1.142,-0.182
1601,9.0,20.0,16.0,0.103,4.213,0.488,1.142,-0.182
1602,9.0,20.0,17.0,0.103,4.34,0.5,1.142,-0.156
1603,9.0,20.0,18.0,0.111,4.427,0.525,1.142,-0.134
1604,9.0,20.0,19.0,0.107,4.175,0.513,1.012,-0.134
1605,9.0,21.0,5.0,0.058,3.871,0.418,1.199,-0.208
1606,9.0,21.0,6.0,0.056,3.611,0.415,1.199,-0.208
1607,9.0,21.0,7.0,0.061,3.583,0.424,1.199,-0.168
1608,9.0,21.0,8.0,0.06,3.401,0.404,1.199,-0.197
1609,9.0,21.0,9.0,0.066,3.55,0.426,1.097,-0.197
1610,9.0,21.0,10.0,0.07,3.508,0.42,1.097,-0.151
1611,9.0,21.0,11.0,0.075,3.544,0.447,1.097,-0.151
1612,9.0,21.0,12.0,0.081,3.713,0.457,1.097,-0.151
1613,9.0,21.0,13.0,0.085,3.732,0.477,1.142,-0.18
1614,9.0,21.0,14.0,0.09,3.784,0.452,1.142,-0.182
1615,9.0,21.0,15.0,0.1,4.085,0.488,1.142,-0.182
1616,9.0,21.0,16.0,0.101,4.258,0.5,1.142,-0.182
1617,9.0,21.0,17.0,0.107,4.406,0.512,1.142,-0.156
1618,9.0,21.0,18.0,0.103,4.131,0.5,1.012,-0.134
1619,9.0,21.0,19.0,0.102,4.191,0.488,1.012,-0.134
1620,9.0,22.0,5.0,0.058,3.832,0.424,1.199,-0.208
1621,9.0,22.0,6.0,0.056,3.587,0.422,1.199,-0.208
1622,9.0,22.0,7.0,0.059,3.554,0.433,1.199,-0.206
1623,9.0,22.0,8.0,0.07,3.754,0.407,1.199,-0.151
1624,9.0,22.0,9.0,0.07,3.585,0.431,1.097,-0.151
1625,9.0,22.0,10.0,0.071,3.463,0.429,1.097,-0.151
1626,9.0,22.0,11.0,0.079,3.627,0.457,1.097,-0.151
1627,9.0,22.0,12.0,0.082,3.704,0.489,1.097,-0.186
1628,9.0,22.0,13.0,0.088,3.788,0.488,1.142,-0.182
1629,9.0,22.0,14.0,0.093,3.908,0.476,1.142,-0.182
1630,9.0,22.0,15.0,0.096,4.14,0.465,1.142,-0.182
1631,9.0,22.0,16.0,0.101,4.334,0.488,1.142,-0.156
1632,9.0,22.0,17.0,0.104,4.147,0.5,1.012,-0.134
1633,9.0,22.0,18.0,0.101,4.148,0.488,1.012,-0.134
1634,9.0,22.0,19.0,0.117,4.465,0.5,1.012,-0.134
1635,9.0,23.0,5.0,0.059,3.875,0.424,1.199,-0.208
1636,9.0,23.0,6.0,0.059,3.627,0.435,1.199,-0.208
1637,9.0,23.0,7.0,0.059,3.488,0.441,1.199,-0.206
1638,9.0,23.0,8.0,0.064,3.585,0.411,1.097,-0.156
1639,9.0,23.0,9.0,0.07,3.549,0.431,1.097,-0.151
1640,9.0,23.0,10.0,0.075,3.539,0.447,1.097,-0.151
1641,9.0,23.0,11.0,0.074,3.608,0.449,1.097,-0.186
1642,9.0,23.0,12.0,0.087,3.729,0.488,1.097,-0.182
1643,9.0,23.0,13.0,0.09,3.799,0.476,1.142,-0.182
1644,9.0,23.0,14.0,0.099,4.162,0.476,1.142,-0.182
1645,9.0,23.0,15.0,0.098,4.302,0.477,1.142,-0.156
1646,9.0,23.0,16.0,0.109,4.348,0.525,1.142,-0.134
1647,9.0,23.0,17.0,0.104,4.159,0.5,1.012,-0.134
1648,9.0,23.0,18.0,0.116,4.423,0.5,1.012,-0.134
1649,9.0,23.0,19.0,0.113,4.532,0.475,1.012,-0.134
1650,9.0,24.0,5.0,0.056,3.729,0.418,1.199,-0.208
1651,9.0,24.0,6.0,0.06,3.7,0.435,1.199,-0.208
1652,9.0,24.0,7.0,0.059,3.413,0.431,1.199,-0.208
1653,9.0,24.0,8.0,0.064,3.575,0.429,1.097,-0.156
1654,9.0,24.0,9.0,0.073,3.627,0.46,1.097,-0.186
1655,9.0,24.0,10.0,0.073,3.514,0.458,1.097,-0.186
1656,9.0,24.0,11.0,0.08,3.689,0.478,1.097,-0.188
1657,9.0,24.0,12.0,0.089,3.808,0.465,1.097,-0.182
1658,9.0,24.0,13.0,0.093,3.906,0.476,1.142,-0.182
1659,9.0,24.0,14.0,0.098,4.208,0.465,1.142,-0.182
1660,9.0,24.0,15.0,0.109,4.467,0.512,1.142,-0.156
1661,9.0,24.0,16.0,0.104,4.164,0.5,1.012,-0.134
1662,9.0,24.0,17.0,0.112,4.374,0.487,1.012,-0.134
1663,9.0,24.0,18.0,0.113,4.401,0.487,1.012,-0.134
1664,9.0,24.0,19.0,0.114,4.43,0.487,1.012,-0.134
1665,9.0,25.0,5.0,0.053,3.618,0.412,1.199,-0.208
1666,9.0,25.0,6.0,0.058,3.62,0.419,1.199,-0.208
1667,9.0,25.0,7.0,0.061,3.56,0.414,1.199,-0.158
1668,9.0,25.0,8.0,0.064,3.534,0.436,1.097,-0.158
1669,9.0,25.0,9.0,0.074,3.622,0.449,1.097,-0.188
1670,9.0,25.0,10.0,0.08,3.7,0.478,1.097,-0.188
1671,9.0,25.0,11.0,0.079,3.654,0.478,1.097,-0.182
1672,9.0,25.0,12.0,0.089,3.848,0.465,1.142,-0.182
1673,9.0,25.0,13.0,0.097,4.162,0.465,1.142,-0.182
1674,9.0,25.0,14.0,0.101,4.363,0.488,1.142,-0.156
1675,9.0,25.0,15.0,0.1,4.093,0.512,1.012,-0.134
1676,9.0,25.0,16.0,0.099,4.166,0.476,1.012,-0.134
1677,9.0,25.0,17.0,0.118,4.467,0.5,1.012,-0.134
1678,9.0,25.0,18.0,0.108,4.437,0.463,1.012,-0.134
1679,9.0,25.0,19.0,0.107,4.286,0.475,1.012,-0.134
1680,9.0,26.0,5.0,0.055,3.657,0.403,1.199,-0.208
1681,9.0,26.0,6.0,0.057,3.519,0.419,1.199,-0.208
1682,9.0,26.0,7.0,0.062,3.576,0.397,1.199,-0.158
1683,9.0,26.0,8.0,0.07,3.614,0.442,1.097,-0.188
1684,9.0,26.0,9.0,0.073,3.496,0.458,1.097,-0.188
1685,9.0,26.0,10.0,0.078,3.578,0.478,1.097,-0.188
1686,9.0,26.0,11.0,0.087,3.73,0.465,1.097,-0.182
1687,9.0,26.0,12.0,0.092,3.864,0.476,1.142,-0.182
1688,9.0,26.0,13.0,0.104,4.26,0.488,1.142,-0.182
1689,9.0,26.0,14.0,0.105,4.296,0.512,1.142,-0.156
1690,9.0,26.0,15.0,0.1,4.095,0.488,1.012,-0.134
1691,9.0,26.0,16.0,0.117,4.433,0.5,1.012,-0.134
1692,9.0,26.0,17.0,0.108,4.439,0.463,1.012,-0.134
1693,9.0,26.0,18.0,0.108,4.316,0.475,1.012,-0.134
1694,9.0,26.0,19.0,0.1,3.993,0.475,1.012,-0.134
1695,9.0,27.0,5.0,0.053,3.525,0.409,1.199,-0.208
1696,9.0,27.0,6.0,0.058,3.534,0.41,1.199,-0.208
1697,9.0,27.0,7.0,0.061,3.5,0.404,1.097,-0.158
1698,9.0,27.0,8.0,0.073,3.672,0.46,1.097,-0.188
1699,9.0,27.0,9.0,0.074,3.536,0.458,1.097,-0.188
1700,9.0,27.0,10.0,0.081,3.653,0.489,1.097,-0.188
1701,9.0,27.0,11.0,0.087,3.761,0.465,1.097,-0.182
1702,9.0,27.0,12.0,0.093,4.008,0.465,1.142,-0.182
1703,9.0,27.0,13.0,0.101,4.331,0.488,1.142,-0.156
1704,9.0,27.0,14.0,0.099,4.043,0.512,1.012,-0.134
1705,9.0,27.0,15.0,0.098,4.123,0.476,1.012,-0.134
1706,9.0,27.0,16.0,0.11,4.384,0.475,1.012,-0.134
1707,9.0,27.0,17.0,0.102,4.284,0.452,1.012,-0.134
1708,9.0,27.0,18.0,0.106,4.23,0.475,1.012,-0.134
1709,9.0,27.0,19.0,0.112,4.239,0.526,1.012,-0.12
1710,9.0,28.0,5.0,0.055,3.556,0.415,1.199,-0.208
1711,9.0,28.0,6.0,0.057,3.403,0.4,1.199,-0.208
1712,9.0,28.0,7.0,0.062,3.548,0.421,1.097,-0.158
1713,9.0,28.0,8.0,0.072,3.596,0.46,1.097,-0.188
1714,9.0,28.0,9.0,0.078,3.651,0.468,1.097,-0.188
1715,9.0,28.0,10.0,0.08,3.673,0.457,1.097,-0.182
1716,9.0,28.0,11.0,0.089,3.813,0.465,1.097,-0.182
1717,9.0,28.0,12.0,0.1,4.221,0.476,1.142,-0.157
1718,9.0,28.0,13.0,0.1,4.299,0.488,1.142,-0.156
1719,9.0,28.0,14.0,0.096,4.046,0.476,1.012,-0.134
1720,9.0,28.0,15.0,0.105,4.318,0.488,1.012,-0.134
1721,9.0,28.0,16.0,0.104,4.371,0.452,1.012,-0.134
1722,9.0,28.0,17.0,0.097,4.164,0.442,1.012,-0.134
1723,9.0,28.0,18.0,0.098,3.933,0.475,1.012,-0.134
1724,9.0,28.0,19.0,0.117,4.347,0.514,1.012,-0.12
1725,9.0,29.0,5.0,0.052,3.405,0.415,1.199,-0.208
1726,9.0,29.0,6.0,0.057,3.398,0.4,1.199,-0.208
1727,9.0,29.0,7.0,0.067,3.602,0.444,1.097,-0.158
1728,9.0,29.0,8.0,0.073,3.557,0.469,1.097,-0.188
1729,9.0,29.0,9.0,0.076,3.557,0.468,1.097,-0.188
1730,9.0,29.0,10.0,0.084,3.712,0.455,1.097,-0.182
1731,9.0,29.0,11.0,0.088,3.791,0.465,1.097,-0.182
1732,9.0,29.0,12.0,0.097,4.18,0.465,1.142,-0.157
1733,9.0,29.0,13.0,0.098,4.131,0.5,1.142,-0.134
1734,9.0,29.0,14.0,0.101,4.159,0.488,1.012,-0.134
1735,9.0,29.0,15.0,0.106,4.351,0.463,1.012,-0.134
1736,9.0,29.0,16.0,0.101,4.241,0.452,1.012,-0.134
1737,9.0,29.0,17.0,0.106,4.224,0.475,1.012,-0.134
1738,9.0,29.0,18.0,0.109,4.137,0.5,1.012,-0.134
1739,9.0,29.0,19.0,0.123,4.426,0.528,1.012,-0.12
1740,9.0,30.0,5.0,0.052,3.363,0.431,1.199,-0.208
1741,9.0,30.0,6.0,0.058,3.438,0.407,1.199,-0.208
1742,9.0,30.0,7.0,0.066,3.54,0.444,1.097,-0.188
1743,9.0,30.0,8.0,0.07,3.487,0.46,1.097,-0.188
1744,9.0,30.0,9.0,0.083,3.719,0.467,1.097,-0.188
1745,9.0,30.0,10.0,0.086,3.797,0.455,1.097,-0.182
1746,9.0,30.0,11.0,0.093,3.918,0.476,1.097,-0.157
1747,9.0,30.0,12.0,0.102,4.275,0.5,1.142,-0.156
1748,9.0,30.0,13.0,0.093,4.003,0.465,1.012,-0.134
1749,9.0,30.0,14.0,0.102,4.295,0.476,1.012,-0.134
1750,9.0,30.0,15.0,0.102,4.29,0.452,1.012,-0.134
1751,9.0,30.0,16.0,0.097,4.176,0.442,1.012,-0.134
1752,9.0,30.0,17.0,0.104,4.067,0.487,1.012,-0.134
1753,9.0,30.0,18.0,0.114,4.236,0.514,1.012,-0.134
1754,9.0,30.0,19.0,0.119,4.386,0.514,1.012,-0.12
1755,9.0,31.0,5.0,0.053,3.467,0.409,1.199,-0.208
1756,9.0,31.0,6.0,0.056,3.336,0.383,1.097,-0.158
1757,9.0,31.0,7.0,0.064,3.459,0.444,1.097,-0.188
1758,9.0,31.0,8.0,0.07,3.475,0.46,1.097,-0.188
1759,9.0,31.0,9.0,0.08,3.685,0.457,1.097,-0.188
1760,9.0,31.0,10.0,0.087,3.811,0.455,1.097,-0.182
1761,9.0,31.0,11.0,0.099,4.174,0.476,1.097,-0.157
1762,9.0,31.0,12.0,0.097,4.17,0.488,1.142,-0.156
1763,9.0,31.0,13.0,0.088,3.959,0.444,1.012,-0.134
1764,9.0,31.0,14.0,0.102,4.29,0.476,1.012,-0.134
1765,9.0,31.0,15.0,0.099,4.242,0.442,1.012,-0.134
1766,9.0,31.0,16.0,0.094,4.049,0.442,1.012,-0.134
1767,9.0,31.0,17.0,0.114,4.204,0.514,1.012,-0.134
1768,9.0,31.0,18.0,0.116,4.281,0.514,1.012,-0.134
1769,9.0,31.0,19.0,0.118,4.248,0.528,1.012,-0.134
1770,9.0,32.0,5.0,0.056,3.562,0.391,1.199,-0.183
1771,9.0,32.0,6.0,0.058,3.393,0.39,1.097,-0.158
1772,9.0,32.0,7.0,0.066,3.473,0.434,1.097,-0.188
1773,9.0,32.0,8.0,0.074,3.625,0.469,1.097,-0.188
1774,9.0,32.0,9.0,0.078,3.662,0.447,1.097,-0.182
1775,9.0,32.0,10.0,0.088,3.861,0.455,1.097,-0.157
1776,9.0,32.0,11.0,0.098,4.199,0.465,1.097,-0.157
1777,9.0,32.0,12.0,0.09,4.037,0.467,1.142,-0.134
1778,9.0,32.0,13.0,0.099,4.247,0.465,1.012,-0.134
1779,9.0,32.0,14.0,0.101,4.259,0.476,1.012,-0.134
1780,9.0,32.0,15.0,0.098,4.193,0.442,1.012,-0.134
1781,9.0,32.0,16.0,0.099,4.041,0.463,1.012,-0.134
1782,9.0,32.0,17.0,0.114,4.23,0.514,1.012,-0.134
1783,9.0,32.0,18.0,0.111,4.202,0.5,1.012,-0.134
1784,9.0,32.0,19.0,0.115,4.132,0.528,1.012,-0.134
1785,9.0,33.0,5.0,0.056,3.58,0.391,1.199,-0.183
1786,9.0,33.0,6.0,0.061,3.5,0.404,1.097,-0.158
1787,9.0,33.0,7.0,0.066,3.475,0.434,1.097,-0.188
1788,9.0,33.0,8.0,0.077,3.678,0.479,1.097,-0.188
1789,9.0,33.0,9.0,0.082,3.788,0.457,1.097,-0.157
1790,9.0,33.0,10.0,0.087,3.921,0.444,1.097,-0.157
1791,9.0,33.0,11.0,0.089,4.087,0.435,1.097,-0.156
1792,9.0,33.0,12.0,0.089,4.01,0.467,1.012,-0.134
1793,9.0,33.0,13.0,0.099,4.239,0.465,1.012,-0.134
1794,9.0,33.0,14.0,0.103,4.315,0.452,1.012,-0.134
