,p1,p2,p3,average,accumulated,win_ratio,max_win,max_loss
2621,11.0,40.0,16.0,0.008,2.362,0.409,0.309,-0.101
2622,11.0,40.0,17.0,0.009,2.535,0.416,0.309,-0.088
2623,11.0,40.0,18.0,0.01,2.624,0.419,0.309,-0.088
2624,11.0,40.0,19.0,0.01,2.74,0.427,0.325,-0.083
2625,12.0,17.0,5.0,0.003,1.629,0.383,0.209,-0.24
2626,12.0,17.0,6.0,0.003,1.502,0.391,0.224,-0.214
2627,12.0,17.0,7.0,0.003,1.641,0.385,0.224,-0.221
2628,12.0,17.0,8.0,0.003,1.613,0.394,0.213,-0.177
2629,12.0,17.0,9.0,0.004,1.968,0.405,0.213,-0.177
2630,12.0,17.0,10.0,0.005,2.093,0.411,0.213,-0.085
2631,12.0,17.0,11.0,0.005,2.143,0.408,0.213,-0.101
2632,12.0,17.0,12.0,0.005,2.137,0.418,0.213,-0.101
2633,12.0,17.0,13.0,0.006,2.163,0.419,0.213,-0.101
2634,12.0,17.0,14.0,0.006,2.298,0.425,0.234,-0.101
2635,12.0,17.0,15.0,0.007,2.363,0.432,0.234,-0.101
2636,12.0,17.0,16.0,0.007,2.255,0.422,0.234,-0.101
2637,12.0,17.0,17.0,0.006,2.198,0.422,0.33,-0.101
2638,12.0,17.0,18.0,0.007,2.36,0.419,0.33,-0.101
2639,12.0,17.0,19.0,0.007,2.277,0.419,0.33,-0.101
2640,12.0,18.0,5.0,0.003,1.641,0.385,0.209,-0.24
2641,12.0,18.0,6.0,0.003,1.537,0.398,0.224,-0.214
2642,12.0,18.0,7.0,0.003,1.535,0.383,0.278,-0.221
2643,12.0,18.0,8.0,0.004,1.807,0.4,0.213,-0.177
2644,12.0,18.0,9.0,0.005,2.1,0.403,0.213,-0.085
2645,12.0,18.0,10.0,0.005,2.172,0.415,0.213,-0.101
2646,12.0,18.0,11.0,0.006,2.225,0.42,0.213,-0.101
2647,12.0,18.0,12.0,0.006,2.172,0.415,0.213,-0.101
2648,12.0,18.0,13.0,0.006,2.271,0.417,0.234,-0.101
2649,12.0,18.0,14.0,0.007,2.361,0.426,0.234,-0.101
2650,12.0,18.0,15.0,0.007,2.282,0.425,0.234,-0.101
2651,12.0,18.0,16.0,0.006,2.189,0.42,0.33,-0.101
2652,12.0,18.0,17.0,0.007,2.36,0.419,0.33,-0.101
2653,12.0,18.0,18.0,0.007,2.296,0.417,0.33,-0.101
2654,12.0,18.0,19.0,0.007,2.404,0.418,0.325,-0.101
2655,12.0,19.0,5.0,0.003,1.6,0.388,0.224,-0.24
2656,12.0,19.0,6.0,0.003,1.493,0.384,0.224,-0.221
2657,12.0,19.0,7.0,0.003,1.488,0.387,0.213,-0.177
2658,12.0,19.0,8.0,0.004,2.004,0.401,0.213,-0.085
2659,12.0,19.0,9.0,0.005,2.146,0.402,0.213,-0.085
2660,12.0,19.0,10.0,0.005,2.164,0.409,0.213,-0.101
2661,12.0,19.0,11.0,0.005,2.165,0.416,0.213,-0.101
2662,12.0,19.0,12.0,0.006,2.173,0.409,0.234,-0.101
2663,12.0,19.0,13.0,0.006,2.246,0.423,0.234,-0.101
2664,12.0,19.0,14.0,0.006,2.263,0.424,0.234,-0.101
2665,12.0,19.0,15.0,0.006,2.161,0.416,0.33,-0.101
2666,12.0,19.0,16.0,0.007,2.347,0.415,0.33,-0.101
2667,12.0,19.0,17.0,0.007,2.277,0.419,0.33,-0.101
2668,12.0,19.0,18.0,0.007,2.404,0.418,0.325,-0.101
2669,12.0,19.0,19.0,0.007,2.425,0.416,0.325,-0.101
2670,12.0,20.0,5.0,0.003,1.423,0.385,0.224,-0.214
2671,12.0,20.0,6.0,0.003,1.482,0.38,0.278,-0.221
2672,12.0,20.0,7.0,0.003,1.612,0.392,0.213,-0.177
2673,12.0,20.0,8.0,0.004,1.97,0.393,0.213,-0.085
2674,12.0,20.0,9.0,0.005,2.108,0.411,0.213,-0.101
2675,12.0,20.0,10.0,0.005,2.127,0.413,0.213,-0.101
2676,12.0,20.0,11.0,0.005,2.094,0.404,0.213,-0.101
2677,12.0,20.0,12.0,0.006,2.292,0.421,0.234,-0.101
2678,12.0,20.0,13.0,0.006,2.283,0.425,0.234,-0.101
2679,12.0,20.0,14.0,0.006,2.157,0.413,0.33,-0.101
2680,12.0,20.0,15.0,0.007,2.379,0.415,0.33,-0.101
2681,12.0,20.0,16.0,0.007,2.291,0.42,0.33,-0.101
2682,12.0,20.0,17.0,0.007,2.419,0.423,0.325,-0.101
2683,12.0,20.0,18.0,0.007,2.43,0.416,0.325,-0.101
2684,12.0,20.0,19.0,0.008,2.493,0.417,0.318,-0.071
2685,12.0,21.0,5.0,0.003,1.36,0.384,0.224,-0.214
2686,12.0,21.0,6.0,0.003,1.452,0.379,0.278,-0.177
2687,12.0,21.0,7.0,0.004,1.875,0.394,0.213,-0.085
2688,12.0,21.0,8.0,0.004,1.958,0.392,0.213,-0.085
2689,12.0,21.0,9.0,0.005,2.194,0.414,0.213,-0.101
2690,12.0,21.0,10.0,0.005,2.133,0.41,0.213,-0.101
2691,12.0,21.0,11.0,0.006,2.194,0.41,0.234,-0.101
2692,12.0,21.0,12.0,0.006,2.305,0.414,0.234,-0.101
2693,12.0,21.0,13.0,0.006,2.184,0.414,0.234,-0.101
2694,12.0,21.0,14.0,0.006,2.115,0.407,0.33,-0.101
2695,12.0,21.0,15.0,0.007,2.306,0.413,0.33,-0.101
2696,12.0,21.0,16.0,0.007,2.463,0.426,0.325,-0.101
2697,12.0,21.0,17.0,0.007,2.396,0.418,0.325,-0.101
2698,12.0,21.0,18.0,0.008,2.491,0.418,0.318,-0.071
2699,12.0,21.0,19.0,0.007,2.322,0.408,0.318,-0.071
2700,12.0,22.0,5.0,0.003,1.372,0.385,0.224,-0.214
2701,12.0,22.0,6.0,0.003,1.389,0.383,0.213,-0.177
2702,12.0,22.0,7.0,0.004,1.934,0.391,0.213,-0.085
2703,12.0,22.0,8.0,0.004,1.916,0.396,0.213,-0.085
2704,12.0,22.0,9.0,0.005,2.089,0.407,0.213,-0.101
2705,12.0,22.0,10.0,0.006,2.203,0.407,0.234,-0.101
2706,12.0,22.0,11.0,0.006,2.245,0.405,0.234,-0.101
2707,12.0,22.0,12.0,0.006,2.265,0.419,0.234,-0.101
2708,12.0,22.0,13.0,0.006,2.112,0.406,0.33,-0.101
2709,12.0,22.0,14.0,0.007,2.376,0.42,0.33,-0.101
2710,12.0,22.0,15.0,0.007,2.406,0.426,0.325,-0.101
2711,12.0,22.0,16.0,0.007,2.352,0.413,0.325,-0.101
2712,12.0,22.0,17.0,0.008,2.524,0.423,0.325,-0.101
2713,12.0,22.0,18.0,0.007,2.386,0.417,0.318,-0.071
2714,12.0,22.0,19.0,0.007,2.254,0.413,0.318,-0.074
2715,12.0,23.0,5.0,0.002,1.329,0.387,0.278,-0.177
2716,12.0,23.0,6.0,0.003,1.667,0.386,0.213,-0.085
2717,12.0,23.0,7.0,0.004,1.929,0.389,0.213,-0.085
2718,12.0,23.0,8.0,0.005,1.999,0.397,0.213,-0.085
2719,12.0,23.0,9.0,0.005,2.17,0.412,0.213,-0.101
2720,12.0,23.0,10.0,0.005,2.118,0.401,0.234,-0.101
2721,12.0,23.0,11.0,0.006,2.346,0.413,0.234,-0.101
2722,12.0,23.0,12.0,0.006,2.222,0.404,0.33,-0.101
2723,12.0,23.0,13.0,0.006,2.299,0.41,0.33,-0.101
2724,12.0,23.0,14.0,0.007,2.264,0.417,0.33,-0.101
2725,12.0,23.0,15.0,0.007,2.425,0.419,0.325,-0.101
2726,12.0,23.0,16.0,0.007,2.465,0.418,0.325,-0.101
2727,12.0,23.0,17.0,0.007,2.402,0.413,0.318,-0.071
2728,12.0,23.0,18.0,0.007,2.22,0.414,0.318,-0.074
2729,12.0,23.0,19.0,0.007,2.332,0.422,0.318,-0.074
2730,12.0,24.0,5.0,0.003,1.507,0.387,0.278,-0.085
2731,12.0,24.0,6.0,0.003,1.624,0.378,0.213,-0.085
2732,12.0,24.0,7.0,0.004,1.975,0.385,0.213,-0.085
2733,12.0,24.0,8.0,0.005,2.047,0.401,0.213,-0.101
2734,12.0,24.0,9.0,0.005,2.156,0.402,0.234,-0.101
2735,12.0,24.0,10.0,0.006,2.18,0.406,0.234,-0.101
2736,12.0,24.0,11.0,0.006,2.25,0.419,0.234,-0.101
2737,12.0,24.0,12.0,0.006,2.082,0.401,0.33,-0.101
2738,12.0,24.0,13.0,0.006,2.274,0.414,0.33,-0.101
2739,12.0,24.0,14.0,0.007,2.406,0.415,0.325,-0.101
2740,12.0,24.0,15.0,0.007,2.393,0.413,0.325,-0.101
2741,12.0,24.0,16.0,0.008,2.483,0.419,0.318,-0.101
2742,12.0,24.0,17.0,0.007,2.26,0.415,0.318,-0.074
2743,12.0,24.0,18.0,0.007,2.335,0.418,0.318,-0.074
2744,12.0,24.0,19.0,0.008,2.32,0.429,0.318,-0.074
2745,12.0,25.0,5.0,0.003,1.599,0.388,0.278,-0.085
2746,12.0,25.0,6.0,0.004,1.72,0.381,0.213,-0.085
2747,12.0,25.0,7.0,0.004,2.037,0.384,0.213,-0.085
2748,12.0,25.0,8.0,0.005,2.099,0.402,0.234,-0.101
2749,12.0,25.0,9.0,0.005,2.145,0.404,0.234,-0.101
2750,12.0,25.0,10.0,0.006,2.227,0.411,0.234,-0.101
2751,12.0,25.0,11.0,0.006,2.203,0.416,0.33,-0.101
2752,12.0,25.0,12.0,0.006,2.258,0.406,0.33,-0.101
2753,12.0,25.0,13.0,0.007,2.293,0.417,0.33,-0.101
2754,12.0,25.0,14.0,0.007,2.387,0.41,0.325,-0.101
2755,12.0,25.0,15.0,0.007,2.459,0.418,0.325,-0.101
2756,12.0,25.0,16.0,0.007,2.272,0.408,0.318,-0.074
2757,12.0,25.0,17.0,0.007,2.201,0.41,0.318,-0.074
2758,12.0,25.0,18.0,0.008,2.366,0.428,0.318,-0.074
2759,12.0,25.0,19.0,0.008,2.331,0.421,0.318,-0.088
2760,12.0,26.0,5.0,0.003,1.555,0.385,0.278,-0.085
2761,12.0,26.0,6.0,0.004,1.747,0.383,0.213,-0.085
2762,12.0,26.0,7.0,0.004,1.994,0.382,0.234,-0.085
2763,12.0,26.0,8.0,0.005,2.218,0.404,0.234,-0.101
2764,12.0,26.0,9.0,0.005,2.052,0.412,0.234,-0.101
2765,12.0,26.0,10.0,0.006,2.18,0.417,0.234,-0.101
2766,12.0,26.0,11.0,0.006,2.068,0.403,0.33,-0.101
2767,12.0,26.0,12.0,0.007,2.276,0.418,0.33,-0.101
2768,12.0,26.0,13.0,0.007,2.48,0.415,0.325,-0.101
2769,12.0,26.0,14.0,0.007,2.377,0.414,0.325,-0.101
2770,12.0,26.0,15.0,0.007,2.381,0.419,0.318,-0.101
2771,12.0,26.0,16.0,0.007,2.226,0.415,0.318,-0.074
2772,12.0,26.0,17.0,0.008,2.393,0.418,0.318,-0.074
2773,12.0,26.0,18.0,0.008,2.304,0.424,0.318,-0.088
2774,12.0,26.0,19.0,0.008,2.358,0.426,0.309,-0.088
2775,12.0,27.0,5.0,0.003,1.586,0.387,0.234,-0.085
2776,12.0,27.0,6.0,0.004,1.852,0.38,0.234,-0.085
2777,12.0,27.0,7.0,0.004,1.965,0.387,0.234,-0.085
2778,12.0,27.0,8.0,0.005,2.085,0.4,0.234,-0.101
2779,12.0,27.0,9.0,0.005,2.149,0.41,0.234,-0.101
2780,12.0,27.0,10.0,0.006,2.169,0.42,0.234,-0.101
2781,12.0,27.0,11.0,0.006,2.113,0.405,0.33,-0.101
2782,12.0,27.0,12.0,0.007,2.331,0.427,0.33,-0.101
2783,12.0,27.0,13.0,0.007,2.409,0.41,0.325,-0.101
2784,12.0,27.0,14.0,0.007,2.434,0.422,0.325,-0.101
2785,12.0,27.0,15.0,0.007,2.186,0.408,0.318,-0.101
2786,12.0,27.0,16.0,0.007,2.278,0.411,0.318,-0.074
2787,12.0,27.0,17.0,0.007,2.265,0.429,0.318,-0.074
2788,12.0,27.0,18.0,0.008,2.399,0.425,0.309,-0.088
2789,12.0,27.0,19.0,0.008,2.326,0.425,0.309,-0.088
2790,12.0,28.0,5.0,0.003,1.661,0.386,0.234,-0.085
2791,12.0,28.0,6.0,0.004,2.053,0.382,0.234,-0.085
2792,12.0,28.0,7.0,0.005,2.184,0.394,0.234,-0.085
2793,12.0,28.0,8.0,0.005,2.091,0.408,0.234,-0.101
2794,12.0,28.0,9.0,0.005,2.04,0.409,0.234,-0.101
2795,12.0,28.0,10.0,0.006,2.142,0.414,0.33,-0.101
2796,12.0,28.0,11.0,0.007,2.311,0.412,0.33,-0.101
2797,12.0,28.0,12.0,0.007,2.437,0.416,0.325,-0.101
2798,12.0,28.0,13.0,0.007,2.415,0.416,0.325,-0.101
2799,12.0,28.0,14.0,0.007,2.41,0.418,0.318,-0.101
2800,12.0,28.0,15.0,0.007,2.211,0.409,0.318,-0.074
2801,12.0,28.0,16.0,0.007,2.229,0.416,0.318,-0.074
2802,12.0,28.0,17.0,0.008,2.357,0.425,0.318,-0.088
2803,12.0,28.0,18.0,0.008,2.347,0.426,0.309,-0.088
2804,12.0,28.0,19.0,0.008,2.41,0.43,0.309,-0.088
2805,12.0,29.0,5.0,0.003,1.711,0.391,0.234,-0.085
2806,12.0,29.0,6.0,0.004,2.067,0.383,0.234,-0.085
2807,12.0,29.0,7.0,0.005,2.262,0.397,0.234,-0.085
2808,12.0,29.0,8.0,0.005,2.07,0.4,0.234,-0.101
2809,12.0,29.0,9.0,0.006,2.137,0.421,0.234,-0.101
2810,12.0,29.0,10.0,0.006,2.091,0.409,0.33,-0.101
2811,12.0,29.0,11.0,0.007,2.289,0.418,0.33,-0.101
2812,12.0,29.0,12.0,0.007,2.363,0.408,0.325,-0.101
2813,12.0,29.0,13.0,0.007,2.413,0.422,0.325,-0.101
2814,12.0,29.0,14.0,0.007,2.244,0.402,0.318,-0.101
2815,12.0,29.0,15.0,0.007,2.298,0.406,0.318,-0.074
2816,12.0,29.0,16.0,0.007,2.245,0.427,0.318,-0.088
2817,12.0,29.0,17.0,0.008,2.38,0.424,0.309,-0.088
2818,12.0,29.0,18.0,0.008,2.394,0.425,0.309,-0.088
2819,12.0,29.0,19.0,0.009,2.519,0.434,0.309,-0.088
2820,12.0,30.0,5.0,0.003,1.705,0.386,0.234,-0.085
2821,12.0,30.0,6.0,0.004,2.094,0.388,0.234,-0.085
2822,12.0,30.0,7.0,0.005,2.101,0.399,0.234,-0.085
2823,12.0,30.0,8.0,0.005,1.985,0.399,0.234,-0.101
2824,12.0,30.0,9.0,0.006,2.119,0.406,0.33,-0.101
2825,12.0,30.0,10.0,0.006,2.317,0.415,0.33,-0.101
2826,12.0,30.0,11.0,0.007,2.296,0.419,0.325,-0.101
2827,12.0,30.0,12.0,0.007,2.426,0.418,0.325,-0.101
2828,12.0,30.0,13.0,0.007,2.358,0.41,0.318,-0.101
2829,12.0,30.0,14.0,0.007,2.307,0.412,0.318,-0.101
2830,12.0,30.0,15.0,0.007,2.175,0.411,0.318,-0.074
2831,12.0,30.0,16.0,0.008,2.336,0.425,0.318,-0.088
2832,12.0,30.0,17.0,0.008,2.408,0.418,0.309,-0.088
2833,12.0,30.0,18.0,0.008,2.428,0.419,0.309,-0.088
2834,12.0,30.0,19.0,0.009,2.628,0.42,0.309,-0.088
2835,12.0,31.0,5.0,0.003,1.695,0.387,0.234,-0.085
2836,12.0,31.0,6.0,0.005,2.103,0.387,0.234,-0.085
2837,12.0,31.0,7.0,0.005,2.071,0.393,0.234,-0.101
2838,12.0,31.0,8.0,0.005,1.976,0.404,0.234,-0.101
2839,12.0,31.0,9.0,0.006,2.16,0.409,0.33,-0.101
2840,12.0,31.0,10.0,0.006,2.217,0.414,0.33,-0.101
2841,12.0,31.0,11.0,0.007,2.408,0.418,0.325,-0.101
2842,12.0,31.0,12.0,0.007,2.457,0.426,0.325,-0.101
2843,12.0,31.0,13.0,0.007,2.319,0.411,0.318,-0.101
2844,12.0,31.0,14.0,0.007,2.307,0.407,0.318,-0.101
2845,12.0,31.0,15.0,0.007,2.174,0.425,0.318,-0.088
2846,12.0,31.0,16.0,0.008,2.422,0.42,0.309,-0.088
2847,12.0,31.0,17.0,0.008,2.422,0.418,0.309,-0.088
2848,12.0,31.0,18.0,0.009,2.55,0.437,0.309,-0.088
2849,12.0,31.0,19.0,0.009,2.557,0.42,0.309,-0.088
2850,12.0,32.0,5.0,0.003,1.723,0.383,0.234,-0.085
2851,12.0,32.0,6.0,0.005,2.134,0.392,0.234,-0.085
2852,12.0,32.0,7.0,0.005,2.128,0.395,0.234,-0.101
2853,12.0,32.0,8.0,0.005,1.942,0.4,0.234,-0.101
2854,12.0,32.0,9.0,0.006,2.146,0.415,0.33,-0.101
2855,12.0,32.0,10.0,0.006,2.278,0.417,0.33,-0.101
2856,12.0,32.0,11.0,0.007,2.423,0.425,0.325,-0.101
2857,12.0,32.0,12.0,0.007,2.398,0.423,0.325,-0.101
2858,12.0,32.0,13.0,0.007,2.385,0.408,0.318,-0.101
2859,12.0,32.0,14.0,0.007,2.234,0.416,0.318,-0.101
2860,12.0,32.0,15.0,0.008,2.314,0.421,0.318,-0.088
2861,12.0,32.0,16.0,0.008,2.4,0.414,0.309,-0.088
2862,12.0,32.0,17.0,0.008,2.441,0.425,0.309,-0.088
2863,12.0,32.0,18.0,0.009,2.56,0.422,0.309,-0.088
2864,12.0,32.0,19.0,0.009,2.567,0.431,0.309,-0.088
2865,12.0,33.0,5.0,0.004,1.754,0.378,0.234,-0.085
2866,12.0,33.0,6.0,0.005,2.106,0.389,0.234,-0.085
2867,12.0,33.0,7.0,0.005,2.05,0.394,0.234,-0.101
2868,12.0,33.0,8.0,0.005,2.038,0.405,0.234,-0.101
2869,12.0,33.0,9.0,0.006,2.299,0.412,0.33,-0.101
2870,12.0,33.0,10.0,0.007,2.33,0.417,0.325,-0.101
2871,12.0,33.0,11.0,0.007,2.502,0.426,0.325,-0.101
2872,12.0,33.0,12.0,0.007,2.296,0.415,0.318,-0.101
2873,12.0,33.0,13.0,0.007,2.279,0.414,0.318,-0.101
2874,12.0,33.0,14.0,0.007,2.209,0.426,0.318,-0.101
2875,12.0,33.0,15.0,0.008,2.402,0.423,0.309,-0.088
2876,12.0,33.0,16.0,0.008,2.486,0.427,0.309,-0.088
2877,12.0,33.0,17.0,0.009,2.546,0.429,0.309,-0.088
2878,12.0,33.0,18.0,0.009,2.589,0.429,0.309,-0.088
2879,12.0,33.0,19.0,0.01,2.64,0.435,0.309,-0.088
2880,12.0,34.0,5.0,0.004,1.934,0.379,0.234,-0.085
2881,12.0,34.0,6.0,0.005,2.071,0.392,0.234,-0.085
2882,12.0,34.0,7.0,0.005,2.02,0.389,0.234,-0.101
2883,12.0,34.0,8.0,0.005,2.133,0.408,0.33,-0.101
2884,12.0,34.0,9.0,0.006,2.284,0.414,0.33,-0.101
2885,12.0,34.0,10.0,0.007,2.408,0.413,0.325,-0.101
2886,12.0,34.0,11.0,0.007,2.414,0.421,0.325,-0.101
2887,12.0,34.0,12.0,0.007,2.329,0.408,0.318,-0.101
2888,12.0,34.0,13.0,0.007,2.299,0.422,0.318,-0.101
2889,12.0,34.0,14.0,0.007,2.257,0.425,0.318,-0.101
2890,12.0,34.0,15.0,0.008,2.297,0.414,0.309,-0.088
2891,12.0,34.0,16.0,0.008,2.485,0.421,0.309,-0.088
2892,12.0,34.0,17.0,0.009,2.562,0.432,0.309,-0.088
2893,12.0,34.0,18.0,0.01,2.59,0.43,0.309,-0.088
2894,12.0,34.0,19.0,0.01,2.67,0.431,0.309,-0.088
2895,12.0,35.0,5.0,0.004,2.044,0.382,0.234,-0.085
2896,12.0,35.0,6.0,0.005,2.067,0.398,0.234,-0.085
2897,12.0,35.0,7.0,0.005,2.078,0.396,0.234,-0.101
2898,12.0,35.0,8.0,0.006,2.165,0.401,0.33,-0.101
2899,12.0,35.0,9.0,0.006,2.186,0.409,0.33,-0.101
2900,12.0,35.0,10.0,0.007,2.355,0.412,0.325,-0.101
2901,12.0,35.0,11.0,0.007,2.349,0.412,0.325,-0.101
2902,12.0,35.0,12.0,0.007,2.202,0.407,0.318,-0.101
2903,12.0,35.0,13.0,0.007,2.172,0.41,0.318,-0.101
2904,12.0,35.0,14.0,0.007,2.284,0.413,0.309,-0.101
2905,12.0,35.0,15.0,0.008,2.376,0.417,0.309,-0.088
2906,12.0,35.0,16.0,0.009,2.528,0.431,0.309,-0.088
2907,12.0,35.0,17.0,0.009,2.491,0.423,0.309,-0.088
2908,12.0,35.0,18.0,0.01,2.658,0.434,0.309,-0.088
2909,12.0,35.0,19.0,0.01,2.675,0.434,0.325,-0.088
2910,12.0,36.0,5.0,0.004,1.996,0.381,0.234,-0.085
2911,12.0,36.0,6.0,0.005,2.155,0.39,0.234,-0.085
2912,12.0,36.0,7.0,0.005,2.103,0.398,0.234,-0.101
2913,12.0,36.0,8.0,0.006,2.247,0.406,0.33,-0.101
2914,12.0,36.0,9.0,0.006,2.22,0.407,0.33,-0.101
2915,12.0,36.0,10.0,0.007,2.426,0.414,0.325,-0.101
2916,12.0,36.0,11.0,0.007,2.344,0.414,0.318,-0.101
2917,12.0,36.0,12.0,0.007,2.194,0.407,0.318,-0.101
2918,12.0,36.0,13.0,0.007,2.195,0.416,0.318,-0.101
2919,12.0,36.0,14.0,0.007,2.262,0.408,0.309,-0.101
2920,12.0,36.0,15.0,0.008,2.353,0.41,0.309,-0.088
2921,12.0,36.0,16.0,0.009,2.579,0.439,0.309,-0.088
2922,12.0,36.0,17.0,0.009,2.538,0.427,0.309,-0.088
2923,12.0,36.0,18.0,0.01,2.629,0.431,0.309,-0.088
2924,12.0,36.0,19.0,0.01,2.745,0.432,0.325,-0.083
2925,12.0,37.0,5.0,0.004,1.969,0.381,0.234,-0.085
2926,12.0,37.0,6.0,0.005,2.11,0.39,0.234,-0.085
2927,12.0,37.0,7.0,0.005,2.004,0.4,0.234,-0.101
2928,12.0,37.0,8.0,0.006,2.255,0.409,0.33,-0.101
2929,12.0,37.0,9.0,0.006,2.213,0.409,0.325,-0.101
2930,12.0,37.0,10.0,0.007,2.286,0.411,0.325,-0.101
2931,12.0,37.0,11.0,0.007,2.208,0.408,0.318,-0.101
2932,12.0,37.0,12.0,0.007,2.158,0.41,0.318,-0.101
2933,12.0,37.0,13.0,0.007,2.192,0.409,0.318,-0.101
2934,12.0,37.0,14.0,0.008,2.314,0.416,0.309,-0.101
2935,12.0,37.0,15.0,0.008,2.367,0.416,0.309,-0.088
2936,12.0,37.0,16.0,0.009,2.57,0.428,0.309,-0.088
2937,12.0,37.0,17.0,0.01,2.69,0.423,0.309,-0.088
2938,12.0,37.0,18.0,0.01,2.705,0.43,0.325,-0.088
2939,12.0,37.0,19.0,0.011,2.811,0.435,0.325,-0.083
2940,12.0,38.0,5.0,0.004,1.922,0.38,0.234,-0.085
2941,12.0,38.0,6.0,0.005,2.198,0.394,0.234,-0.085
2942,12.0,38.0,7.0,0.005,2.013,0.399,0.33,-0.101
2943,12.0,38.0,8.0,0.006,2.256,0.406,0.33,-0.101
2944,12.0,38.0,9.0,0.006,2.305,0.407,0.325,-0.101
2945,12.0,38.0,10.0,0.006,2.219,0.413,0.325,-0.101
2946,12.0,38.0,11.0,0.006,2.134,0.396,0.318,-0.101
2947,12.0,38.0,12.0,0.007,2.153,0.406,0.318,-0.101
2948,12.0,38.0,13.0,0.007,2.25,0.413,0.309,-0.101
2949,12.0,38.0,14.0,0.008,2.369,0.413,0.309,-0.101
2950,12.0,38.0,15.0,0.008,2.376,0.418,0.309,-0.088
2951,12.0,38.0,16.0,0.009,2.561,0.423,0.309,-0.088
2952,12.0,38.0,17.0,0.01,2.724,0.429,0.309,-0.088
2953,12.0,38.0,18.0,0.01,2.693,0.432,0.325,-0.088
2954,12.0,38.0,19.0,0.011,2.762,0.435,0.325,-0.083
2955,12.0,39.0,5.0,0.004,1.954,0.381,0.234,-0.085
2956,12.0,39.0,6.0,0.005,2.158,0.392,0.234,-0.089
2957,12.0,39.0,7.0,0.005,2.044,0.4,0.33,-0.101
2958,12.0,39.0,8.0,0.006,2.154,0.4,0.33,-0.101
2959,12.0,39.0,9.0,0.006,2.323,0.402,0.325,-0.101
2960,12.0,39.0,10.0,0.007,2.407,0.415,0.325,-0.101
2961,12.0,39.0,11.0,0.006,2.13,0.402,0.318,-0.101
2962,12.0,39.0,12.0,0.007,2.212,0.414,0.318,-0.101
2963,12.0,39.0,13.0,0.007,2.261,0.407,0.309,-0.101
2964,12.0,39.0,14.0,0.008,2.343,0.409,0.309,-0.101
2965,12.0,39.0,15.0,0.008,2.412,0.415,0.309,-0.088
2966,12.0,39.0,16.0,0.009,2.603,0.419,0.309,-0.088
2967,12.0,39.0,17.0,0.01,2.674,0.429,0.325,-0.088
2968,12.0,39.0,18.0,0.011,2.794,0.435,0.325,-0.083
2969,12.0,39.0,19.0,0.011,2.79,0.44,0.325,-0.083
2970,12.0,40.0,5.0,0.004,1.901,0.379,0.234,-0.085
2971,12.0,40.0,6.0,0.005,2.13,0.388,0.234,-0.089
2972,12.0,40.0,7.0,0.006,2.238,0.404,0.33,-0.101
2973,12.0,40.0,8.0,0.006,2.187,0.406,0.33,-0.101
2974,12.0,40.0,9.0,0.007,2.328,0.4,0.325,-0.101
2975,12.0,40.0,10.0,0.007,2.382,0.412,0.318,-0.101
2976,12.0,40.0,11.0,0.006,2.132,0.398,0.318,-0.101
2977,12.0,40.0,12.0,0.007,2.156,0.406,0.318,-0.101
2978,12.0,40.0,13.0,0.008,2.313,0.413,0.309,-0.101
2979,12.0,40.0,14.0,0.008,2.365,0.408,0.309,-0.101
2980,12.0,40.0,15.0,0.009,2.458,0.418,0.309,-0.088
2981,12.0,40.0,16.0,0.01,2.673,0.42,0.309,-0.088
2982,12.0,40.0,17.0,0.01,2.756,0.424,0.325,-0.088
2983,12.0,40.0,18.0,0.011,2.775,0.436,0.325,-0.083
2984,12.0,40.0,19.0,0.011,2.868,0.437,0.325,-0.083
2985,12.0,41.0,5.0,0.004,1.891,0.376,0.234,-0.085
2986,12.0,41.0,6.0,0.005,2.145,0.389,0.234,-0.089
2987,12.0,41.0,7.0,0.006,2.256,0.397,0.33,-0.101
2988,12.0,41.0,8.0,0.006,2.27,0.409,0.325,-0.101
2989,12.0,41.0,9.0,0.007,2.385,0.402,0.325,-0.101
2990,12.0,41.0,10.0,0.007,2.264,0.409,0.318,-0.101
2991,12.0,41.0,11.0,0.007,2.182,0.397,0.318,-0.101
2992,12.0,41.0,12.0,0.007,2.195,0.402,0.309,-0.101
2993,12.0,41.0,13.0,0.008,2.27,0.411,0.309,-0.101
2994,12.0,41.0,14.0,0.008,2.358,0.411,0.309,-0.101
2995,12.0,41.0,15.0,0.009,2.461,0.42,0.309,-0.088
2996,12.0,41.0,16.0,0.009,2.573,0.421,0.309,-0.088
2997,12.0,41.0,17.0,0.011,2.774,0.435,0.325,-0.083
2998,12.0,41.0,18.0,0.01,2.7,0.425,0.325,-0.083
2999,12.0,41.0,19.0,0.012,2.893,0.446,0.325,-0.083
3000,13.0,18.0,5.0,0.003,1.505,0.392,0.224,-0.214
3001,13.0,18.0,6.0,0.003,1.474,0.386,0.224,-0.221
3002,13.0,18.0,7.0,0.003,1.625,0.396,0.213,-0.177
3003,13.0,18.0,8.0,0.004,1.968,0.398,0.213,-0.085
3004,13.0,18.0,9.0,0.005,2.067,0.407,0.213,-0.101
3005,13.0,18.0,10.0,0.005,2.198,0.417,0.213,-0.101
3006,13.0,18.0,11.0,0.006,2.201,0.412,0.213,-0.101
3007,13.0,18.0,12.0,0.006,2.271,0.417,0.234,-0.101
3008,13.0,18.0,13.0,0.007,2.354,0.43,0.234,-0.101
