,p1,p2,average,accumulated,win_ratio,max_win,max_loss
1546,39.0,60.0,0.962,6.734,0.429,6.097,-0.32
1547,39.0,61.0,0.955,6.685,0.429,6.097,-0.32
1548,39.0,62.0,0.97,6.792,0.429,6.097,-0.32
1549,39.0,63.0,0.972,6.803,0.429,6.097,-0.32
1550,39.0,64.0,0.977,6.841,0.429,6.097,-0.32
1551,39.0,65.0,0.961,6.727,0.429,6.097,-0.32
1552,39.0,66.0,0.96,6.717,0.429,6.097,-0.341
1553,39.0,67.0,0.962,6.736,0.429,6.097,-0.341
1554,39.0,68.0,0.957,6.701,0.429,6.097,-0.341
1555,39.0,69.0,0.959,6.711,0.429,6.097,-0.341
1556,39.0,70.0,0.968,6.774,0.429,6.097,-0.341
1557,39.0,71.0,0.972,6.806,0.429,6.097,-0.334
1558,39.0,72.0,0.94,6.583,0.429,6.097,-0.32
1559,39.0,73.0,0.989,6.922,0.429,6.416,-0.32
1560,39.0,74.0,0.988,6.917,0.429,6.416,-0.32
1561,39.0,75.0,0.988,6.917,0.429,6.416,-0.36
1562,39.0,76.0,0.988,6.916,0.429,6.416,-0.36
1563,39.0,77.0,0.987,6.91,0.429,6.416,-0.36
1564,39.0,78.0,0.997,6.978,0.429,6.416,-0.36
1565,39.0,79.0,0.988,6.915,0.429,6.416,-0.36
1566,39.0,80.0,0.991,6.938,0.429,6.416,-0.36
1567,39.0,81.0,1.003,7.02,0.429,6.416,-0.36
1568,39.0,82.0,1.0,6.997,0.429,6.416,-0.344
1569,39.0,83.0,0.996,6.969,0.429,6.416,-0.344
1570,39.0,84.0,0.957,6.699,0.429,6.416,-0.344
1571,39.0,85.0,0.953,6.671,0.429,6.416,-0.344
1572,39.0,86.0,0.953,6.671,0.429,6.416,-0.344
1573,39.0,87.0,0.943,6.604,0.429,6.416,-0.344
1574,39.0,88.0,0.942,6.591,0.429,6.416,-0.357
1575,40.0,45.0,1.063,7.44,0.429,6.788,-0.334
1576,40.0,46.0,1.052,7.365,0.429,6.788,-0.345
1577,40.0,47.0,1.039,7.274,0.429,6.788,-0.339
1578,40.0,48.0,1.018,7.129,0.429,6.788,-0.339
1579,40.0,49.0,1.018,7.129,0.429,6.788,-0.339
1580,40.0,50.0,1.025,7.173,0.429,6.788,-0.334
1581,40.0,51.0,0.926,6.479,0.429,6.097,-0.334
1582,40.0,52.0,0.964,6.749,0.429,6.097,-0.334
1583,40.0,53.0,0.956,6.694,0.429,6.097,-0.356
1584,40.0,54.0,0.961,6.728,0.429,6.097,-0.356
1585,40.0,55.0,0.97,6.791,0.429,6.097,-0.32
1586,40.0,56.0,0.954,6.676,0.429,6.097,-0.32
1587,40.0,57.0,0.953,6.669,0.429,6.097,-0.32
1588,40.0,58.0,0.957,6.701,0.429,6.097,-0.32
1589,40.0,59.0,0.962,6.734,0.429,6.097,-0.32
1590,40.0,60.0,0.956,6.69,0.429,6.097,-0.32
1591,40.0,61.0,0.971,6.796,0.429,6.097,-0.32
1592,40.0,62.0,0.972,6.803,0.429,6.097,-0.32
1593,40.0,63.0,0.977,6.841,0.429,6.097,-0.32
1594,40.0,64.0,0.958,6.705,0.429,6.097,-0.341
1595,40.0,65.0,0.959,6.715,0.429,6.097,-0.341
1596,40.0,66.0,0.962,6.736,0.429,6.097,-0.341
1597,40.0,67.0,0.954,6.68,0.429,6.097,-0.341
1598,40.0,68.0,0.968,6.774,0.429,6.097,-0.341
1599,40.0,69.0,1.016,7.114,0.429,6.416,-0.32
1600,40.0,70.0,1.024,7.17,0.429,6.416,-0.32
1601,40.0,71.0,0.99,6.933,0.429,6.416,-0.32
1602,40.0,72.0,0.989,6.922,0.429,6.416,-0.32
1603,40.0,73.0,0.989,6.923,0.429,6.416,-0.32
1604,40.0,74.0,0.988,6.917,0.429,6.416,-0.36
1605,40.0,75.0,0.994,6.955,0.429,6.416,-0.36
1606,40.0,76.0,0.994,6.959,0.429,6.416,-0.36
1607,40.0,77.0,0.996,6.969,0.429,6.416,-0.36
1608,40.0,78.0,0.99,6.929,0.429,6.416,-0.36
1609,40.0,79.0,0.99,6.929,0.429,6.416,-0.36
1610,40.0,80.0,0.99,6.932,0.429,6.416,-0.344
1611,40.0,81.0,0.992,6.945,0.429,6.416,-0.344
1612,40.0,82.0,0.988,6.914,0.429,6.416,-0.344
1613,40.0,83.0,0.983,6.882,0.429,6.416,-0.344
1614,40.0,84.0,0.953,6.671,0.429,6.416,-0.344
1615,40.0,85.0,0.943,6.604,0.429,6.416,-0.344
1616,40.0,86.0,0.956,6.69,0.429,6.416,-0.258
1617,40.0,87.0,0.934,6.535,0.429,6.416,-0.258
1618,40.0,88.0,0.934,6.537,0.429,6.416,-0.258
1619,40.0,89.0,0.932,6.527,0.429,6.416,-0.258
1620,41.0,46.0,1.039,7.274,0.429,6.788,-0.339
1621,41.0,47.0,1.018,7.129,0.429,6.788,-0.339
1622,41.0,48.0,1.022,7.151,0.429,6.788,-0.339
1623,41.0,49.0,1.025,7.173,0.429,6.788,-0.334
1624,41.0,50.0,0.926,6.479,0.429,6.097,-0.334
1625,41.0,51.0,0.964,6.749,0.429,6.097,-0.334
1626,41.0,52.0,0.973,6.811,0.429,6.097,-0.356
1627,41.0,53.0,0.961,6.728,0.429,6.097,-0.356
1628,41.0,54.0,0.97,6.791,0.429,6.097,-0.32
1629,41.0,55.0,0.958,6.705,0.429,6.097,-0.32
1630,41.0,56.0,0.957,6.701,0.429,6.097,-0.32
1631,41.0,57.0,0.957,6.701,0.429,6.097,-0.32
1632,41.0,58.0,0.964,6.747,0.429,6.097,-0.317
1633,41.0,59.0,0.973,6.809,0.429,6.097,-0.32
1634,41.0,60.0,0.971,6.796,0.429,6.097,-0.32
1635,41.0,61.0,0.972,6.803,0.429,6.097,-0.32
1636,41.0,62.0,0.977,6.841,0.429,6.097,-0.32
1637,41.0,63.0,0.956,6.693,0.429,6.097,-0.341
1638,41.0,64.0,0.959,6.715,0.429,6.097,-0.341
1639,41.0,65.0,0.962,6.736,0.429,6.097,-0.341
1640,41.0,66.0,0.964,6.745,0.429,6.097,-0.341
1641,41.0,67.0,1.015,7.107,0.429,6.416,-0.328
1642,41.0,68.0,1.021,7.145,0.429,6.416,-0.32
1643,41.0,69.0,1.023,7.159,0.429,6.416,-0.32
1644,41.0,70.0,0.99,6.933,0.429,6.416,-0.32
1645,41.0,71.0,0.989,6.922,0.429,6.416,-0.32
1646,41.0,72.0,0.991,6.935,0.429,6.416,-0.36
1647,41.0,73.0,0.996,6.97,0.429,6.416,-0.36
1648,41.0,74.0,0.997,6.979,0.429,6.416,-0.36
1649,41.0,75.0,0.993,6.95,0.429,6.416,-0.36
1650,41.0,76.0,0.996,6.971,0.429,6.416,-0.36
1651,41.0,77.0,0.982,6.876,0.429,6.416,-0.36
1652,41.0,78.0,0.987,6.907,0.429,6.416,-0.36
1653,41.0,79.0,0.99,6.932,0.429,6.416,-0.344
1654,41.0,80.0,0.986,6.902,0.429,6.416,-0.344
1655,41.0,81.0,0.983,6.881,0.429,6.416,-0.344
1656,41.0,82.0,0.983,6.882,0.429,6.416,-0.344
1657,41.0,83.0,0.958,6.705,0.429,6.416,-0.243
1658,41.0,84.0,0.956,6.692,0.429,6.416,-0.258
1659,41.0,85.0,0.932,6.525,0.429,6.416,-0.258
1660,41.0,86.0,0.932,6.525,0.429,6.416,-0.258
1661,41.0,87.0,0.929,6.5,0.429,6.416,-0.258
1662,41.0,88.0,0.932,6.526,0.429,6.416,-0.258
1663,41.0,89.0,0.932,6.526,0.429,6.416,-0.258
1664,41.0,90.0,0.939,6.57,0.429,6.416,-0.277
1665,42.0,47.0,1.022,7.151,0.429,6.788,-0.339
1666,42.0,48.0,0.926,6.481,0.429,6.097,-0.334
1667,42.0,49.0,0.926,6.479,0.429,6.097,-0.334
1668,42.0,50.0,0.964,6.75,0.429,6.097,-0.334
1669,42.0,51.0,0.971,6.798,0.429,6.097,-0.317
1670,42.0,52.0,0.966,6.764,0.429,6.097,-0.32
1671,42.0,53.0,0.97,6.791,0.429,6.097,-0.32
1672,42.0,54.0,0.953,6.673,0.429,6.097,-0.32
1673,42.0,55.0,0.957,6.701,0.429,6.097,-0.32
1674,42.0,56.0,0.959,6.715,0.429,6.097,-0.317
1675,42.0,57.0,0.964,6.747,0.429,6.097,-0.317
1676,42.0,58.0,0.972,6.804,0.429,6.097,-0.32
1677,42.0,59.0,0.971,6.796,0.429,6.097,-0.32
1678,42.0,60.0,0.972,6.803,0.429,6.097,-0.32
1679,42.0,61.0,0.964,6.746,0.429,6.097,-0.341
1680,42.0,62.0,0.956,6.693,0.429,6.097,-0.341
1681,42.0,63.0,0.959,6.715,0.429,6.097,-0.341
1682,42.0,64.0,1.008,7.055,0.429,6.416,-0.341
1683,42.0,65.0,1.022,7.156,0.429,6.416,-0.328
1684,42.0,66.0,1.021,7.145,0.429,6.416,-0.32
1685,42.0,67.0,1.019,7.134,0.429,6.416,-0.32
1686,42.0,68.0,0.989,6.921,0.429,6.416,-0.32
1687,42.0,69.0,0.99,6.933,0.429,6.416,-0.32
1688,42.0,70.0,0.992,6.941,0.429,6.416,-0.36
1689,42.0,71.0,0.991,6.935,0.429,6.416,-0.36
1690,42.0,72.0,1.001,7.009,0.429,6.416,-0.36
1691,42.0,73.0,0.997,6.976,0.429,6.416,-0.36
1692,42.0,74.0,0.997,6.98,0.429,6.416,-0.36
1693,42.0,75.0,0.988,6.918,0.429,6.416,-0.36
1694,42.0,76.0,0.994,6.958,0.429,6.416,-0.36
1695,42.0,77.0,0.989,6.924,0.429,6.416,-0.344
1696,42.0,78.0,0.99,6.931,0.429,6.416,-0.344
1697,42.0,79.0,0.986,6.902,0.429,6.416,-0.344
1698,42.0,80.0,0.997,6.982,0.429,6.416,-0.243
1699,42.0,81.0,0.998,6.985,0.429,6.416,-0.243
1700,42.0,82.0,0.954,6.681,0.429,6.416,-0.258
1701,42.0,83.0,0.954,6.68,0.429,6.416,-0.258
1702,42.0,84.0,0.932,6.525,0.429,6.416,-0.258
1703,42.0,85.0,0.929,6.5,0.429,6.416,-0.258
1704,42.0,86.0,0.929,6.5,0.429,6.416,-0.258
1705,42.0,87.0,0.932,6.526,0.429,6.416,-0.258
1706,42.0,88.0,0.93,6.507,0.429,6.416,-0.277
1707,42.0,89.0,0.909,6.362,0.429,6.208,-0.277
1708,42.0,90.0,0.911,6.38,0.429,6.208,-0.277
1709,42.0,91.0,0.907,6.348,0.429,6.208,-0.277
1710,43.0,48.0,0.926,6.479,0.429,6.097,-0.334
1711,43.0,49.0,0.993,6.951,0.429,6.097,-0.317
1712,43.0,50.0,0.971,6.798,0.429,6.097,-0.317
1713,43.0,51.0,0.968,6.773,0.429,6.097,-0.32
1714,43.0,52.0,0.974,6.82,0.429,6.097,-0.32
1715,43.0,53.0,0.953,6.673,0.429,6.097,-0.32
1716,43.0,54.0,0.959,6.711,0.429,6.097,-0.32
1717,43.0,55.0,0.959,6.715,0.429,6.097,-0.317
1718,43.0,56.0,0.83,6.637,0.375,6.097,-0.32
1719,43.0,57.0,0.972,6.804,0.429,6.097,-0.32
1720,43.0,58.0,0.971,6.796,0.429,6.097,-0.32
1721,43.0,59.0,0.971,6.8,0.429,6.097,-0.32
1722,43.0,60.0,0.962,6.736,0.429,6.097,-0.341
1723,43.0,61.0,0.956,6.693,0.429,6.097,-0.341
1724,43.0,62.0,1.005,7.034,0.429,6.416,-0.341
1725,43.0,63.0,1.007,7.048,0.429,6.416,-0.328
1726,43.0,64.0,1.027,7.187,0.429,6.416,-0.328
1727,43.0,65.0,1.021,7.145,0.429,6.416,-0.32
1728,43.0,66.0,1.019,7.134,0.429,6.416,-0.32
1729,43.0,67.0,0.989,6.921,0.429,6.416,-0.32
1730,43.0,68.0,0.999,6.992,0.429,6.416,-0.32
1731,43.0,69.0,0.99,6.932,0.429,6.416,-0.36
1732,43.0,70.0,0.99,6.927,0.429,6.416,-0.36
1733,43.0,71.0,1.001,7.009,0.429,6.416,-0.36
1734,43.0,72.0,0.992,6.946,0.429,6.416,-0.36
1735,43.0,73.0,0.994,6.957,0.429,6.416,-0.36
1736,43.0,74.0,0.988,6.918,0.429,6.416,-0.36
1737,43.0,75.0,0.998,6.985,0.429,6.416,-0.344
1738,43.0,76.0,0.989,6.924,0.429,6.416,-0.344
1739,43.0,77.0,1.001,7.005,0.429,6.416,-0.243
1740,43.0,78.0,0.996,6.972,0.429,6.416,-0.243
1741,43.0,79.0,0.996,6.972,0.429,6.416,-0.243
1742,43.0,80.0,0.985,6.896,0.429,6.416,-0.243
1743,43.0,81.0,0.954,6.68,0.429,6.416,-0.258
1744,43.0,82.0,0.932,6.525,0.429,6.416,-0.258
1745,43.0,83.0,0.929,6.5,0.429,6.416,-0.258
1746,43.0,84.0,0.899,6.292,0.429,6.208,-0.258
1747,43.0,85.0,0.903,6.318,0.429,6.208,-0.258
1748,43.0,86.0,0.906,6.344,0.429,6.208,-0.258
1749,43.0,87.0,0.913,6.388,0.429,6.208,-0.277
1750,43.0,88.0,0.908,6.358,0.429,6.208,-0.277
1751,43.0,89.0,0.907,6.348,0.429,6.208,-0.277
1752,43.0,90.0,0.907,6.348,0.429,6.208,-0.277
1753,43.0,91.0,0.907,6.348,0.429,6.208,-0.277
1754,43.0,92.0,0.894,6.259,0.429,6.208,-0.292
1755,44.0,49.0,0.971,6.798,0.429,6.097,-0.317
1756,44.0,50.0,0.968,6.773,0.429,6.097,-0.32
1757,44.0,51.0,0.974,6.82,0.429,6.097,-0.32
1758,44.0,52.0,0.953,6.673,0.429,6.097,-0.32
1759,44.0,53.0,0.959,6.711,0.429,6.097,-0.32
1760,44.0,54.0,0.959,6.714,0.429,6.097,-0.317
1761,44.0,55.0,0.83,6.637,0.375,6.097,-0.32
1762,44.0,56.0,0.972,6.804,0.429,6.097,-0.32
1763,44.0,57.0,0.971,6.796,0.429,6.097,-0.32
1764,44.0,58.0,0.971,6.8,0.429,6.097,-0.32
1765,44.0,59.0,0.962,6.736,0.429,6.097,-0.341
1766,44.0,60.0,1.002,7.013,0.429,6.416,-0.341
1767,44.0,61.0,1.007,7.048,0.429,6.416,-0.328
1768,44.0,62.0,1.02,7.141,0.429,6.416,-0.328
1769,44.0,63.0,1.028,7.195,0.429,6.416,-0.32
1770,44.0,64.0,1.021,7.145,0.429,6.416,-0.32
1771,44.0,65.0,1.019,7.134,0.429,6.416,-0.32
1772,44.0,66.0,0.996,6.974,0.429,6.416,-0.32
1773,44.0,67.0,0.998,6.983,0.429,6.416,-0.32
1774,44.0,68.0,0.99,6.932,0.429,6.416,-0.36
1775,44.0,69.0,0.987,6.908,0.429,6.416,-0.36
1776,44.0,70.0,0.997,6.979,0.429,6.416,-0.36
1777,44.0,71.0,0.992,6.943,0.429,6.416,-0.36
1778,44.0,72.0,0.994,6.957,0.429,6.416,-0.36
1779,44.0,73.0,1.0,7.002,0.429,6.416,-0.36
1780,44.0,74.0,1.012,7.087,0.429,6.416,-0.243
1781,44.0,75.0,1.004,7.025,0.429,6.416,-0.243
1782,44.0,76.0,0.995,6.963,0.429,6.416,-0.243
1783,44.0,77.0,0.994,6.96,0.429,6.416,-0.243
1784,44.0,78.0,0.985,6.895,0.429,6.416,-0.243
1785,44.0,79.0,0.983,6.881,0.429,6.416,-0.258
1786,44.0,80.0,0.925,6.472,0.429,6.208,-0.258
1787,44.0,81.0,0.906,6.343,0.429,6.208,-0.258
1788,44.0,82.0,0.903,6.318,0.429,6.208,-0.258
1789,44.0,83.0,0.903,6.318,0.429,6.208,-0.258
1790,44.0,84.0,0.903,6.318,0.429,6.208,-0.258
1791,44.0,85.0,0.913,6.388,0.429,6.208,-0.277
1792,44.0,86.0,0.913,6.388,0.429,6.208,-0.277
1793,44.0,87.0,0.908,6.356,0.429,6.208,-0.277
1794,44.0,88.0,0.901,6.31,0.429,6.208,-0.292
1795,44.0,89.0,0.908,6.355,0.429,6.208,-0.292
1796,44.0,90.0,0.906,6.342,0.429,6.208,-0.292
1797,44.0,91.0,0.897,6.282,0.429,6.208,-0.292
1798,44.0,92.0,0.897,6.277,0.429,6.208,-0.296
1799,44.0,93.0,0.905,6.337,0.429,6.208,-0.296
1800,45.0,50.0,0.974,6.82,0.429,6.097,-0.32
1801,45.0,51.0,0.955,6.683,0.429,6.097,-0.32
1802,45.0,52.0,0.959,6.715,0.429,6.097,-0.317
1803,45.0,53.0,0.959,6.714,0.429,6.097,-0.317
1804,45.0,54.0,0.83,6.637,0.375,6.097,-0.32
1805,45.0,55.0,0.972,6.804,0.429,6.097,-0.32
1806,45.0,56.0,0.971,6.794,0.429,6.097,-0.32
1807,45.0,57.0,0.971,6.8,0.429,6.097,-0.32
1808,45.0,58.0,1.008,7.056,0.429,6.416,-0.341
1809,45.0,59.0,1.002,7.013,0.429,6.416,-0.341
1810,45.0,60.0,1.007,7.048,0.429,6.416,-0.328
1811,45.0,61.0,1.032,7.223,0.429,6.416,-0.328
1812,45.0,62.0,1.028,7.195,0.429,6.416,-0.32
1813,45.0,63.0,1.019,7.134,0.429,6.416,-0.32
1814,45.0,64.0,0.993,6.949,0.429,6.416,-0.32
1815,45.0,65.0,0.995,6.965,0.429,6.416,-0.32
1816,45.0,66.0,0.992,6.943,0.429,6.416,-0.36
1817,45.0,67.0,0.983,6.88,0.429,6.416,-0.36
1818,45.0,68.0,0.987,6.908,0.429,6.416,-0.36
1819,45.0,69.0,0.989,6.925,0.429,6.416,-0.36
1820,45.0,70.0,0.992,6.943,0.429,6.416,-0.36
1821,45.0,71.0,0.994,6.957,0.429,6.416,-0.36
1822,45.0,72.0,1.01,7.07,0.429,6.416,-0.243
1823,45.0,73.0,1.013,7.088,0.429,6.416,-0.243
1824,45.0,74.0,0.998,6.985,0.429,6.416,-0.243
1825,45.0,75.0,0.993,6.951,0.429,6.416,-0.243
1826,45.0,76.0,0.994,6.96,0.429,6.416,-0.243
1827,45.0,77.0,0.953,6.672,0.429,6.208,-0.258
1828,45.0,78.0,0.957,6.699,0.429,6.208,-0.258
1829,45.0,79.0,0.906,6.343,0.429,6.208,-0.258
1830,45.0,80.0,0.903,6.318,0.429,6.208,-0.258
1831,45.0,81.0,0.903,6.318,0.429,6.208,-0.258
1832,45.0,82.0,0.903,6.318,0.429,6.208,-0.258
1833,45.0,83.0,0.9,6.297,0.429,6.208,-0.277
1834,45.0,84.0,0.912,6.386,0.429,6.208,-0.277
1835,45.0,85.0,0.909,6.365,0.429,6.208,-0.292
1836,45.0,86.0,0.905,6.334,0.429,6.208,-0.292
1837,45.0,87.0,0.905,6.334,0.429,6.208,-0.292
1838,45.0,88.0,0.908,6.355,0.429,6.208,-0.292
1839,45.0,89.0,0.906,6.342,0.429,6.208,-0.292
1840,45.0,90.0,0.912,6.387,0.429,6.208,-0.296
1841,45.0,91.0,0.908,6.354,0.429,6.208,-0.296
1842,45.0,92.0,0.888,6.219,0.429,6.208,-0.296
1843,45.0,93.0,0.888,6.219,0.429,6.208,-0.296
1844,45.0,94.0,0.888,6.214,0.429,6.208,-0.296
1845,46.0,51.0,0.959,6.715,0.429,6.097,-0.317
1846,46.0,52.0,0.959,6.714,0.429,6.097,-0.317
1847,46.0,53.0,0.83,6.637,0.375,6.097,-0.32
1848,46.0,54.0,0.972,6.804,0.429,6.097,-0.32
1849,46.0,55.0,0.971,6.794,0.429,6.097,-0.32
1850,46.0,56.0,0.968,6.779,0.429,6.097,-0.341
1851,46.0,57.0,1.008,7.056,0.429,6.416,-0.341
1852,46.0,58.0,1.004,7.027,0.429,6.416,-0.328
1853,46.0,59.0,1.011,7.076,0.429,6.416,-0.328
1854,46.0,60.0,1.032,7.223,0.429,6.416,-0.328
1855,46.0,61.0,1.028,7.195,0.429,6.416,-0.32
1856,46.0,62.0,1.027,7.187,0.429,6.416,-0.32
1857,46.0,63.0,0.993,6.949,0.429,6.416,-0.32
1858,46.0,64.0,0.996,6.971,0.429,6.416,-0.32
1859,46.0,65.0,0.992,6.943,0.429,6.416,-0.36
1860,46.0,66.0,0.983,6.88,0.429,6.416,-0.36
1861,46.0,67.0,0.99,6.929,0.429,6.416,-0.36
1862,46.0,68.0,0.989,6.923,0.429,6.416,-0.36
1863,46.0,69.0,0.994,6.958,0.429,6.416,-0.36
1864,46.0,70.0,1.021,7.144,0.429,6.416,-0.262
1865,46.0,71.0,1.01,7.07,0.429,6.416,-0.243
1866,46.0,72.0,1.011,7.076,0.429,6.416,-0.243
1867,46.0,73.0,0.998,6.984,0.429,6.416,-0.243
1868,46.0,74.0,0.963,6.743,0.429,6.208,-0.243
1869,46.0,75.0,0.957,6.702,0.429,6.208,-0.243
1870,46.0,76.0,0.957,6.698,0.429,6.208,-0.258
1871,46.0,77.0,0.957,6.698,0.429,6.208,-0.258
1872,46.0,78.0,0.931,6.516,0.429,6.208,-0.258
1873,46.0,79.0,0.902,6.316,0.429,6.208,-0.258
1874,46.0,80.0,0.902,6.316,0.429,6.208,-0.258
1875,46.0,81.0,0.9,6.297,0.429,6.208,-0.277
1876,46.0,82.0,0.91,6.367,0.429,6.208,-0.292
1877,46.0,83.0,0.909,6.365,0.429,6.208,-0.292
1878,46.0,84.0,0.905,6.334,0.429,6.208,-0.292
1879,46.0,85.0,0.912,6.383,0.429,6.208,-0.292
1880,46.0,86.0,0.907,6.35,0.429,6.208,-0.292
1881,46.0,87.0,0.908,6.359,0.429,6.208,-0.292
1882,46.0,88.0,0.908,6.354,0.429,6.208,-0.296
1883,46.0,89.0,0.916,6.413,0.429,6.208,-0.296
1884,46.0,90.0,0.888,6.219,0.429,6.208,-0.296
1885,46.0,91.0,0.888,6.219,0.429,6.208,-0.296
1886,46.0,92.0,0.888,6.219,0.429,6.208,-0.296
1887,46.0,93.0,0.887,6.208,0.429,6.208,-0.296
1888,46.0,94.0,0.882,6.172,0.429,6.208,-0.296
1889,46.0,95.0,0.882,6.176,0.429,6.208,-0.293
1890,47.0,52.0,0.829,6.632,0.375,6.097,-0.32
1891,47.0,53.0,0.972,6.804,0.429,6.097,-0.32
1892,47.0,54.0,0.971,6.794,0.429,6.097,-0.32
1893,47.0,55.0,1.003,7.018,0.429,6.416,-0.341
1894,47.0,56.0,1.008,7.056,0.429,6.416,-0.341
1895,47.0,57.0,1.004,7.027,0.429,6.416,-0.328
1896,47.0,58.0,1.02,7.141,0.429,6.416,-0.328
1897,47.0,59.0,1.032,7.223,0.429,6.416,-0.328
1898,47.0,60.0,1.028,7.195,0.429,6.416,-0.32
1899,47.0,61.0,1.027,7.187,0.429,6.416,-0.32
1900,47.0,62.0,0.991,6.94,0.429,6.416,-0.32
1901,47.0,63.0,0.996,6.971,0.429,6.416,-0.32
1902,47.0,64.0,0.984,6.891,0.429,6.416,-0.36
1903,47.0,65.0,0.988,6.913,0.429,6.416,-0.36
1904,47.0,66.0,0.991,6.935,0.429,6.416,-0.36
1905,47.0,67.0,0.989,6.923,0.429,6.416,-0.36
1906,47.0,68.0,1.008,7.059,0.429,6.416,-0.262
1907,47.0,69.0,1.016,7.11,0.429,6.416,-0.243
1908,47.0,70.0,1.008,7.058,0.429,6.416,-0.243
1909,47.0,71.0,0.977,6.839,0.429,6.208,-0.243
1910,47.0,72.0,0.963,6.743,0.429,6.208,-0.243
1911,47.0,73.0,0.967,6.769,0.429,6.208,-0.243
1912,47.0,74.0,0.955,6.687,0.429,6.208,-0.258
1913,47.0,75.0,0.957,6.698,0.429,6.208,-0.258
1914,47.0,76.0,0.935,6.543,0.429,6.208,-0.258
1915,47.0,77.0,0.931,6.514,0.429,6.208,-0.258
1916,47.0,78.0,0.902,6.316,0.429,6.208,-0.258
1917,47.0,79.0,0.904,6.325,0.429,6.208,-0.273
1918,47.0,80.0,0.91,6.367,0.429,6.208,-0.292
1919,47.0,81.0,0.917,6.416,0.429,6.208,-0.292
1920,47.0,82.0,0.912,6.382,0.429,6.208,-0.292
1921,47.0,83.0,0.907,6.35,0.429,6.208,-0.292
1922,47.0,84.0,0.907,6.35,0.429,6.208,-0.292
1923,47.0,85.0,0.905,6.337,0.429,6.208,-0.292
1924,47.0,86.0,0.908,6.354,0.429,6.208,-0.296
1925,47.0,87.0,0.907,6.349,0.429,6.208,-0.296
1926,47.0,88.0,0.89,6.231,0.429,6.208,-0.296
1927,47.0,89.0,0.882,6.177,0.429,6.208,-0.296
1928,47.0,90.0,0.882,6.177,0.429,6.208,-0.296
1929,47.0,91.0,0.882,6.177,0.429,6.208,-0.296
1930,47.0,92.0,0.882,6.172,0.429,6.208,-0.296
1931,47.0,93.0,0.882,6.176,0.429,6.208,-0.293
1932,47.0,94.0,0.883,6.181,0.429,6.208,-0.293
1933,47.0,95.0,0.883,6.181,0.429,6.208,-0.293
1934,47.0,96.0,0.871,6.098,0.429,6.208,-0.298
1935,48.0,53.0,0.971,6.794,0.429,6.097,-0.32
1936,48.0,54.0,1.003,7.018,0.429,6.416,-0.341
1937,48.0,55.0,1.008,7.056,0.429,6.416,-0.341
1938,48.0,56.0,1.008,7.054,0.429,6.416,-0.328
1939,48.0,57.0,1.02,7.141,0.429,6.416,-0.328
1940,48.0,58.0,1.033,7.23,0.429,6.416,-0.32
1941,48.0,59.0,1.034,7.236,0.429,6.416,-0.32
1942,48.0,60.0,1.027,7.187,0.429,6.416,-0.32
1943,48.0,61.0,0.991,6.94,0.429,6.416,-0.32
1944,48.0,62.0,0.983,6.879,0.429,6.416,-0.36
1945,48.0,63.0,0.984,6.891,0.429,6.416,-0.36
1946,48.0,64.0,0.991,6.935,0.429,6.416,-0.36
1947,48.0,65.0,0.99,6.931,0.429,6.416,-0.36
1948,48.0,66.0,1.003,7.023,0.429,6.416,-0.262
1949,48.0,67.0,1.008,7.059,0.429,6.416,-0.262
1950,48.0,68.0,1.014,7.098,0.429,6.416,-0.243
1951,48.0,69.0,0.978,6.849,0.429,6.208,-0.243
1952,48.0,70.0,0.974,6.819,0.429,6.208,-0.243
1953,48.0,71.0,0.967,6.769,0.429,6.208,-0.243
1954,48.0,72.0,0.967,6.769,0.429,6.208,-0.243
1955,48.0,73.0,0.955,6.687,0.429,6.208,-0.258
1956,48.0,74.0,0.955,6.685,0.429,6.208,-0.258
1957,48.0,75.0,0.934,6.541,0.429,6.208,-0.258
1958,48.0,76.0,0.931,6.514,0.429,6.208,-0.258
1959,48.0,77.0,0.904,6.325,0.429,6.208,-0.273
1960,48.0,78.0,0.908,6.355,0.429,6.208,-0.292
1961,48.0,79.0,0.912,6.384,0.429,6.208,-0.292
1962,48.0,80.0,0.908,6.354,0.429,6.208,-0.292
1963,48.0,81.0,0.907,6.35,0.429,6.208,-0.292
1964,48.0,82.0,0.907,6.35,0.429,6.208,-0.292
1965,48.0,83.0,0.906,6.345,0.429,6.208,-0.292
1966,48.0,84.0,0.899,6.296,0.429,6.208,-0.292
1967,48.0,85.0,0.902,6.313,0.429,6.208,-0.296
1968,48.0,86.0,0.91,6.372,0.429,6.208,-0.296
1969,48.0,87.0,0.89,6.231,0.429,6.208,-0.296
1970,48.0,88.0,0.882,6.177,0.429,6.208,-0.296
1971,48.0,89.0,0.881,6.164,0.429,6.208,-0.296
1972,48.0,90.0,0.881,6.164,0.429,6.208,-0.296
1973,48.0,91.0,0.88,6.162,0.429,6.208,-0.293
1974,48.0,92.0,0.88,6.158,0.429,6.208,-0.298
1975,48.0,93.0,0.88,6.163,0.429,6.208,-0.298
1976,48.0,94.0,0.88,6.163,0.429,6.208,-0.298
1977,48.0,95.0,0.872,6.107,0.429,6.208,-0.298
1978,48.0,96.0,0.873,6.113,0.429,6.208,-0.298
1979,48.0,97.0,0.873,6.113,0.429,6.208,-0.298
1980,49.0,54.0,1.008,7.056,0.429,6.416,-0.341
1981,49.0,55.0,1.008,7.054,0.429,6.416,-0.328
