,p1,p2,p3,average,accumulated,win_ratio,max_win,max_loss
7893,26.0,32.0,8.0,0.131,4.466,0.529,0.925,-0.252
7894,26.0,32.0,9.0,0.15,4.501,0.567,0.925,-0.252
7895,26.0,32.0,10.0,0.141,4.228,0.533,0.836,-0.272
7896,26.0,32.0,11.0,0.142,3.977,0.5,0.768,-0.334
7897,26.0,32.0,12.0,0.136,3.813,0.5,0.696,-0.334
7898,26.0,32.0,13.0,0.125,3.867,0.484,0.696,-0.334
7899,26.0,32.0,14.0,0.163,4.56,0.5,1.435,-0.318
7900,26.0,32.0,15.0,0.194,5.24,0.407,2.33,-0.318
7901,26.0,32.0,16.0,0.194,5.245,0.444,2.33,-0.318
7902,26.0,32.0,17.0,0.228,5.706,0.48,2.718,-0.307
7903,26.0,32.0,18.0,0.23,5.752,0.48,2.718,-0.307
7904,26.0,32.0,19.0,0.208,5.202,0.48,2.384,-0.301
7905,26.0,33.0,5.0,0.087,3.92,0.422,1.073,-0.198
7906,26.0,33.0,6.0,0.107,4.294,0.475,0.925,-0.252
7907,26.0,33.0,7.0,0.123,4.306,0.543,0.925,-0.252
7908,26.0,33.0,8.0,0.134,4.423,0.545,0.925,-0.252
7909,26.0,33.0,9.0,0.136,4.228,0.516,0.925,-0.252
7910,26.0,33.0,10.0,0.135,4.199,0.516,0.836,-0.272
7911,26.0,33.0,11.0,0.134,3.892,0.483,0.768,-0.334
7912,26.0,33.0,12.0,0.128,3.72,0.517,0.696,-0.334
7913,26.0,33.0,13.0,0.157,4.566,0.483,1.368,-0.318
7914,26.0,33.0,14.0,0.184,5.143,0.429,2.33,-0.318
7915,26.0,33.0,15.0,0.194,5.234,0.444,2.33,-0.318
7916,26.0,33.0,16.0,0.212,5.304,0.48,2.33,-0.307
7917,26.0,33.0,17.0,0.217,5.655,0.462,2.718,-0.307
7918,26.0,33.0,18.0,0.206,5.364,0.462,2.384,-0.307
7919,26.0,33.0,19.0,0.226,5.416,0.5,2.384,-0.301
7920,26.0,34.0,5.0,0.093,4.104,0.432,1.073,-0.198
7921,26.0,34.0,6.0,0.111,4.346,0.487,0.925,-0.252
7922,26.0,34.0,7.0,0.126,4.407,0.543,0.925,-0.252
7923,26.0,34.0,8.0,0.131,4.317,0.545,0.925,-0.252
7924,26.0,34.0,9.0,0.134,4.141,0.516,0.836,-0.272
7925,26.0,34.0,10.0,0.136,4.22,0.516,0.836,-0.272
7926,26.0,34.0,11.0,0.129,3.736,0.517,0.696,-0.334
7927,26.0,34.0,12.0,0.133,3.854,0.517,0.696,-0.334
7928,26.0,34.0,13.0,0.172,4.635,0.519,1.435,-0.318
7929,26.0,34.0,14.0,0.194,5.24,0.444,2.33,-0.318
7930,26.0,34.0,15.0,0.205,5.336,0.462,2.33,-0.318
7931,26.0,34.0,16.0,0.214,5.36,0.48,2.33,-0.307
7932,26.0,34.0,17.0,0.232,5.788,0.48,2.718,-0.307
7933,26.0,34.0,18.0,0.228,5.464,0.5,2.384,-0.307
7934,26.0,34.0,19.0,0.214,5.147,0.5,2.384,-0.301
7935,26.0,35.0,5.0,0.101,4.154,0.463,1.073,-0.198
7936,26.0,35.0,6.0,0.115,4.358,0.5,0.925,-0.252
7937,26.0,35.0,7.0,0.124,4.448,0.5,0.925,-0.252
7938,26.0,35.0,8.0,0.141,4.357,0.581,0.925,-0.252
7939,26.0,35.0,9.0,0.13,4.031,0.516,0.836,-0.272
7940,26.0,35.0,10.0,0.134,4.023,0.533,0.768,-0.272
7941,26.0,35.0,11.0,0.131,3.796,0.552,0.696,-0.334
7942,26.0,35.0,12.0,0.14,4.052,0.517,0.82,-0.334
7943,26.0,35.0,13.0,0.187,5.234,0.464,2.33,-0.318
7944,26.0,35.0,14.0,0.201,5.414,0.481,2.33,-0.318
7945,26.0,35.0,15.0,0.213,5.326,0.48,2.33,-0.307
7946,26.0,35.0,16.0,0.231,5.77,0.48,2.718,-0.307
7947,26.0,35.0,17.0,0.207,5.378,0.5,2.384,-0.307
7948,26.0,35.0,18.0,0.226,5.416,0.5,2.384,-0.301
7949,26.0,35.0,19.0,0.254,5.59,0.545,2.384,-0.301
7950,26.0,36.0,5.0,0.098,4.033,0.463,0.925,-0.198
7951,26.0,36.0,6.0,0.121,4.465,0.514,0.925,-0.252
7952,26.0,36.0,7.0,0.13,4.551,0.514,0.925,-0.252
7953,26.0,36.0,8.0,0.139,4.317,0.548,0.836,-0.252
7954,26.0,36.0,9.0,0.137,4.242,0.516,0.836,-0.272
7955,26.0,36.0,10.0,0.126,3.789,0.533,0.696,-0.272
7956,26.0,36.0,11.0,0.138,3.852,0.571,0.696,-0.334
7957,26.0,36.0,12.0,0.171,4.777,0.536,1.368,-0.318
7958,26.0,36.0,13.0,0.188,5.276,0.464,2.33,-0.318
7959,26.0,36.0,14.0,0.207,5.386,0.462,2.33,-0.318
7960,26.0,36.0,15.0,0.217,5.419,0.48,2.33,-0.307
7961,26.0,36.0,16.0,0.224,5.815,0.462,2.718,-0.307
7962,26.0,36.0,17.0,0.219,5.465,0.52,2.384,-0.307
7963,26.0,36.0,18.0,0.219,5.244,0.542,2.384,-0.301
7964,26.0,36.0,19.0,0.253,5.574,0.545,2.384,-0.301
7965,26.0,37.0,5.0,0.1,4.095,0.463,0.925,-0.202
7966,26.0,37.0,6.0,0.124,4.599,0.514,0.925,-0.252
7967,26.0,37.0,7.0,0.129,4.379,0.529,0.925,-0.252
7968,26.0,37.0,8.0,0.142,4.405,0.548,0.836,-0.252
7969,26.0,37.0,9.0,0.135,4.188,0.516,0.836,-0.272
7970,26.0,37.0,10.0,0.141,3.961,0.571,0.696,-0.272
7971,26.0,37.0,11.0,0.14,4.049,0.552,0.696,-0.334
7972,26.0,37.0,12.0,0.189,5.481,0.483,2.33,-0.318
7973,26.0,37.0,13.0,0.214,5.572,0.538,2.33,-0.318
7974,26.0,37.0,14.0,0.22,5.495,0.52,2.33,-0.318
7975,26.0,37.0,15.0,0.232,5.799,0.52,2.718,-0.307
7976,26.0,37.0,16.0,0.223,5.586,0.56,2.384,-0.307
7977,26.0,37.0,17.0,0.227,5.437,0.542,2.384,-0.301
7978,26.0,37.0,18.0,0.238,5.47,0.522,2.384,-0.301
7979,26.0,37.0,19.0,0.23,5.294,0.522,2.384,-0.301
7980,26.0,38.0,5.0,0.112,4.351,0.487,0.925,-0.202
7981,26.0,38.0,6.0,0.128,4.621,0.528,0.925,-0.252
7982,26.0,38.0,7.0,0.129,4.379,0.529,0.925,-0.252
7983,26.0,38.0,8.0,0.138,4.282,0.516,0.836,-0.272
7984,26.0,38.0,9.0,0.142,4.131,0.552,0.768,-0.272
7985,26.0,38.0,10.0,0.145,4.066,0.571,0.696,-0.272
7986,26.0,38.0,11.0,0.139,4.176,0.567,0.82,-0.272
7987,26.0,38.0,12.0,0.193,5.413,0.5,2.33,-0.318
7988,26.0,38.0,13.0,0.211,5.474,0.5,2.33,-0.318
7989,26.0,38.0,14.0,0.221,5.518,0.52,2.33,-0.307
7990,26.0,38.0,15.0,0.237,5.926,0.52,2.718,-0.307
7991,26.0,38.0,16.0,0.222,5.557,0.52,2.384,-0.307
7992,26.0,38.0,17.0,0.239,5.504,0.522,2.384,-0.301
7993,26.0,38.0,18.0,0.22,5.274,0.5,2.384,-0.301
7994,26.0,38.0,19.0,0.225,5.168,0.522,2.384,-0.335
7995,26.0,39.0,5.0,0.115,4.5,0.487,0.925,-0.202
7996,26.0,39.0,6.0,0.127,4.571,0.5,0.925,-0.252
7997,26.0,39.0,7.0,0.126,4.28,0.529,0.925,-0.252
7998,26.0,39.0,8.0,0.131,4.202,0.5,0.836,-0.272
7999,26.0,39.0,9.0,0.138,4.004,0.552,0.696,-0.272
8000,26.0,39.0,10.0,0.14,4.047,0.552,0.696,-0.272
8001,26.0,39.0,11.0,0.161,4.824,0.5,1.309,-0.272
8002,26.0,39.0,12.0,0.212,5.503,0.538,2.33,-0.318
8003,26.0,39.0,13.0,0.21,5.465,0.5,2.33,-0.318
8004,26.0,39.0,14.0,0.218,5.457,0.52,2.33,-0.307
8005,26.0,39.0,15.0,0.236,5.895,0.52,2.718,-0.307
8006,26.0,39.0,16.0,0.221,5.519,0.52,2.384,-0.307
8007,26.0,39.0,17.0,0.228,5.477,0.5,2.384,-0.301
8008,26.0,39.0,18.0,0.219,5.25,0.5,2.384,-0.301
8009,26.0,39.0,19.0,0.229,5.275,0.522,2.384,-0.272
8010,26.0,40.0,5.0,0.12,4.544,0.5,0.925,-0.202
8011,26.0,40.0,6.0,0.126,4.395,0.514,0.925,-0.252
8012,26.0,40.0,7.0,0.128,4.233,0.545,0.836,-0.252
8013,26.0,40.0,8.0,0.145,4.507,0.516,0.836,-0.272
8014,26.0,40.0,9.0,0.132,3.974,0.533,0.696,-0.272
8015,26.0,40.0,10.0,0.139,4.32,0.516,0.82,-0.272
8016,26.0,40.0,11.0,0.218,5.671,0.538,2.248,-0.254
8017,26.0,40.0,12.0,0.217,5.641,0.538,2.33,-0.318
8018,26.0,40.0,13.0,0.221,5.514,0.52,2.33,-0.318
8019,26.0,40.0,14.0,0.233,5.82,0.52,2.718,-0.307
8020,26.0,40.0,15.0,0.203,5.473,0.481,2.384,-0.307
8021,26.0,40.0,16.0,0.238,5.708,0.5,2.384,-0.301
8022,26.0,40.0,17.0,0.218,5.23,0.5,2.384,-0.301
8023,26.0,40.0,18.0,0.218,5.243,0.5,2.384,-0.235
8024,26.0,40.0,19.0,0.218,5.021,0.522,2.203,-0.276
8025,26.0,41.0,5.0,0.126,4.658,0.514,0.925,-0.202
8026,26.0,41.0,6.0,0.123,4.437,0.5,0.925,-0.252
8027,26.0,41.0,7.0,0.132,4.356,0.545,0.836,-0.252
8028,26.0,41.0,8.0,0.146,4.675,0.5,0.836,-0.272
8029,26.0,41.0,9.0,0.131,4.051,0.516,0.696,-0.272
8030,26.0,41.0,10.0,0.134,4.292,0.469,0.82,-0.272
8031,26.0,41.0,11.0,0.215,5.597,0.538,2.248,-0.254
8032,26.0,41.0,12.0,0.218,5.672,0.538,2.33,-0.254
8033,26.0,41.0,13.0,0.219,5.486,0.52,2.33,-0.318
8034,26.0,41.0,14.0,0.224,5.834,0.5,2.718,-0.307
8035,26.0,41.0,15.0,0.227,5.663,0.52,2.384,-0.307
8036,26.0,41.0,16.0,0.227,5.448,0.5,2.384,-0.301
8037,26.0,41.0,17.0,0.219,5.261,0.5,2.384,-0.235
8038,26.0,41.0,18.0,0.215,5.158,0.5,2.384,-0.272
8039,26.0,41.0,19.0,0.214,4.915,0.522,2.203,-0.276
8040,26.0,42.0,5.0,0.121,4.582,0.5,0.925,-0.202
8041,26.0,42.0,6.0,0.124,4.46,0.5,0.925,-0.252
8042,26.0,42.0,7.0,0.132,4.351,0.545,0.836,-0.252
8043,26.0,42.0,8.0,0.131,4.178,0.5,0.809,-0.272
8044,26.0,42.0,9.0,0.12,3.964,0.485,0.696,-0.272
8045,26.0,42.0,10.0,0.165,4.949,0.467,1.309,-0.272
8046,26.0,42.0,11.0,0.216,5.626,0.538,2.248,-0.254
8047,26.0,42.0,12.0,0.215,5.588,0.5,2.33,-0.254
8048,26.0,42.0,13.0,0.209,5.429,0.5,2.33,-0.307
8049,26.0,42.0,14.0,0.228,5.915,0.5,2.718,-0.307
8050,26.0,42.0,15.0,0.228,5.71,0.48,2.384,-0.307
8051,26.0,42.0,16.0,0.22,5.287,0.5,2.384,-0.235
8052,26.0,42.0,17.0,0.216,5.173,0.5,2.384,-0.235
8053,26.0,42.0,18.0,0.206,4.94,0.5,2.203,-0.276
8054,26.0,42.0,19.0,0.213,4.892,0.522,2.203,-0.276
8055,26.0,43.0,5.0,0.127,4.59,0.5,0.925,-0.202
8056,26.0,43.0,6.0,0.126,4.427,0.514,0.925,-0.252
8057,26.0,43.0,7.0,0.13,4.305,0.545,0.836,-0.272
8058,26.0,43.0,8.0,0.137,4.255,0.516,0.809,-0.272
8059,26.0,43.0,9.0,0.126,4.04,0.5,0.82,-0.272
8060,26.0,43.0,10.0,0.188,5.442,0.448,2.127,-0.272
8061,26.0,43.0,11.0,0.216,5.621,0.538,2.248,-0.254
8062,26.0,43.0,12.0,0.214,5.575,0.5,2.33,-0.254
8063,26.0,43.0,13.0,0.21,5.472,0.5,2.33,-0.242
8064,26.0,43.0,14.0,0.212,5.517,0.5,2.384,-0.242
8065,26.0,43.0,15.0,0.219,5.487,0.48,2.384,-0.235
8066,26.0,43.0,16.0,0.22,5.287,0.5,2.384,-0.235
8067,26.0,43.0,17.0,0.219,5.246,0.5,2.384,-0.235
8068,26.0,43.0,18.0,0.202,4.847,0.5,2.203,-0.276
8069,26.0,43.0,19.0,0.225,4.944,0.545,2.203,-0.276
8070,26.0,44.0,5.0,0.134,4.565,0.529,0.925,-0.202
8071,26.0,44.0,6.0,0.128,4.368,0.529,0.836,-0.252
8072,26.0,44.0,7.0,0.132,4.238,0.562,0.836,-0.272
8073,26.0,44.0,8.0,0.133,4.255,0.5,0.809,-0.272
8074,26.0,44.0,9.0,0.13,4.157,0.5,0.82,-0.272
8075,26.0,44.0,10.0,0.209,5.632,0.481,2.248,-0.272
8076,26.0,44.0,11.0,0.219,5.695,0.538,2.248,-0.254
8077,26.0,44.0,12.0,0.216,5.611,0.5,2.33,-0.254
8078,26.0,44.0,13.0,0.23,5.983,0.5,2.718,-0.242
8079,26.0,44.0,14.0,0.239,5.731,0.5,2.384,-0.242
8080,26.0,44.0,15.0,0.209,5.236,0.48,2.384,-0.235
8081,26.0,44.0,16.0,0.219,5.262,0.5,2.384,-0.235
8082,26.0,44.0,17.0,0.213,5.107,0.5,2.384,-0.276
8083,26.0,44.0,18.0,0.201,4.834,0.5,2.203,-0.276
8084,26.0,44.0,19.0,0.234,4.923,0.571,2.203,-0.276
8085,26.0,45.0,5.0,0.135,4.602,0.529,0.925,-0.202
8086,26.0,45.0,6.0,0.128,4.368,0.529,0.836,-0.252
8087,26.0,45.0,7.0,0.122,4.024,0.515,0.836,-0.272
8088,26.0,45.0,8.0,0.124,4.094,0.485,0.809,-0.272
8089,26.0,45.0,9.0,0.135,4.452,0.485,0.941,-0.272
8090,26.0,45.0,10.0,0.207,5.589,0.481,2.248,-0.254
8091,26.0,45.0,11.0,0.231,5.777,0.56,2.248,-0.254
8092,26.0,45.0,12.0,0.21,5.457,0.5,2.33,-0.254
8093,26.0,45.0,13.0,0.228,5.918,0.5,2.718,-0.242
8094,26.0,45.0,14.0,0.239,5.729,0.5,2.384,-0.242
8095,26.0,45.0,15.0,0.219,5.267,0.5,2.384,-0.235
8096,26.0,45.0,16.0,0.216,5.181,0.5,2.384,-0.235
8097,26.0,45.0,17.0,0.202,4.847,0.5,2.203,-0.276
8098,26.0,45.0,18.0,0.203,4.878,0.5,2.203,-0.276
8099,26.0,45.0,19.0,0.242,5.092,0.571,2.203,-0.276
8100,26.0,46.0,5.0,0.135,4.602,0.529,0.925,-0.202
8101,26.0,46.0,6.0,0.132,4.356,0.545,0.836,-0.252
8102,26.0,46.0,7.0,0.118,4.004,0.5,0.836,-0.272
8103,26.0,46.0,8.0,0.121,4.1,0.471,0.941,-0.272
8104,26.0,46.0,9.0,0.146,4.685,0.469,0.954,-0.272
8105,26.0,46.0,10.0,0.213,5.74,0.519,2.248,-0.254
8106,26.0,46.0,11.0,0.227,5.666,0.56,2.248,-0.254
8107,26.0,46.0,12.0,0.209,5.439,0.5,2.33,-0.254
8108,26.0,46.0,13.0,0.228,5.935,0.5,2.718,-0.242
8109,26.0,46.0,14.0,0.217,5.414,0.48,2.384,-0.242
8110,26.0,46.0,15.0,0.22,5.275,0.5,2.384,-0.235
8111,26.0,46.0,16.0,0.215,5.164,0.5,2.384,-0.235
8112,26.0,46.0,17.0,0.201,4.834,0.5,2.203,-0.276
8113,26.0,46.0,18.0,0.222,5.101,0.522,2.203,-0.276
8114,26.0,46.0,19.0,0.241,5.061,0.571,2.203,-0.276
8115,26.0,47.0,5.0,0.135,4.603,0.529,0.925,-0.202
8116,26.0,47.0,6.0,0.118,4.248,0.5,0.836,-0.202
8117,26.0,47.0,7.0,0.105,3.689,0.457,0.809,-0.272
8118,26.0,47.0,8.0,0.12,4.066,0.471,0.941,-0.272
8119,26.0,47.0,9.0,0.185,5.546,0.467,2.127,-0.272
8120,26.0,47.0,10.0,0.215,5.801,0.519,2.248,-0.254
8121,26.0,47.0,11.0,0.227,5.666,0.56,2.248,-0.254
8122,26.0,47.0,12.0,0.212,5.513,0.5,2.33,-0.242
8123,26.0,47.0,13.0,0.237,5.698,0.5,2.384,-0.242
8124,26.0,47.0,14.0,0.2,5.199,0.462,2.384,-0.235
8125,26.0,47.0,15.0,0.219,5.262,0.5,2.384,-0.235
8126,26.0,47.0,16.0,0.211,5.076,0.5,2.384,-0.276
8127,26.0,47.0,17.0,0.209,5.017,0.542,2.203,-0.276
8128,26.0,47.0,18.0,0.226,4.982,0.545,2.203,-0.276
8129,26.0,47.0,19.0,0.239,5.021,0.571,2.203,-0.276
8130,26.0,48.0,5.0,0.122,4.525,0.486,0.925,-0.202
8131,26.0,48.0,6.0,0.117,4.199,0.5,0.836,-0.202
8132,26.0,48.0,7.0,0.112,3.904,0.457,0.809,-0.272
8133,26.0,48.0,8.0,0.12,4.211,0.457,0.941,-0.272
8134,26.0,48.0,9.0,0.182,5.471,0.467,2.127,-0.272
8135,26.0,48.0,10.0,0.234,5.859,0.56,2.248,-0.254
8136,26.0,48.0,11.0,0.231,5.767,0.56,2.248,-0.254
8137,26.0,48.0,12.0,0.21,5.472,0.5,2.33,-0.242
8138,26.0,48.0,13.0,0.238,5.721,0.5,2.384,-0.242
8139,26.0,48.0,14.0,0.199,5.186,0.462,2.384,-0.235
8140,26.0,48.0,15.0,0.217,5.213,0.5,2.384,-0.235
8141,26.0,48.0,16.0,0.206,4.933,0.5,2.203,-0.276
8142,26.0,48.0,17.0,0.222,5.1,0.522,2.203,-0.276
8143,26.0,48.0,18.0,0.226,4.978,0.545,2.203,-0.276
8144,26.0,48.0,19.0,0.226,4.962,0.545,2.203,-0.281
8145,26.0,49.0,5.0,0.111,4.227,0.474,0.836,-0.202
8146,26.0,49.0,6.0,0.112,4.153,0.486,0.836,-0.202
8147,26.0,49.0,7.0,0.114,3.867,0.471,0.809,-0.272
8148,26.0,49.0,8.0,0.139,4.457,0.5,0.916,-0.272
8149,26.0,49.0,9.0,0.197,5.53,0.5,2.127,-0.272
8150,26.0,49.0,10.0,0.235,5.885,0.56,2.248,-0.254
8151,26.0,49.0,11.0,0.223,5.572,0.52,2.248,-0.254
8152,26.0,49.0,12.0,0.254,6.343,0.48,2.718,-0.242
8153,26.0,49.0,13.0,0.234,5.606,0.5,2.384,-0.242
8154,26.0,49.0,14.0,0.216,5.389,0.48,2.384,-0.235
8155,26.0,49.0,15.0,0.22,5.271,0.5,2.384,-0.276
8156,26.0,49.0,16.0,0.207,4.965,0.542,2.203,-0.276
8157,26.0,49.0,17.0,0.222,5.096,0.522,2.203,-0.276
8158,26.0,49.0,18.0,0.226,4.973,0.545,2.203,-0.276
8159,26.0,49.0,19.0,0.224,4.936,0.545,2.203,-0.281
8160,26.0,50.0,5.0,0.107,4.185,0.462,0.836,-0.202
8161,26.0,50.0,6.0,0.113,4.068,0.5,0.836,-0.223
8162,26.0,50.0,7.0,0.119,4.035,0.471,0.941,-0.272
8163,26.0,50.0,8.0,0.148,4.598,0.484,0.954,-0.272
8164,26.0,50.0,9.0,0.198,5.549,0.5,2.127,-0.272
8165,26.0,50.0,10.0,0.224,5.819,0.538,2.248,-0.254
8166,26.0,50.0,11.0,0.226,5.641,0.52,2.248,-0.254
8167,26.0,50.0,12.0,0.246,6.153,0.48,2.718,-0.242
8168,26.0,50.0,13.0,0.225,5.391,0.5,2.384,-0.242
8169,26.0,50.0,14.0,0.215,5.375,0.48,2.384,-0.235
8170,26.0,50.0,15.0,0.219,5.249,0.5,2.384,-0.276
8171,26.0,50.0,16.0,0.217,4.995,0.522,2.203,-0.276
8172,26.0,50.0,17.0,0.215,4.95,0.522,2.203,-0.276
8173,26.0,50.0,18.0,0.212,4.878,0.522,2.203,-0.281
8174,26.0,50.0,19.0,0.228,5.007,0.545,2.203,-0.281
8175,26.0,51.0,5.0,0.111,4.217,0.474,0.836,-0.202
8176,26.0,51.0,6.0,0.11,3.967,0.5,0.836,-0.223
8177,26.0,51.0,7.0,0.128,4.213,0.485,0.941,-0.272
8178,26.0,51.0,8.0,0.148,4.583,0.484,0.954,-0.272
8179,26.0,51.0,9.0,0.212,5.734,0.519,2.248,-0.254
8180,26.0,51.0,10.0,0.231,5.775,0.56,2.248,-0.254
8181,26.0,51.0,11.0,0.225,5.632,0.52,2.248,-0.254
8182,26.0,51.0,12.0,0.242,5.814,0.5,2.384,-0.242
8183,26.0,51.0,13.0,0.226,5.419,0.5,2.384,-0.235
8184,26.0,51.0,14.0,0.216,5.389,0.48,2.384,-0.235
8185,26.0,51.0,15.0,0.214,5.127,0.5,2.384,-0.276
8186,26.0,51.0,16.0,0.22,5.051,0.522,2.203,-0.276
8187,26.0,51.0,17.0,0.216,4.967,0.522,2.203,-0.276
8188,26.0,51.0,18.0,0.209,4.809,0.522,2.203,-0.281
8189,26.0,51.0,19.0,0.242,5.077,0.524,2.203,-0.281
8190,26.0,52.0,5.0,0.105,4.078,0.462,0.836,-0.202
8191,26.0,52.0,6.0,0.11,3.964,0.5,0.836,-0.223
8192,26.0,52.0,7.0,0.133,4.264,0.5,0.916,-0.272
8193,26.0,52.0,8.0,0.176,5.288,0.467,2.127,-0.272
8194,26.0,52.0,9.0,0.208,5.622,0.519,2.248,-0.254
8195,26.0,52.0,10.0,0.233,5.827,0.56,2.248,-0.254
8196,26.0,52.0,11.0,0.242,5.811,0.5,2.248,-0.242
8197,26.0,52.0,12.0,0.232,5.576,0.5,2.384,-0.242
8198,26.0,52.0,13.0,0.226,5.428,0.5,2.384,-0.235
8199,26.0,52.0,14.0,0.208,5.206,0.48,2.384,-0.276
8200,26.0,52.0,15.0,0.206,4.94,0.5,2.203,-0.276
8201,26.0,52.0,16.0,0.221,5.084,0.522,2.203,-0.276
8202,26.0,52.0,17.0,0.202,4.858,0.5,2.203,-0.276
8203,26.0,52.0,18.0,0.213,4.91,0.522,2.203,-0.281
8204,26.0,52.0,19.0,0.242,5.083,0.524,2.203,-0.281
8205,26.0,53.0,5.0,0.104,4.073,0.462,0.836,-0.202
8206,26.0,53.0,6.0,0.102,3.67,0.5,0.809,-0.223
8207,26.0,53.0,7.0,0.132,4.222,0.5,0.916,-0.272
8208,26.0,53.0,8.0,0.177,5.317,0.467,2.127,-0.272
8209,26.0,53.0,9.0,0.208,5.616,0.519,2.248,-0.254
8210,26.0,53.0,10.0,0.235,5.863,0.56,2.248,-0.254
8211,26.0,53.0,11.0,0.245,5.883,0.542,2.248,-0.242
8212,26.0,53.0,12.0,0.223,5.351,0.5,2.384,-0.242
8213,26.0,53.0,13.0,0.225,5.411,0.5,2.384,-0.235
8214,26.0,53.0,14.0,0.209,5.218,0.48,2.384,-0.276
8215,26.0,53.0,15.0,0.216,4.976,0.522,2.203,-0.276
8216,26.0,53.0,16.0,0.216,4.957,0.522,2.203,-0.276
8217,26.0,53.0,17.0,0.199,4.786,0.5,2.203,-0.281
8218,26.0,53.0,18.0,0.217,5.0,0.522,2.203,-0.281
8219,26.0,53.0,19.0,0.244,5.114,0.524,2.161,-0.281
8220,26.0,54.0,5.0,0.113,4.174,0.486,0.836,-0.202
8221,26.0,54.0,6.0,0.117,4.107,0.514,0.941,-0.223
8222,26.0,54.0,7.0,0.135,4.331,0.5,0.916,-0.272
8223,26.0,54.0,8.0,0.187,5.424,0.483,2.127,-0.272
8224,26.0,54.0,9.0,0.199,5.574,0.5,2.248,-0.254
8225,26.0,54.0,10.0,0.255,6.117,0.542,2.248,-0.254
8226,26.0,54.0,11.0,0.246,5.893,0.542,2.248,-0.242
8227,26.0,54.0,12.0,0.223,5.364,0.5,2.384,-0.242
8228,26.0,54.0,13.0,0.225,5.41,0.5,2.384,-0.235
8229,26.0,54.0,14.0,0.209,5.228,0.48,2.384,-0.276
8230,26.0,54.0,15.0,0.216,4.969,0.522,2.203,-0.276
8231,26.0,54.0,16.0,0.204,4.904,0.5,2.203,-0.276
8232,26.0,54.0,17.0,0.198,4.754,0.5,2.203,-0.281
8233,26.0,54.0,18.0,0.231,5.086,0.5,2.203,-0.281
8234,26.0,54.0,19.0,0.244,5.129,0.524,2.161,-0.281
8235,26.0,55.0,5.0,0.119,4.3,0.5,0.836,-0.202
8236,26.0,55.0,6.0,0.115,4.024,0.486,0.941,-0.223
8237,26.0,55.0,7.0,0.141,4.514,0.469,0.954,-0.272
8238,26.0,55.0,8.0,0.194,5.446,0.5,2.127,-0.272
8239,26.0,55.0,9.0,0.191,5.532,0.483,2.248,-0.254
8240,26.0,55.0,10.0,0.253,6.084,0.542,2.248,-0.254
8241,26.0,55.0,11.0,0.261,5.998,0.565,2.626,-0.242
8242,26.0,55.0,12.0,0.224,5.38,0.5,2.384,-0.242
8243,26.0,55.0,13.0,0.226,5.427,0.5,2.384,-0.235
8244,26.0,55.0,14.0,0.216,5.182,0.5,2.384,-0.276
8245,26.0,55.0,15.0,0.215,4.936,0.522,2.203,-0.276
8246,26.0,55.0,16.0,0.205,4.921,0.5,2.203,-0.281
8247,26.0,55.0,17.0,0.2,4.796,0.5,2.203,-0.281
8248,26.0,55.0,18.0,0.228,5.017,0.5,2.203,-0.281
8249,26.0,55.0,19.0,0.231,5.073,0.5,2.161,-0.281
8250,27.0,32.0,5.0,0.089,4.022,0.422,1.073,-0.198
8251,27.0,32.0,6.0,0.109,4.342,0.475,0.925,-0.252
8252,27.0,32.0,7.0,0.124,4.325,0.543,0.925,-0.252
8253,27.0,32.0,8.0,0.134,4.407,0.545,0.925,-0.252
8254,27.0,32.0,9.0,0.137,4.237,0.516,0.925,-0.252
8255,27.0,32.0,10.0,0.135,4.199,0.516,0.836,-0.272
8256,27.0,32.0,11.0,0.129,3.753,0.483,0.768,-0.334
8257,27.0,32.0,12.0,0.128,3.72,0.517,0.696,-0.334
8258,27.0,32.0,13.0,0.154,4.462,0.483,1.368,-0.318
8259,27.0,32.0,14.0,0.186,5.203,0.429,2.33,-0.318
8260,27.0,32.0,15.0,0.195,5.263,0.444,2.33,-0.318
8261,27.0,32.0,16.0,0.214,5.338,0.48,2.33,-0.307
8262,27.0,32.0,17.0,0.231,5.764,0.48,2.718,-0.307
8263,27.0,32.0,18.0,0.213,5.327,0.52,2.384,-0.307
8264,27.0,32.0,19.0,0.239,5.497,0.522,2.384,-0.301
8265,27.0,33.0,5.0,0.093,4.104,0.432,1.073,-0.198
8266,27.0,33.0,6.0,0.115,4.366,0.5,0.925,-0.252
8267,27.0,33.0,7.0,0.127,4.454,0.543,0.925,-0.252
8268,27.0,33.0,8.0,0.13,4.295,0.545,0.925,-0.252
8269,27.0,33.0,9.0,0.132,4.107,0.516,0.836,-0.272
8270,27.0,33.0,10.0,0.134,4.025,0.533,0.768,-0.272
8271,27.0,33.0,11.0,0.126,3.663,0.483,0.696,-0.334
8272,27.0,33.0,12.0,0.127,3.796,0.5,0.696,-0.334
8273,27.0,33.0,13.0,0.172,4.636,0.519,1.435,-0.318
8274,27.0,33.0,14.0,0.195,5.262,0.444,2.33,-0.318
8275,27.0,33.0,15.0,0.206,5.346,0.462,2.33,-0.318
8276,27.0,33.0,16.0,0.234,5.841,0.48,2.718,-0.307
8277,27.0,33.0,17.0,0.218,5.447,0.48,2.384,-0.307
8278,27.0,33.0,18.0,0.226,5.421,0.5,2.384,-0.301
8279,27.0,33.0,19.0,0.229,5.277,0.522,2.384,-0.301
8280,27.0,34.0,5.0,0.095,3.985,0.452,0.925,-0.198
