,p1,p2,average,accumulated,win_ratio,max_win,max_loss
1765,44.0,59.0,0.037,2.035,0.364,0.577,-0.065
1766,44.0,60.0,0.038,2.06,0.37,0.568,-0.065
1767,44.0,61.0,0.038,2.03,0.396,0.574,-0.065
1768,44.0,62.0,0.039,2.043,0.404,0.574,-0.065
1769,44.0,63.0,0.041,2.051,0.4,0.598,-0.076
1770,44.0,64.0,0.041,2.03,0.4,0.574,-0.076
1771,44.0,65.0,0.041,2.062,0.4,0.574,-0.076
1772,44.0,66.0,0.04,2.058,0.412,0.574,-0.076
1773,44.0,67.0,0.041,2.032,0.42,0.556,-0.076
1774,44.0,68.0,0.046,2.194,0.417,0.894,-0.076
1775,44.0,69.0,0.045,2.179,0.417,0.894,-0.076
1776,44.0,70.0,0.044,2.13,0.417,0.86,-0.072
1777,44.0,71.0,0.044,2.077,0.426,0.86,-0.072
1778,44.0,72.0,0.042,2.076,0.408,0.858,-0.072
1779,44.0,73.0,0.045,2.108,0.447,0.858,-0.072
1780,44.0,74.0,0.046,2.11,0.435,0.858,-0.072
1781,44.0,75.0,0.046,2.106,0.457,0.858,-0.072
1782,44.0,76.0,0.045,2.082,0.435,0.858,-0.074
1783,44.0,77.0,0.048,2.009,0.429,0.75,-0.072
1784,44.0,78.0,0.05,2.041,0.439,0.742,-0.072
1785,44.0,79.0,0.05,2.044,0.439,0.742,-0.072
1786,44.0,80.0,0.048,1.968,0.439,0.742,-0.072
1787,44.0,81.0,0.049,1.976,0.45,0.742,-0.086
1788,44.0,82.0,0.05,1.991,0.425,0.742,-0.086
1789,44.0,83.0,0.05,2.054,0.439,0.742,-0.086
1790,44.0,84.0,0.051,2.042,0.425,0.742,-0.085
1791,44.0,85.0,0.048,2.033,0.405,0.742,-0.085
1792,44.0,86.0,0.052,2.119,0.439,0.748,-0.085
1793,44.0,87.0,0.052,2.188,0.405,0.828,-0.085
1794,44.0,88.0,0.048,2.149,0.378,0.828,-0.085
1795,44.0,89.0,0.053,2.189,0.415,0.828,-0.062
1796,44.0,90.0,0.052,2.183,0.405,0.828,-0.062
1797,44.0,91.0,0.054,2.198,0.439,0.828,-0.062
1798,44.0,92.0,0.052,2.187,0.429,0.828,-0.062
1799,44.0,93.0,0.051,2.212,0.419,0.833,-0.062
1800,45.0,50.0,0.033,1.908,0.379,0.543,-0.063
1801,45.0,51.0,0.032,1.872,0.414,0.543,-0.063
1802,45.0,52.0,0.036,2.009,0.411,0.553,-0.063
1803,45.0,53.0,0.037,2.021,0.4,0.578,-0.063
1804,45.0,54.0,0.036,1.973,0.4,0.567,-0.063
1805,45.0,55.0,0.036,2.011,0.393,0.567,-0.063
1806,45.0,56.0,0.036,2.001,0.393,0.577,-0.063
1807,45.0,57.0,0.037,1.997,0.389,0.577,-0.065
1808,45.0,58.0,0.039,2.053,0.377,0.577,-0.065
1809,45.0,59.0,0.037,2.058,0.364,0.574,-0.065
1810,45.0,60.0,0.038,2.032,0.396,0.574,-0.065
1811,45.0,61.0,0.039,2.043,0.404,0.574,-0.065
1812,45.0,62.0,0.04,2.027,0.392,0.574,-0.076
1813,45.0,63.0,0.041,2.014,0.408,0.574,-0.076
1814,45.0,64.0,0.04,2.06,0.392,0.574,-0.076
1815,45.0,65.0,0.042,2.051,0.408,0.574,-0.076
1816,45.0,66.0,0.041,2.053,0.42,0.556,-0.076
1817,45.0,67.0,0.045,2.174,0.417,0.894,-0.076
1818,45.0,68.0,0.045,2.174,0.417,0.894,-0.086
1819,45.0,69.0,0.044,2.112,0.417,0.86,-0.072
1820,45.0,70.0,0.044,2.072,0.426,0.858,-0.072
1821,45.0,71.0,0.044,2.089,0.417,0.858,-0.072
1822,45.0,72.0,0.045,2.103,0.447,0.858,-0.072
1823,45.0,73.0,0.047,2.148,0.435,0.858,-0.072
1824,45.0,74.0,0.045,2.091,0.457,0.858,-0.072
1825,45.0,75.0,0.045,2.04,0.444,0.858,-0.074
1826,45.0,76.0,0.05,2.04,0.439,0.75,-0.072
1827,45.0,77.0,0.05,2.045,0.439,0.742,-0.072
1828,45.0,78.0,0.049,2.025,0.439,0.742,-0.072
1829,45.0,79.0,0.048,1.963,0.439,0.742,-0.072
1830,45.0,80.0,0.05,1.998,0.425,0.742,-0.086
1831,45.0,81.0,0.052,2.067,0.45,0.742,-0.086
1832,45.0,82.0,0.053,2.063,0.436,0.742,-0.086
1833,45.0,83.0,0.051,2.053,0.425,0.742,-0.085
1834,45.0,84.0,0.052,2.129,0.439,0.748,-0.085
1835,45.0,85.0,0.052,2.113,0.415,0.748,-0.085
1836,45.0,86.0,0.05,2.145,0.395,0.828,-0.085
1837,45.0,87.0,0.052,2.168,0.405,0.828,-0.085
1838,45.0,88.0,0.053,2.192,0.415,0.828,-0.062
1839,45.0,89.0,0.054,2.194,0.415,0.828,-0.062
1840,45.0,90.0,0.054,2.201,0.439,0.828,-0.062
1841,45.0,91.0,0.052,2.195,0.429,0.833,-0.054
1842,45.0,92.0,0.053,2.219,0.429,0.833,-0.054
1843,45.0,93.0,0.054,2.263,0.429,0.89,-0.059
1844,45.0,94.0,0.056,2.23,0.45,0.89,-0.059
1845,46.0,51.0,0.037,2.012,0.418,0.553,-0.063
1846,46.0,52.0,0.037,2.021,0.4,0.578,-0.063
1847,46.0,53.0,0.036,1.976,0.4,0.567,-0.063
1848,46.0,54.0,0.036,2.03,0.393,0.567,-0.063
1849,46.0,55.0,0.036,1.995,0.393,0.577,-0.065
1850,46.0,56.0,0.037,1.999,0.389,0.577,-0.065
1851,46.0,57.0,0.039,2.053,0.377,0.577,-0.065
1852,46.0,58.0,0.037,2.045,0.364,0.574,-0.065
1853,46.0,59.0,0.038,2.039,0.396,0.574,-0.065
1854,46.0,60.0,0.039,2.036,0.404,0.574,-0.065
1855,46.0,61.0,0.04,2.02,0.4,0.574,-0.076
1856,46.0,62.0,0.041,2.023,0.408,0.574,-0.076
1857,46.0,63.0,0.04,2.054,0.385,0.574,-0.076
1858,46.0,64.0,0.042,2.048,0.408,0.574,-0.076
1859,46.0,65.0,0.041,2.066,0.4,0.556,-0.076
1860,46.0,66.0,0.045,2.18,0.417,0.894,-0.076
1861,46.0,67.0,0.045,2.149,0.417,0.86,-0.086
1862,46.0,68.0,0.045,2.103,0.426,0.86,-0.072
1863,46.0,69.0,0.044,2.078,0.426,0.858,-0.072
1864,46.0,70.0,0.044,2.092,0.417,0.858,-0.072
1865,46.0,71.0,0.045,2.111,0.447,0.858,-0.072
1866,46.0,72.0,0.047,2.149,0.457,0.858,-0.072
1867,46.0,73.0,0.045,2.08,0.457,0.858,-0.072
1868,46.0,74.0,0.047,2.001,0.442,0.75,-0.074
1869,46.0,75.0,0.049,2.026,0.439,0.742,-0.072
1870,46.0,76.0,0.05,2.034,0.439,0.742,-0.072
1871,46.0,77.0,0.049,2.016,0.439,0.742,-0.072
1872,46.0,78.0,0.049,2.004,0.463,0.742,-0.072
1873,46.0,79.0,0.051,2.03,0.45,0.742,-0.086
1874,46.0,80.0,0.053,2.056,0.462,0.742,-0.086
1875,46.0,81.0,0.053,2.057,0.436,0.742,-0.085
1876,46.0,82.0,0.057,2.148,0.474,0.748,-0.085
1877,46.0,83.0,0.052,2.117,0.415,0.748,-0.085
1878,46.0,84.0,0.052,2.175,0.405,0.828,-0.085
1879,46.0,85.0,0.049,2.155,0.386,0.828,-0.085
1880,46.0,86.0,0.053,2.178,0.415,0.828,-0.085
1881,46.0,87.0,0.053,2.18,0.415,0.828,-0.062
1882,46.0,88.0,0.054,2.206,0.415,0.828,-0.051
1883,46.0,89.0,0.054,2.221,0.439,0.833,-0.054
1884,46.0,90.0,0.054,2.23,0.439,0.833,-0.054
1885,46.0,91.0,0.055,2.275,0.439,0.89,-0.054
1886,46.0,92.0,0.053,2.231,0.429,0.89,-0.059
1887,46.0,93.0,0.053,2.219,0.405,0.89,-0.059
1888,46.0,94.0,0.053,2.206,0.405,0.89,-0.059
1889,46.0,95.0,0.055,2.202,0.425,0.885,-0.059
1890,47.0,52.0,0.036,1.973,0.4,0.567,-0.063
1891,47.0,53.0,0.036,2.029,0.393,0.567,-0.063
1892,47.0,54.0,0.035,1.974,0.393,0.577,-0.065
1893,47.0,55.0,0.038,2.019,0.396,0.577,-0.065
1894,47.0,56.0,0.039,2.058,0.377,0.577,-0.065
1895,47.0,57.0,0.038,2.039,0.37,0.574,-0.065
1896,47.0,58.0,0.04,2.056,0.412,0.574,-0.065
1897,47.0,59.0,0.039,2.031,0.404,0.606,-0.076
1898,47.0,60.0,0.041,2.031,0.4,0.574,-0.076
1899,47.0,61.0,0.041,2.024,0.408,0.574,-0.076
1900,47.0,62.0,0.04,2.054,0.385,0.574,-0.076
1901,47.0,63.0,0.042,2.069,0.408,0.574,-0.076
1902,47.0,64.0,0.041,2.043,0.4,0.556,-0.076
1903,47.0,65.0,0.045,2.181,0.396,0.894,-0.076
1904,47.0,66.0,0.045,2.146,0.417,0.86,-0.086
1905,47.0,67.0,0.045,2.107,0.426,0.858,-0.072
1906,47.0,68.0,0.043,2.079,0.417,0.858,-0.072
1907,47.0,69.0,0.044,2.092,0.417,0.858,-0.072
1908,47.0,70.0,0.045,2.115,0.447,0.858,-0.072
1909,47.0,71.0,0.045,2.085,0.457,0.858,-0.072
1910,47.0,72.0,0.044,2.018,0.435,0.858,-0.072
1911,47.0,73.0,0.048,2.011,0.429,0.742,-0.072
1912,47.0,74.0,0.05,2.046,0.439,0.742,-0.072
1913,47.0,75.0,0.049,2.027,0.439,0.742,-0.072
1914,47.0,76.0,0.049,2.017,0.439,0.742,-0.072
1915,47.0,77.0,0.05,2.009,0.45,0.742,-0.072
1916,47.0,78.0,0.053,2.059,0.462,0.742,-0.086
1917,47.0,79.0,0.053,2.066,0.436,0.742,-0.086
1918,47.0,80.0,0.056,2.135,0.474,0.742,-0.085
1919,47.0,81.0,0.055,2.142,0.462,0.748,-0.085
1920,47.0,82.0,0.054,2.195,0.415,0.828,-0.085
1921,47.0,83.0,0.05,2.138,0.395,0.828,-0.085
1922,47.0,84.0,0.052,2.175,0.405,0.828,-0.085
1923,47.0,85.0,0.053,2.168,0.415,0.828,-0.085
1924,47.0,86.0,0.054,2.21,0.415,0.828,-0.054
1925,47.0,87.0,0.054,2.214,0.415,0.833,-0.054
1926,47.0,88.0,0.054,2.221,0.439,0.833,-0.054
1927,47.0,89.0,0.056,2.279,0.439,0.89,-0.054
1928,47.0,90.0,0.057,2.269,0.45,0.89,-0.059
1929,47.0,91.0,0.054,2.205,0.415,0.89,-0.059
1930,47.0,92.0,0.051,2.21,0.395,0.89,-0.059
1931,47.0,93.0,0.052,2.2,0.405,0.885,-0.059
1932,47.0,94.0,0.057,2.236,0.436,0.903,-0.059
1933,47.0,95.0,0.057,2.242,0.436,0.903,-0.059
1934,47.0,96.0,0.055,2.247,0.415,0.903,-0.059
1935,48.0,53.0,0.035,1.957,0.393,0.577,-0.065
1936,48.0,54.0,0.038,2.02,0.396,0.577,-0.065
1937,48.0,55.0,0.039,2.051,0.377,0.577,-0.065
1938,48.0,56.0,0.038,2.037,0.37,0.574,-0.065
1939,48.0,57.0,0.041,2.055,0.42,0.574,-0.065
1940,48.0,58.0,0.039,2.031,0.404,0.606,-0.076
1941,48.0,59.0,0.041,2.037,0.4,0.574,-0.076
1942,48.0,60.0,0.041,2.031,0.408,0.574,-0.076
1943,48.0,61.0,0.04,2.058,0.392,0.574,-0.076
1944,48.0,62.0,0.042,2.05,0.408,0.556,-0.076
1945,48.0,63.0,0.041,2.043,0.4,0.556,-0.076
1946,48.0,64.0,0.045,2.174,0.396,0.894,-0.076
1947,48.0,65.0,0.044,2.116,0.396,0.86,-0.086
1948,48.0,66.0,0.044,2.077,0.426,0.858,-0.072
1949,48.0,67.0,0.042,2.08,0.408,0.858,-0.072
1950,48.0,68.0,0.045,2.096,0.426,0.858,-0.072
1951,48.0,69.0,0.045,2.134,0.447,0.858,-0.072
1952,48.0,70.0,0.045,2.078,0.457,0.858,-0.072
1953,48.0,71.0,0.044,1.993,0.444,0.75,-0.072
1954,48.0,72.0,0.048,2.018,0.429,0.742,-0.072
1955,48.0,73.0,0.05,2.039,0.439,0.742,-0.072
1956,48.0,74.0,0.05,2.03,0.439,0.742,-0.072
1957,48.0,75.0,0.049,2.005,0.439,0.742,-0.072
1958,48.0,76.0,0.053,2.061,0.462,0.742,-0.072
1959,48.0,77.0,0.053,2.068,0.462,0.742,-0.086
1960,48.0,78.0,0.053,2.063,0.436,0.742,-0.086
1961,48.0,79.0,0.056,2.142,0.474,0.748,-0.085
1962,48.0,80.0,0.055,2.133,0.436,0.748,-0.085
1963,48.0,81.0,0.055,2.188,0.425,0.828,-0.085
1964,48.0,82.0,0.05,2.153,0.395,0.828,-0.085
1965,48.0,83.0,0.052,2.171,0.405,0.828,-0.085
1966,48.0,84.0,0.053,2.179,0.415,0.828,-0.085
1967,48.0,85.0,0.054,2.211,0.415,0.833,-0.054
1968,48.0,86.0,0.054,2.208,0.415,0.833,-0.054
1969,48.0,87.0,0.054,2.207,0.415,0.833,-0.054
1970,48.0,88.0,0.056,2.295,0.439,0.89,-0.054
1971,48.0,89.0,0.056,2.242,0.45,0.89,-0.059
1972,48.0,90.0,0.054,2.21,0.415,0.89,-0.059
1973,48.0,91.0,0.051,2.21,0.395,0.885,-0.059
1974,48.0,92.0,0.053,2.231,0.405,0.903,-0.059
1975,48.0,93.0,0.059,2.236,0.447,0.903,-0.059
1976,48.0,94.0,0.058,2.244,0.436,0.903,-0.059
1977,48.0,95.0,0.053,2.238,0.405,0.903,-0.059
1978,48.0,96.0,0.055,2.2,0.425,0.882,-0.059
1979,48.0,97.0,0.054,2.164,0.425,0.88,-0.059
1980,49.0,54.0,0.038,2.037,0.377,0.577,-0.065
1981,49.0,55.0,0.037,2.011,0.37,0.574,-0.065
1982,49.0,56.0,0.041,2.055,0.42,0.574,-0.065
1983,49.0,57.0,0.039,2.04,0.404,0.606,-0.076
1984,49.0,58.0,0.041,2.033,0.4,0.574,-0.076
1985,49.0,59.0,0.041,2.029,0.4,0.574,-0.076
1986,49.0,60.0,0.041,2.058,0.4,0.574,-0.076
1987,49.0,61.0,0.042,2.058,0.408,0.556,-0.076
1988,49.0,62.0,0.041,2.042,0.4,0.556,-0.076
1989,49.0,63.0,0.046,2.187,0.396,0.894,-0.076
1990,49.0,64.0,0.044,2.115,0.396,0.86,-0.086
1991,49.0,65.0,0.044,2.082,0.426,0.858,-0.086
1992,49.0,66.0,0.042,2.103,0.4,0.858,-0.072
1993,49.0,67.0,0.045,2.099,0.426,0.858,-0.072
1994,49.0,68.0,0.045,2.129,0.447,0.858,-0.072
1995,49.0,69.0,0.045,2.087,0.457,0.858,-0.072
1996,49.0,70.0,0.044,2.001,0.444,0.75,-0.072
1997,49.0,71.0,0.05,2.037,0.439,0.742,-0.072
1998,49.0,72.0,0.05,2.033,0.439,0.742,-0.072
1999,49.0,73.0,0.05,2.045,0.439,0.742,-0.072
2000,49.0,74.0,0.049,2.056,0.452,0.742,-0.072
2001,49.0,75.0,0.054,2.089,0.462,0.742,-0.072
2002,49.0,76.0,0.053,2.066,0.436,0.742,-0.086
2003,49.0,77.0,0.056,2.132,0.474,0.742,-0.085
2004,49.0,78.0,0.056,2.138,0.447,0.748,-0.085
2005,49.0,79.0,0.056,2.199,0.436,0.828,-0.085
2006,49.0,80.0,0.054,2.162,0.425,0.828,-0.085
2007,49.0,81.0,0.052,2.198,0.405,0.828,-0.085
2008,49.0,82.0,0.052,2.182,0.405,0.828,-0.085
2009,49.0,83.0,0.053,2.188,0.415,0.828,-0.071
2010,49.0,84.0,0.056,2.223,0.425,0.833,-0.054
2011,49.0,85.0,0.054,2.208,0.415,0.833,-0.054
2012,49.0,86.0,0.055,2.25,0.415,0.89,-0.054
2013,49.0,87.0,0.057,2.264,0.45,0.89,-0.059
2014,49.0,88.0,0.055,2.218,0.425,0.89,-0.059
2015,49.0,89.0,0.054,2.23,0.415,0.885,-0.059
2016,49.0,90.0,0.05,2.192,0.386,0.885,-0.059
2017,49.0,91.0,0.05,2.2,0.386,0.903,-0.059
2018,49.0,92.0,0.058,2.219,0.447,0.903,-0.059
2019,49.0,93.0,0.058,2.244,0.436,0.903,-0.059
2020,49.0,94.0,0.053,2.212,0.405,0.903,-0.059
2021,49.0,95.0,0.054,2.161,0.425,0.88,-0.059
2022,49.0,96.0,0.06,2.263,0.421,0.88,-0.059
2023,49.0,97.0,0.065,2.276,0.457,0.88,-0.054
2024,49.0,98.0,0.065,2.287,0.457,0.88,-0.054
